smiles,internal_energy_298K
CC12CC1OCC(=O)O2,-458.969998
CC12CN1CCC(=O)C2,-403.14576
OC12CC1CCC(=O)C2,-423.036073
OC12CC1CNC(=O)C2,-439.102072
OC12CC1COC(=N)C2,-439.079027
OC12CC1COC(=O)C2,-458.980506
OC12CC1NCC(=O)C2,-439.073713
OC12CC1OCC(=O)C2,-458.950463
CC12CC1CCC1CC21,-351.141709
CC12CC1CCC1OC21,-387.073835
CC12CC1CCN1CC21,-367.175765
CC12CC1COC1CC21,-387.061335
CC12CC1OCC1CC21,-387.061242
CC12CC1OCC1CN21,-403.089874
CC12CC1OCC1NC21,-403.103049
CC12CC1OCC1OC21,-422.98755
CC12CN1CCC1NC21,-383.222212
CC12CN1CCC1OC21,-403.106845
CC12NC1CCC1NC21,-383.228596
CC12NC1CCC1OC21,-403.113888
CC12NC1CCN1CC21,-383.221727
CC12NC1COC1CC21,-403.105164
CC12OC1CCC1CC21,-387.077844
CC12OC1CCC1NC21,-403.11528
CC12OC1CCC1OC21,-422.999591
CC12OC1CCN1CC21,-403.108555
CC12OC1COC1CC21,-422.991708
OC12CC1CCC1CC21,-387.065447
OC12CC1CCC1NC21,-403.110402
OC12CC1CCC1OC21,-422.9972
OC12CC1CCN1CC21,-403.099707
OC12CC1COC1CC21,-422.984296
OC12CC1OCC1CC21,-422.978106
OC12CC1OCC1NC21,-439.025953
OC12CC1OCC1OC21,-458.909673
CC1(C)CCC2CC12O,-388.29059
CC1(C)COC2CC12O,-424.204954
CC1(C)OCC2CC12O,-424.216218
CC1(O)CCC2CC12O,-424.223612
CC1(O)COC2CC12O,-460.135331
CC12CC1CCC2(C)C,-352.364836
CC12CC1CCC2(C)O,-388.295738
CC12CC1COC2(C)C,-388.292648
CC12CC1OCC2(C)C,-388.280529
CC12CC1OCC2(C)O,-424.209349
CC12CN1CCC2(C)C,-368.403083
CC12CN1CCC2(C)O,-404.333145
CC12NC1CCC2(C)O,-404.341485
CC12NC1COC2(C)C,-404.334341
CC12OC1CCC2(C)C,-388.297848
CC12OC1CCC2(C)O,-424.227403
CC12OC1COC2(C)C,-424.220575
CC12CC1CCC21CC1,-351.143225
CC12CC1CCC21CO1,-387.07172
CC12CC1COC21CC1,-387.065915
CC12CC1OCC21CC1,-387.057464
CC12CC1OCC21CN1,-403.099742
CC12CC1OCC21CO1,-422.984161
CC12CN1CCC21CC1,-367.181556
CC12CN1CCC21CN1,-383.224154
CC12CN1CCC21CO1,-403.108796
CC12NC1CCC21CN1,-383.229721
CC12NC1CCC21CO1,-403.115454
CC12NC1COC21CC1,-403.105633
CC12OC1CCC21CC1,-387.075124
CC12OC1CCC21CN1,-403.116731
CC12OC1CCC21CO1,-423.001329
CC12OC1COC21CC1,-422.991941
OC12CC1CCC21CC1,-387.068862
OC12CC1CCC21CN1,-403.111972
OC12CC1CCC21CO1,-422.998571
OC12CC1COC21CC1,-422.989329
OC12CC1OCC21CC1,-422.98161
OC12CC1OCC21CN1,-439.024027
OC12CC1OCC21CO1,-458.909042
CC12CC1CCC2C#C,-349.923808
CC12CC1CCC2C#N,-366.033435
CC12CC1CNC2C#N,-382.06996
CC12CC1COC2C#C,-385.841599
CC12CC1COC2C#N,-401.948562
CC12CC1OCC2C#C,-385.83797
CC12CC1OCC2C#N,-401.9461
CC12CN1CCC2C#N,-382.070353
CC12NC1CCC2C#C,-365.967979
CC12NC1CCC2C#N,-382.07753
CC12NC1CNC2C#N,-398.108557
CC12NC1COC2C#C,-401.880864
CC12NC1COC2C#N,-417.987952
CC12OC1CCC2C#C,-385.854183
CC12OC1CCC2C#N,-401.962651
CC12OC1CNC2C#N,-417.993496
CC12OC1COC2C#C,-421.766089
CC12OC1COC2C#N,-437.871966
NC12CC1CNC2C#N,-398.103958
NC12CC1COC2C#N,-417.990014
NC12CC1OCC2C#N,-417.987714
OC12CC1CCC2C#C,-385.847884
OC12CC1CCC2C#N,-401.957015
OC12CC1CNC2C#N,-417.992653
OC12CC1COC2C#C,-421.763752
OC12CC1COC2C#N,-437.870251
OC12CC1OCC2C#C,-421.760536
OC12CC1OCC2C#N,-437.86823
CC12CC1CCC2C=O,-387.102075
CC12CC1CCN2C=O,-403.168951
CC12CC1COC2C=O,-423.019148
CC12CC1OCC2C=O,-423.015836
CC12CN1CCC2C=O,-403.140348
CC12NC1CCC2C=O,-403.147195
CC12NC1COC2C=O,-439.064061
CC12OC1CCC2C=O,-423.032788
CC12OC1CNC2C=O,-439.068258
CC12OC1COC2C=O,-458.948595
OC12CC1CCC2C=O,-423.027554
OC12CC1COC2C=O,-458.945966
OC12CC1OCC2C=O,-458.938264
CC12CC1CCC=CC2,-351.153576
CC12CC1CCN=CO2,-403.137993
CC12CC1COC=NC2,-403.136001
CC12CC1OCC=CC2,-387.071661
CC12CC=CCCC1O2,-387.082858
CC12CN=COCC1N2,-419.177639
CC12CN=COCC1O2,-439.061268
OC12CC1CCC=CC2,-387.077737
OC12CC1COC=NC2,-439.060839
OC12CC1OCC=CC2,-422.995104
CC12CC1CCCC2=O,-387.116383
CC12CC1CCNC2=O,-403.181464
CC12CC1CCOC2=N,-403.153291
CC12CC1CCOC2=O,-423.054721
CC12CC1CNCC2=O,-403.151516
CC12CC1COCC2=O,-423.028548
CC12CC1OCCC2=O,-423.032579
CC12CC1OCOC2=N,-439.076333
CC12CC1OCOC2=O,-458.97735
CC12CN1CCCC2=O,-403.149725
CC12CN1CCNC2=O,-419.215968
CC12CN1CCOC2=N,-419.187548
CC12CN1CCOC2=O,-439.089137
CC12NC1CCCC2=O,-403.160501
CC12NC1CCNC2=O,-419.230234
CC12NC1CCOC2=N,-419.195538
CC12NC1CCOC2=O,-439.095949
CC12NC1CNCC2=O,-419.194854
CC12NC1COCC2=O,-439.07137
CC12OC1CCCC2=O,-423.04513
CC12OC1CCNC2=O,-439.107416
CC12OC1CCOC2=N,-439.080263
CC12OC1CCOC2=O,-458.979515
CC12OC1CNCC2=O,-439.078884
CC12OC1COCC2=O,-458.954924
NC12CC1CCOC2=O,-439.096147
NC12CC1OCOC2=N,-455.121844
NC12CC1OCOC2=O,-475.018002
OC12CC1CCCC2=O,-423.044389
OC12CC1CCNC2=O,-439.113976
OC12CC1CCOC2=N,-439.079993
OC12CC1CCOC2=O,-458.979339
OC12CC1CNCC2=O,-439.079008
OC12CC1COCC2=O,-458.954699
OC12CC1NCCC2=O,-439.079495
OC12CC1OCCC2=O,-458.958997
OC12CC1OCOC2=N,-475.001085
OC12CC1OCOC2=O,-494.90002
CC12CC1CCCC=C2,-351.153371
CC12CC1CCOC=N2,-403.137681
CC12CC1COCC=C2,-387.072743
CC12CC1OCCC=C2,-387.073399
CC12CC1OCOC=N2,-439.05847
CC12NC1CCCC=C2,-367.195916
CC12NC1COCC=C2,-403.111996
CC12OC1CCCC=C2,-387.081122
CC12OC1COCC=C2,-422.993083
OC12CC1CCCC=C2,-387.077728
OC12CC1COCC=C2,-422.996793
OC12CC1OCCC=C2,-422.996459
CC12CC1CCCCC2,-352.362717
CC12CC1CCCCO2,-388.284318
CC12CC1CCCOC2,-388.281738
CC12CC1CCOCC2,-388.280431
CC12CC1CCOCO2,-424.209307
CC12CC1COCCC2,-388.280761
CC12CC1COCCO2,-424.20156
CC12CC1COCOC2,-424.20655
CC12CC1OCCCC2,-388.282614
CC12CC1OCCCO2,-424.201104
CC12CC1OCCOC2,-424.200253
CC12CC1OCOCC2,-424.207051
CC12CCCCCC1O2,-388.293155
CC12CCCOCC1N2,-404.322831
CC12CCCOCC1O2,-424.208832
CC12CCOCCC1O2,-424.209945
CC12CN1CCCOC2,-404.318409
CC12CN1CCOCC2,-404.317456
CC12COCCCC1N2,-404.323768
CC12COCCCC1O2,-424.209657
CC12COCOCC1N2,-440.246926
CC12COCOCC1O2,-460.132195
OC12CC1CCCCC2,-388.289325
OC12CC1CCCOC2,-424.207549
OC12CC1CCOCC2,-424.206507
OC12CC1COCCC2,-424.206284
OC12CC1COCOC2,-460.132107
OC12CC1OCCCC2,-424.208038
OC12CC1OCCOC2,-460.124694
OC12CC1OCOCC2,-460.132042
CC12CC3(C#C)C1CC23,-348.648964
CC12CC3(C#C)C1CN23,-364.681069
CC12CC3(C#C)C1OC23,-384.560981
CC12CC3(C#N)C1CC23,-364.756718
CC12CC3(C#N)C1CN23,-380.786451
CC12CC3(C#N)C1NC23,-380.791309
CC12CC3(C#N)C1OC23,-400.667129
CC12NC3(C#C)C1NC23,-380.718264
CC12NC3(C#C)C1OC23,-400.593915
CC12NC3(C#N)C1CC23,-380.790037
CC12NC3(C#N)C1NC23,-396.823135
CC12NC3(C#N)C1OC23,-416.697987
CC12OC3(C#C)C1CC23,-384.563775
CC12OC3(C#C)C1NC23,-400.596567
CC12OC3(C#C)C1OC23,-420.471653
CC12OC3(C#N)C1CC23,-400.667675
CC12OC3(C#N)C1NC23,-416.699571
CC12OC3(C#N)C1OC23,-436.573769
OC12CC3(C#C)C1CC23,-384.575263
OC12CC3(C#C)C1NC23,-400.611453
OC12CC3(C#C)C1OC23,-420.484107
OC12CC3(C#N)C1CC23,-400.682586
OC12CC3(C#N)C1NC23,-416.717819
OC12CC3(C#N)C1OC23,-436.589836
CC12CC3(C)C(C1)OC23,-387.056039
CC12CC3(C)C(CC13)C2,-351.133189
CC12CC3(C)C(CC13)O2,-387.058156
CC12CC3(O)C(C1)OC23,-422.97845
CC12CC3(O)C(CC13)C2,-387.059268
CC12CC3(O)C(CC13)O2,-422.98298
CC12CC3(O)CC1CC23,-387.058586
CC12CC3(O)CC1OC23,-422.979908
CC12CC3CC1C3(C)O2,-387.064058
CC12CC3NC1C3(C)O2,-403.106038
CC12CC3OC1C3(C)N2,-403.102033
CC12CC3OC1C3(C)O2,-422.984916
OC12CC3(O)C(C1)OC23,-458.901386
OC12CC3(O)C(CC13)C2,-422.983805
CC12CC3(C)C1C2C3=O,-385.868492
CC12CC3(C)C1N2C3=O,-401.916562
CC12CC3(C)N1C2C3=O,-401.919126
CC12CC3(O)C(C13)C2=O,-421.790517
CC12CC3(O)C1C2C3=O,-421.79016
CC12CC3(O)C1N2C3=N,-417.945019
CC12CC3(O)C1N2C3=O,-437.838246
CC12OC3(C)C1C2C3=O,-421.784433
OC12CC3(O)C1C2C3=O,-457.711409
CC12CC3(C)C1C=CC23,-349.910852
CC12CC3(O)C1C=CC23,-385.837858
CC12OC3(C)C1C=CC23,-385.828377
OC12CC3(O)C1C=CC23,-421.761655
CC12CC3(C)C1CC23C,-351.097476
CC12CC3(C)C1CC23O,-387.024787
CC12CC3(C)C1OC23C,-387.016404
CC12CC3(C)N1CC23C,-367.133535
CC12CC3(C)N1CC23O,-403.063473
CC12CC3(O)C1CC23C,-387.024358
CC12CC3(O)C1CC23O,-422.951652
CC12CC3(O)C1OC23C,-422.940283
CC12OC3(C)C1CC23C,-387.019675
CC12CC3C1(O)CC23O,-422.947916
CC12NC3(C)C1NC23C,-383.172894
CC12NC3(C)C1OC23C,-403.052574
CC12OC3(C)C1NC23C,-403.054507
CC12NC3C1(O)CC23O,-438.986189
CC12OC3(C)C1CC23O,-422.943975
CC12OC3(C)C1OC23C,-422.933368
CC12OC3C1(O)CC23O,-458.860959
OC12CC3(O)C1CC23O,-458.873486
CC12CC3(C)C1CCC23,-351.135016
CC12CC3(C)C1COC23,-387.056005
CC12CC3(O)C1CCC23,-387.062517
CC12CC3(O)C1COC23,-422.982197
CC12OC3(C)C1CCC23,-387.052307
CC12OC3(C)C1COC23,-422.970681
OC12CC3(O)C1CCC23,-422.986885
OC12CC3(O)C1COC23,-458.904344
CC12CC3(C)C1C1C2N31,-365.933324
CC12CC3(C)C4C(C14)C23,-349.888627
CC12CC3(C)C4C(C14)N23,-365.93299
CC12CC3(C)C4C1N4C23,-365.933532
CC12CC3(O)C4C(C13)N24,-401.856237
CC12CC3(O)C4C(C14)C23,-385.812508
CC12CC3(O)C4C1N4C23,-401.856203
CC12OC3(C)C4C(C14)C23,-385.818681
CC12OC3(C)C4C1N4C23,-401.861685
OC12CC3(O)C4C(C14)C23,-421.737345
OC12CC3(O)C4C1N4C23,-437.779893
CC12CC3(C)C4C1C2C34,-349.91663
CC12CC3(C)C4C1C2N34,-365.961651
CC12CC3(O)C4C1C2C34,-385.837156
CC12CC3(O)C4C3N1C24,-401.880996
CC12OC3(C)C4C1C2C34,-385.840868
OC12CC3(O)C4C1C2C34,-421.757386
CC12CC3(C)C=CC1C23,-349.932048
CC12CC3(C)C=CC1N23,-365.981095
CC12CC3(C)N=CN1C23,-382.037221
CC12CC3(O)C(C=C1)C23,-385.854822
CC12CC3(O)C=CC1C23,-385.856406
CC12OC3(C)C=CC1C23,-385.856138
OC12CC3(O)C=CC1C23,-421.778933
CC12CC3(C)CC1(C)C23,-351.118436
CC12CC3(C)CC1(C)N23,-367.175716
CC12CC3(C)CC1(O)C23,-387.042296
CC12CC3(C)OC1(C)C23,-387.040746
CC12CC3(O)C1C3(O)C2,-422.965765
CC12CC3(O)CC1(C)C23,-387.043241
CC12CC3(O)CC1(O)C23,-422.966723
CC12OC3(C)CC1(O)C23,-422.962974
OC12CC3(O)CC1(O)C23,-458.889113
CC12C3CC1(C)CC23O,-387.042015
CC12C3CC1(O)CC23O,-422.96692
CC12C3OC1(C)CC23O,-422.958912
CC12CC3(C)CC1C23C,-351.119571
CC12CC3(C)CC1C23O,-387.039512
CC12CC3(C)CN1C23C,-367.16293
CC12CC3(C)OC1C23C,-387.037373
CC12CC3(C)OC1C23O,-422.957746
CC12CC3(O)C(N1)C23O,-438.99914
CC12CC3(O)C(O1)C23O,-458.876759
CC12CC3(O)CC1C23C,-387.045025
CC12CC3(O)CC1C23O,-422.963728
CC12CC3(O)CN1C23C,-403.087739
CC12CC3C(O)(C1)C23O,-422.959302
CC12OC3(C)CC1C23C,-387.041767
CC12OC3(C)CC1C23O,-422.96168
OC12CC3(O)CC1C23O,-458.884927
CC12CC3(C)CC1C2C3,-351.178488
CC12CC3(C)CC1C2O3,-387.099734
CC12CC3(C)CC1N2C3,-367.220732
CC12CC3(C)OC1C2O3,-423.023794
CC12CC3(O)C(O1)C3O2,-458.941687
CC12CC3(O)CC1C2C3,-387.102513
CC12CC3(O)CC1N2C3,-403.143121
CC12CC3C(C1)C3(O)C2,-387.099353
CC12CC3C(O1)C3(O)C2,-423.019381
CC12OC3(C)CC1C2C3,-387.103654
CC12OC3(C)CC1C2O3,-423.028204
OC12CC3(O)CC1C2C3,-423.02345
CC12CC3(C)CCC1C23,-351.147622
CC12CC3(C)CCN1C23,-367.18824
CC12CC3(C)COC1C23,-387.065177
CC12CC3(C)OCC1C23,-387.071247
CC12CC3(O)C(CC1)C23,-387.070843
CC12CC3(O)C(CO1)C23,-422.993875
CC12CC3(O)C(OC1)C23,-422.988089
CC12CC3(O)CCC1C23,-387.07291
CC12CC3(O)CCN1C23,-403.112467
CC12CC3(O)COC1C23,-422.98949
CC12OC3(C)CCC1C23,-387.073298
CC12OC3(C)COC1C23,-422.986089
OC12CC3(O)CCC1C23,-422.995681
OC12CC3(O)COC1C23,-458.912096
CC12CC3(C1)C=CCC23,-349.889068
CC12CC3(C1)N=COC23,-401.873522
CC12CC3(O1)C=CCC23,-385.812785
OC12CC3(C1)C=CCC23,-385.816683
OC12CC3(C1)N=COC23,-437.798799
CC12CC3(C1)CC=CC23,-349.892378
CC12CC3(C1)OC=NC23,-401.871695
CC12CC3(CC=CC13)O2,-385.800814
OC12CC3(C1)CC=CC23,-385.819789
OC12CC3(C1)OC=NC23,-437.79538
CC12CC3(C1)CCCC23,-351.103116
CC12CC3(C1)CCOC23,-387.023455
CC12CC3(C1)COCC23,-387.018601
CC12CC3(C1)OCCC23,-387.021172
CC12CC3(C1)OCOC23,-422.940547
CC12CC3(CCCC13)O2,-387.013993
CC12CC3(CCOC13)O2,-422.930188
CC12CC3(COCC13)O2,-422.926166
OC12CC3(C1)CCCC23,-387.030586
OC12CC3(C1)CCOC23,-422.949761
OC12CC3(C1)COCC23,-422.945744
OC12CC3(C1)OCCC23,-422.945604
OC12CC3(C1)OCOC23,-458.864246
CC12CC3(C=O)C1CC23,-385.824315
CC12CC3(C=O)C1CN23,-401.855157
CC12CC3(C=O)C1OC23,-421.736599
CC12NC3(C=O)C1NC23,-417.893552
CC12NC3(C=O)C1OC23,-437.769184
CC12OC3(C=O)C1CC23,-421.738457
CC12OC3(C=O)C1NC23,-437.769505
CC12OC3(C=O)C1OC23,-457.645769
OC12CC3(C=O)C1CC23,-421.751319
OC12CC3(C=O)C1NC23,-437.786083
OC12CC3(C=O)C1OC23,-457.660499
CC12CC3(C1)NC(=O)C23,-401.849392
CC12CC3(C1)OC(=N)C23,-401.820793
CC12CC3(C1)OC(=O)C23,-421.724262
CC12CC3(CC(=O)C13)C2,-385.792637
CC12CC3(CC(=O)C13)O2,-421.883863
OC12CC3(C1)NC(=O)C23,-437.77493
OC12CC3(C1)OC(=N)C23,-437.745206
OC12CC3(C1)OC(=O)C23,-457.648394
OC12CC3(CC(=O)C13)C2,-421.719858
CC12CC3(CC1C23)C#C,-348.671654
CC12CC3(CC1C23)C#N,-364.779671
CC12CC3(CC1N23)C#C,-364.722724
CC12CC3(CC1N23)C#N,-380.828258
CC12CC3(CN1C23)C#C,-364.711827
CC12CC3(CN1C23)C#N,-380.818561
CC12CC3(NC1C23)C#N,-380.807759
CC12CC3(OC1C23)C#C,-384.582414
CC12CC3(OC1C23)C#N,-400.686594
CC12NC3(CC1C23)C#N,-380.81014
CC12OC3(CC1C23)C#C,-384.586858
CC12OC3(CC1C23)C#N,-400.691218
OC12CC3(CC1C23)C#C,-384.592851
OC12CC3(CC1C23)C#N,-400.70036
OC12CC3(NC1C23)C#N,-416.728334
OC12CC3(OC1C23)C#C,-420.502887
OC12CC3(OC1C23)C#N,-436.606509
CC12CC3(CC1C23)C=O,-385.847369
CC12CC3(CC1N23)C=O,-401.898467
CC12CC3(CN1C23)C=O,-401.885983
CC12CC3(OC1C23)C=O,-421.759574
CC12OC3(CC1C23)C=O,-421.763876
OC12CC3(CC1C23)C=O,-421.768803
OC12CC3(NC1C23)C=O,-437.798377
OC12CC3(OC1C23)C=O,-457.680322
CC12CC3(CCC13)C=C2,-349.848591
CC12CC3(COC13)C=C2,-385.756142
CC12CC3(OCC13)C=C2,-385.755001
CC12NC3(COC13)C=C2,-401.787428
CC12OC3(CCC13)C=C2,-385.757491
CC12OC3(CNC13)C=C2,-401.785383
CC12OC3(COC13)C=C2,-421.661194
OC12CC3(CCC13)C=C2,-385.775137
OC12CC3(COC13)C=C2,-421.682304
OC12CC3(OCC13)C=C2,-421.680335
CC12CC3(CC1)OCC23,-386.981846
CC12CC3(CCC13)CC2,-351.075324
CC12CC3(CCC13)CO2,-386.996778
CC12CC3(CCC13)OC2,-387.001604
CC12CC3(CO1)OCC23,-422.901341
CC12CC3(COC13)CC2,-386.984279
CC12CC3(COC13)CO2,-422.904905
CC12CC3(COC13)OC2,-422.905602
CC12CCC3(CCC13)O2,-386.989593
CC12CCC3(COC13)O2,-422.89285
OC12CC3(CC1)OCC23,-422.908917
OC12CC3(CCC13)CC2,-387.00256
OC12CC3(CCC13)OC2,-422.926352
OC12CC3(COC13)CC2,-422.911409
OC12CC3(COC13)OC2,-458.830037
CC12CC3(C1)OCC3C2,-387.026825
CC12CC3(C1)OCC3O2,-422.941403
CC12CC3(CCC3C1)C2,-351.113017
CC12CC3(CCC3C1)O2,-387.045086
CC12CC3(CCC3O1)C2,-387.031843
CC12CC3(COC3C1)C2,-387.025317
CC12CC3(COC3C1)O2,-422.954133
OC12CC3(C1)OCC3C2,-422.951871
OC12CC3(CCC3C1)C2,-387.039443
OC12CC3(COC3C1)C2,-422.951427
CC12CC34C=CC(C13)C24,-348.646284
CC12CC34C=CC(C13)N24,-364.68739
CC12CC34N=CN(C13)C24,-380.728597
CC12OC34C=CC(C13)C24,-384.55364
NC12CC34N=CN(C13)C24,-396.772977
OC12CC34C=CC(C13)C24,-384.572464
OC12CC34N=CN(C13)C24,-416.651949
CC12CC34CCC(C13)C24,-349.879546
CC12CC34CCC(C13)N24,-365.922049
CC12CC34CCN(C13)C24,-365.908307
CC12CC34COC(C13)C24,-385.794821
CC12CC34OCC(C13)C24,-385.790317
CC12NC34CCN(C13)C24,-381.937643
CC12OC34CCC(C13)C24,-385.788745
CC12OC34CCN(C13)C24,-401.812813
CC12OC34COC(C13)C24,-421.700381
OC12CC34CCC(C13)C24,-385.806194
OC12CC34CCN(C13)C24,-401.834945
OC12CC34COC(C13)C24,-421.721029
OC12CC34OCC(C13)C24,-421.714248
CC12CC3=CC(=O)C1C23,-384.61444
CC12CC3=CC(=O)N1C23,-400.648509
CC12NC3=CC(=O)C1C23,-400.635588
OC12CC3=CC(=O)C1C23,-420.539623
CC12CC3=CC4C(C13)N24,-364.692402
CC12CC3=CC4C(C14)C23,-348.651318
CC12CC3=CC4C1N4C23,-364.694245
CC12NC3=NC4C(C14)C23,-380.73671
CC12OC3=NC4C(C14)C23,-400.61666
OC12CC3=CC4C(C14)C23,-384.574212
OC12CC3=CC4C1N4C23,-400.616511
CC12CC3=CCC1(C)C23,-349.854246
CC12CC3=CCC1(O)C23,-385.78184
CC12CC3=NCC1(C)N23,-381.973733
CC12CC=C3CC1(O)C23,-385.782133
CC12CN=C3NC1(C)C23,-381.933141
CC12CN=C3OC1(C)C23,-401.814655
CC12NC3=NCC1(N)C23,-397.980808
CC12NC3=NCC1(O)C23,-417.858633
CC12OC3=NCC1(O)C23,-437.739231
OC12CC3=CCC1(O)C23,-421.708981
CC12C3CC=C1CC23O,-385.78325
CC12CC3=CCC1C23C,-349.858624
CC12CC3=CCC1C23O,-385.778841
CC12CC3=CCN1C23C,-365.893681
CC12NC3=NCC1C23O,-417.854838
CC12OC3=NCC1C23C,-401.816991
CC12OC3=NCC1C23N,-417.860265
CC12OC3=NCC1C23O,-437.735293
OC12CC3=CCC1C23O,-421.701218
CC12CC3=CCCC1C23,-349.89368
CC12CC3=CCOC1C23,-385.807027
CC12OC3=NCCC1C23,-401.867755
OC12CC3=CCCC1C23,-385.818672
OC12CC3=CCOC1C23,-421.731648
CC12C3C(=O)C1CC23O,-421.790716
CC12C3C(=O)N1CC23O,-437.830608
CC12CC3C(=O)C1C23C,-385.867783
CC12CC3C(=O)C1C23O,-421.78572
CC12CC3C(=O)N1C23C,-401.918573
CC12CN3C(=O)C1C23C,-401.90711
CC12NC3C(=O)C1C23C,-401.897453
CC12NC3C(=O)C1C23O,-437.816404
CC12OC3C(=O)C1C23C,-421.779423
OC12CC3C(=O)C1C23O,-457.706227
CC12CC3C(C1)C(=O)C23,-385.876068
CC12CC3C(O1)C(=O)C23,-421.793363
CC12CC3C(O1)C2C3=O,-421.79814
CC12CN3C(C1)C(=O)C23,-401.904276
OC12CC3C(C1)C(=O)C23,-421.800785
OC12CN3C(C1)C(=O)C23,-437.830787
CC12CC3C(C1)C23C#C,-348.676391
CC12CC3C(C1)C23C#N,-364.784355
CC12CC3C(N1)C23C#N,-380.822251
CC12CC3C(O1)C23C#C,-384.592474
CC12CC3C(O1)C23C#N,-400.698916
CC12CC3N(C1)C23C#C,-364.712514
CC12CC3N(C1)C23C#N,-380.817879
NC12CC3N(C1)C23C#N,-396.8671
OC12CC3C(C1)C23C#C,-384.599684
OC12CC3C(C1)C23C#N,-400.707067
OC12CC3N(C1)C23C#C,-400.638623
OC12CC3N(C1)C23C#N,-416.743728
CC12CC3C(C1)C23C=O,-385.853636
CC12CC3C(O1)C23C=O,-421.76916
CC12CC3N(C1)C23C=O,-401.886516
OC12CC3C(C1)C23C=O,-421.783295
OC12CC3N(C1)C23C=O,-437.817332
CC12CC3C(C1)C3C2=O,-385.921879
CC12CC3C(N1)C3C2=O,-401.957776
CC12CC3C(N3C1)C2=O,-401.957431
CC12CC3C(O1)C3C2=O,-421.836898
CC12OC3C(O1)C3C2=O,-457.755013
OC12CC3C(C1)C3C2=O,-421.848116
OC12CC3C(N3C1)C2=O,-437.881579
CC12CC3C(C1)C3C=C2,-349.97456
CC12CC3C(C=C1)N3C2,-366.013881
CC12CC3C(O1)C3C=C2,-385.895455
CC12OC3C(O1)C3C=C2,-421.818781
OC12CC3C(C1)C3C=C2,-385.89995
OC12CC3C(C=C1)N3C2,-401.938137
CC12CC3C(C1)C3CC2,-351.177862
CC12CC3C(C1)C3CO2,-387.10073
CC12CC3C(C1)C3OC2,-387.093467
CC12CC3C(CC1)C3O2,-387.100396
CC12CC3C(CC1)N3C2,-367.216372
CC12CC3C(CO1)C3O2,-423.027902
CC12CC3C(CO1)N3C2,-403.138657
CC12CC3C(O1)C3OC2,-423.013047
CC12CCC3C(O1)C3O2,-423.024464
CC12CNC3C(O1)C3O2,-439.057217
CC12COC3C(O1)C3O2,-458.933564
OC12CC3C(C1)C3CC2,-387.10495
OC12CC3C(C1)C3OC2,-423.018671
OC12CC3C(C1)N3CC2,-403.141166
OC12CC3C(CC1)N3C2,-403.142294
CC12CC(=O)C3C(O1)C23,-421.813819
CC12CC3C(C13)C(=N)O2,-401.940802
CC12CC3C(C13)C(=O)C2,-385.893644
CC12CC3C(C13)C(=O)N2,-401.960849
CC12CC3C(C13)C(=O)O2,-421.842963
CC12CC3C(N13)C(=O)C2,-401.938674
CC12CC3C1N3C(=N)O2,-417.978367
CC12CC3C1N3C(=O)C2,-401.937575
CC12CC3C1N3C(=O)N2,-418.001065
CC12CC3C1N3C(=O)O2,-437.882035
CC12CN3C(C13)C(=N)O2,-417.973638
CC12CN3C(C13)C(=O)C2,-401.92688
CC12CN3C(C13)C(=O)N2,-417.993636
CC12CN3C(C13)C(=O)O2,-437.874564
OC12CC3C(C13)C(=O)C2,-421.817989
OC12CC3C1N3C(=O)C2,-437.861021
OC12CN3C(C13)C(=O)C2,-437.850593
CC12CC3C(C13)C21CC1,-349.885328
CC12CC3C(C13)C21CO1,-385.811228
CC12CC3C(N13)C21CC1,-365.937449
CC12CC3C(N13)C21CN1,-381.977908
CC12CC3C(N13)C21CO1,-401.861293
CC12CC3C1N3C21CC1,-365.926963
CC12CN3C(C13)C21CC1,-365.923422
CC12CN3C(C13)C21CN1,-381.96371
CC12CN3C(C13)C21CO1,-401.847214
CC12OC3C(C13)C21CC1,-385.801219
CC12OC3C(C13)C21CN1,-401.841362
CC12OC3C(C13)C21CO1,-421.725278
OC12CC3C(C13)C21CC1,-385.81311
OC12CC3C(C13)C21CN1,-401.853417
OC12CC3C(C13)C21CO1,-421.74027
OC12CC3C1N3C21CC1,-401.854
OC12CN3C(C13)C21CC1,-401.850596
OC12CN3C(C13)C21CN1,-417.889734
OC12CN3C(C13)C21CO1,-437.77588
CC12CC3C(C13)C2C#C,-348.668629
CC12CC3C(C13)C2C#N,-364.777839
CC12CC3C(C1C#C)N23,-364.720336
CC12CC3C(C1C#N)N23,-380.828112
CC12CC3C1N3C2C#C,-364.706154
CC12CC3C1N3C2C#N,-380.813193
CC12CN3C(C13)C2C#C,-364.706103
CC12CN3C(C13)C2C#N,-380.813923
CC12NC3C(C13)C2C#N,-380.809368
CC12OC3C(C13)C2C#C,-384.584744
CC12OC3C(C13)C2C#N,-400.693208
NC12CC3C1N3C2C#N,-396.857488
NC12CN3C(C13)C2C#N,-396.858921
OC12CC3C(C13)C2C#C,-384.594133
OC12CC3C(C13)C2C#N,-400.703039
OC12CC3C1N3C2C#C,-400.630855
OC12CC3C1N3C2C#N,-416.737597
OC12CN3C(C13)C2C#C,-400.630732
OC12CN3C(C13)C2C#N,-416.738126
CC12CC3C(C13)C2C=O,-385.843859
CC12CC3C(C13)N2C=O,-401.905579
CC12CC3C(C1C=O)N23,-401.895574
CC12CC3C1N3C2C=O,-401.880766
