smiles,E1-CAM
[H]C(=O)C([H])([H])C([H])(C#N)OC([H])([H])[H],0.15372243
[H]C(=O)N([H])C([H])(C#N)C([H])([H])N([H])[H],0.2109301
[H]N=C([H])OC([H])(C#N)C([H])([H])N([H])[H],0.22728355
[H]C(=O)OC([H])(C#N)C([H])([H])N([H])[H],0.21057363
[H]C#CC([H])(C([H])([H])O[H])C([H])([H])C([H])=O,0.16314496
[H]OC([H])([H])C([H])(C#N)C([H])([H])C([H])=O,0.15515198
[H]C#CC([H])(N([H])C([H])=O)C([H])([H])O[H],0.21134905
[H]OC([H])([H])C([H])(C#N)N([H])C([H])=O,0.21057363
[H]C#CC([H])(OC([H])=N[H])C([H])([H])O[H],0.22814716
[H]N=C([H])OC([H])(C#N)C([H])([H])O[H],0.22660002
[H]C#CC([H])(OC([H])=O)C([H])([H])O[H],0.20763369
[H]OC([H])([H])C([H])(C#N)OC([H])=O,0.20757856
[H]C(=O)C([H])([H])C([H])(C([H])=O)C([H])([H])C([H])([H])[H],0.15488371
[H]C(=O)N([H])C([H])(C([H])=O)C([H])([H])C([H])([H])[H],0.1635933
[H]N=C([H])OC([H])(C([H])=O)C([H])([H])C([H])([H])[H],0.15616626
[H]C(=O)OC([H])(C([H])=O)C([H])([H])C([H])([H])[H],0.15767298
[H]C(=O)N(C([H])([H])C([H])=O)C([H])([H])C([H])([H])[H],0.15457869
[H]C(=O)C([H])([H])C([H])(OC([H])([H])[H])C([H])=O,0.1496947
[H]OC([H])([H])C([H])(C([H])=O)C([H])([H])C([H])=O,0.15710337
[H]OC([H])([H])C([H])(C([H])=O)N([H])C([H])=O,0.16608858
[H]N=C([H])OC([H])(C([H])=O)C([H])([H])O[H],0.1580956
[H]OC([H])([H])C([H])(OC([H])=O)C([H])=O,0.15977504
[H]N(C(C#N)=NC([H])([H])C([H])([H])[H])C([H])([H])[H],0.18846892
[H]C(=O)C(=NC([H])([H])C([H])([H])[H])N([H])C([H])([H])[H],0.12191589
[H]N(C(C#N)=NC([H])([H])[H])C([H])([H])C([H])([H])[H],0.18900546
[H]C#CC(=NC([H])([H])[H])OC([H])([H])C([H])([H])[H],0.19488535
[H]C([H])([H])N=C(C#N)OC([H])([H])C([H])([H])[H],0.19415036
[H]C#CC([H])(C#C[H])C([H])([H])C([H])([H])C([H])([H])[H],0.23963133
[H]C#CC([H])(C#N)C([H])([H])C([H])([H])C([H])([H])[H],0.24133649
[H]C([H])([H])C([H])([H])C([H])([H])C([H])(C#N)C#N,0.27519365
[H]C#CC([H])(C#N)N([H])C([H])([H])C([H])([H])[H],0.23315242
[H]N(C([H])(C#N)C#N)C([H])([H])C([H])([H])[H],0.23484289
[H]C#CC([H])(C#C[H])OC([H])([H])C([H])([H])[H],0.22998463
[H]C#CC([H])(C#N)OC([H])([H])C([H])([H])[H],0.2299589
[H]C(C#N)(C#N)OC([H])([H])C([H])([H])[H],0.25398561
[H]C#CC([H])(C#C[H])C([H])([H])OC([H])([H])[H],0.24020094
[H]C#CC([H])(C#N)C([H])([H])OC([H])([H])[H],0.24195021
[H]C#CC([H])(C#C[H])C([H])([H])C([H])([H])O[H],0.23981875
[H]C#CC([H])(C#N)C([H])([H])C([H])([H])O[H],0.24146879
[H]C(=O)C(=NC([H])([H])[H])N([H])C([H])([H])C([H])([H])[H],0.12010047
[H]C(=O)C(=NC([H])([H])[H])OC([H])([H])C([H])([H])[H],0.12291179
[H]C#CC([H])(C([H])=O)C([H])([H])C([H])([H])C([H])([H])[H],0.15689022
[H]C(=O)C([H])(C#N)C([H])([H])C([H])([H])C([H])([H])[H],0.1568792
[H]C#CC([H])(C([H])=O)N([H])C([H])([H])C([H])([H])[H],0.15344313
[H]C(=O)C([H])(C#N)N([H])C([H])([H])C([H])([H])[H],0.15569219
[H]C#CC([H])(OC([H])([H])C([H])([H])[H])C([H])=O,0.15583184
[H]C(=O)C([H])(C#N)OC([H])([H])C([H])([H])[H],0.15569219
[H]C(=O)C([H])(C#N)C([H])([H])N([H])C([H])([H])[H],0.15930833
[H]C#CC([H])(C([H])=O)C([H])([H])OC([H])([H])[H],0.15898126
[H]C(=O)C([H])(C#N)C([H])([H])OC([H])([H])[H],0.1593267
[H]C#CC([H])(C([H])=O)C([H])([H])C([H])([H])O[H],0.15693799
[H]OC([H])([H])C([H])([H])C([H])(C#N)C([H])=O,0.15760683
[H]C(=O)C([H])(C([H])=O)C([H])([H])C([H])([H])C([H])([H])[H],0.14947788
[H]N=C([H])N(C([H])=O)C([H])([H])C([H])([H])C([H])([H])[H],0.17296437
[H]C(=O)N(C([H])=O)C([H])([H])C([H])([H])C([H])([H])[H],0.16203513
[H]C(=O)C([H])(C([H])=O)N([H])C([H])([H])C([H])([H])[H],0.15489106
[H]C(=O)C([H])(OC([H])([H])C([H])([H])[H])C([H])=O,0.14936028
[H]C(=O)C([H])(C([H])=O)C([H])([H])OC([H])([H])[H],0.15195111
[H]OC([H])([H])C([H])([H])C([H])(C([H])=O)C([H])=O,0.14647546
[H]N=C([H])N(C([H])=O)C([H])([H])C([H])([H])O[H],0.18866369
[H]OC([H])([H])C([H])([H])N(C([H])=O)C([H])=O,0.16284729
[H]C([H])([H])N=C(OC([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],0.22339547
[H]C([H])([H])N=C(OC([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],0.22149921
[H]OC([H])([H])C(=NC([H])([H])[H])OC([H])([H])C([H])([H])[H],0.21945227
[H]OC([H])([H])C([H])([H])C(=NC([H])([H])[H])OC([H])([H])[H],0.21216121
[H]C([H])([H])N=C(OC([H])([H])[H])C([H])([H])OC([H])([H])[H],0.21289252
[H]C#CC([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])O[H],0.24172971
[H]OC([H])([H])C([H])([H])C([H])(C#N)C([H])([H])C([H])([H])[H],0.26680378
[H]C#CC([H])(C([H])([H])OC([H])([H])[H])C([H])([H])C([H])([H])[H],0.24288364
[H]C([H])([H])OC([H])([H])C([H])(C#N)C([H])([H])C([H])([H])[H],0.27650192
[H]C#CC([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],0.24271459
[H]C([H])([H])C([H])([H])C([H])([H])C([H])(C#N)C([H])([H])C([H])([H])[H],0.2805664
[H]C#CC([H])(C([H])([H])O[H])C([H])([H])C([H])([H])C([H])([H])[H],0.2426264
[H]OC([H])([H])C([H])(C#N)C([H])([H])C([H])([H])C([H])([H])[H],0.27852314
[H]N(C([H])([H])[H])C([H])(C#N)C([H])([H])C([H])([H])C([H])([H])[H],0.23753661
[H]C#CC([H])(OC([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],0.23521038
[H]C([H])([H])OC([H])(C#N)C([H])([H])C([H])([H])C([H])([H])[H],0.27301074
[H]N(C([H])([H])C([H])([H])[H])C([H])(C#N)C([H])([H])C([H])([H])[H],0.23985917
[H]N([H])C([H])([H])C([H])(C#N)N([H])C([H])([H])C([H])([H])[H],0.23937408
[H]OC([H])([H])C([H])(C#N)N([H])C([H])([H])C([H])([H])[H],0.24396775
[H]C#CC([H])(OC([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],0.23577632
[H]C([H])([H])C([H])([H])OC([H])(C#N)C([H])([H])C([H])([H])[H],0.27404339
[H]N([H])C([H])([H])C([H])(C#N)OC([H])([H])C([H])([H])[H],0.25018206
[H]C#CC([H])(OC([H])([H])C([H])([H])[H])C([H])([H])O[H],0.23396825
[H]OC([H])([H])C([H])(C#N)OC([H])([H])C([H])([H])[H],0.27151137
[H]OC([H])([H])C([H])([H])C([H])(C#N)N([H])C([H])([H])[H],0.23463342
[H]N(C([H])([H])[H])C([H])(C#N)C([H])([H])OC([H])([H])[H],0.23945493
[H]N(C([H])([H])[H])C([H])([H])C([H])(C#N)N([H])C([H])([H])[H],0.23340232
[H]N(C([H])([H])[H])C([H])([H])C([H])(C#N)OC([H])([H])[H],0.2381834
[H]C#CC([H])(OC([H])([H])[H])C([H])([H])C([H])([H])O[H],0.23456727
[H]OC([H])([H])C([H])([H])C([H])(C#N)OC([H])([H])[H],0.26893891
[H]C#CC([H])(C([H])([H])O[H])C([H])([H])OC([H])([H])[H],0.24289834
[H]OC([H])([H])C([H])(C#N)C([H])([H])OC([H])([H])[H],0.2764027
[H]C#CC([H])(OC([H])([H])[H])C([H])([H])OC([H])([H])[H],0.23689718
[H]C([H])([H])OC([H])([H])C([H])(C#N)OC([H])([H])[H],0.2602918
[H]C#CC([H])(C([H])([H])O[H])C([H])([H])C([H])([H])O[H],0.24268152
[H]OC([H])([H])C([H])([H])C([H])(C#N)C([H])([H])O[H],0.2680165
[H]OC([H])([H])C([H])([H])C([H])(C([H])=O)C([H])([H])C([H])([H])[H],0.15616993
[H]C(=O)C([H])(C([H])([H])OC([H])([H])[H])C([H])([H])C([H])([H])[H],0.15781263
[H]C(=O)C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],0.15619198
[H]OC([H])([H])C([H])(C([H])=O)C([H])([H])C([H])([H])C([H])([H])[H],0.15776853
[H]C(=O)C([H])(OC([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],0.15059874
[H]C(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],0.20957038
[H]OC([H])([H])C([H])([H])N(C([H])=O)C([H])([H])C([H])([H])[H],0.21293662
[H]C(=O)C([H])(OC([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],0.15080086
[H]OC([H])([H])C([H])(OC([H])([H])C([H])([H])[H])C([H])=O,0.15122347
[H]OC([H])([H])C([H])([H])C([H])(OC([H])([H])[H])C([H])=O,0.15063181
[H]OC([H])([H])C([H])(C([H])=O)C([H])([H])OC([H])([H])[H],0.1550748
[H]C(=O)C([H])(OC([H])([H])[H])C([H])([H])OC([H])([H])[H],0.15154687
[H]OC([H])([H])C([H])([H])C([H])(C([H])=O)C([H])([H])O[H],0.15421854
[H]OC([H])([H])C([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],0.26191612
[H]C([H])([H])OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],0.27614546
[H]OC([H])([H])C([H])([H])C([H])(OC([H])([H])[H])C([H])([H])C([H])([H])[H],0.2642791
[H]OC([H])([H])C([H])([H])C([H])(C([H])([H])O[H])C([H])([H])C([H])([H])[H],0.26139428
[H]OC([H])([H])C([H])(C([H])([H])OC([H])([H])[H])C([H])([H])C([H])([H])[H],0.28246634
[H]C([H])([H])OC([H])([H])C([H])(OC([H])([H])[H])C([H])([H])C([H])([H])[H],0.27734716
[H]C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],0.32820823
[H]OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],0.26177279
[H]C([H])([H])OC([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],0.27580369
[H]OC([H])([H])C([H])(C([H])([H])O[H])C([H])([H])C([H])([H])C([H])([H])[H],0.26219541
[H]OC([H])([H])C([H])(OC([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],0.27031701
[H]C([H])([H])C([H])([H])OC([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],0.27468651
[H]OC([H])([H])C([H])(OC([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],0.26965185
[H]OC([H])([H])C([H])(OC([H])([H])C([H])([H])[H])C([H])([H])O[H],0.27380452
[H]OC([H])([H])C([H])([H])C([H])(OC([H])([H])[H])C([H])([H])O[H],0.26506553
[H]OC([H])([H])C([H])(C([H])([H])O[H])C([H])([H])OC([H])([H])[H],0.26434157
[H]OC([H])([H])C([H])(OC([H])([H])[H])C([H])([H])OC([H])([H])[H],0.27971749
[H]OC([H])([H])C([H])([H])C([H])(C([H])([H])O[H])C([H])([H])O[H],0.26346694
[H]C#CC([H])(C#C[H])C(=O)C([H])([H])[H],0.16566596
[H]C#CC([H])(C#N)C(=O)C([H])([H])[H],0.16433931
[H]C([H])([H])C(=O)C([H])(C#N)C#N,0.16544179
[H]C#C[C-](C#N)C(N([H])[H])=[N+]([H])[H],0.18676007
[H]N([H])C([C-](C#N)C#N)=[N+]([H])[H],0.19789144
[H]C#CC([H])(C#C[H])C(=O)N([H])[H],0.21036784
[H]C#CC([H])(C([H])=O)C(=O)C([H])([H])[H],0.15249868
[H]C#CC([H])(C([H])=O)C(=O)N([H])[H],0.15814337
[H]N=C([H])N(C([H])=O)C(=N[H])C([H])([H])[H],0.18611696
[H]N=C(N(C([H])=O)C([H])=O)C([H])([H])[H],0.16136996
[H]N=C([H])N(C(=O)C([H])([H])[H])C([H])=N[H],0.18297857
[H]N=C([H])N(C([H])=O)C(=O)C([H])([H])[H],0.17316282
[H]C(=O)N(C([H])=O)C(=O)C([H])([H])[H],0.15910253
[H]N=C([H])N(C(=O)N([H])[H])C([H])=N[H],0.20535891
[H]N=C([H])N(C([H])=O)C(=O)N([H])[H],0.18332401
[H]C(=O)N(C([H])=O)C(=O)N([H])[H],0.16200205
[H]C#CC([H])(C#C[H])C([H])(C([H])([H])[H])C([H])([H])[H],0.23875302
[H]C#CC([H])(C#N)C([H])(C([H])([H])[H])C([H])([H])[H],0.24029649
[H]C([H])([H])C([H])(C([H])([H])[H])C([H])(C#N)C#N,0.27445499
[H]C#CC([H])(C#C[H])C([H])(O[H])C([H])([H])[H],0.23791146
[H]C#CC([H])(C#N)C([H])(O[H])C([H])([H])[H],0.24064193
[H]C#CC([H])(C#N)N(C([H])([H])[H])C([H])([H])[H],0.22160211
[H]C([H])([H])N(C([H])([H])[H])C([H])(C#N)C#N,0.22157271
[H]C#CC([H])(C([H])=O)C([H])(C([H])([H])[H])C([H])([H])[H],0.15664032
[H]C(=O)C([H])(C#N)C([H])(C([H])([H])[H])C([H])([H])[H],0.15588696
[H]C#CC([H])(C([H])=O)C([H])(O[H])C([H])([H])[H],0.15646393
[H]OC([H])(C([H])([H])[H])C([H])(C#N)C([H])=O,0.15406052
[H]C#CC([H])(C([H])=O)N(C([H])([H])[H])C([H])([H])[H],0.1578016
[H]C(=O)C([H])(C#N)N(C([H])([H])[H])C([H])([H])[H],0.15819115
[H]C(=O)C([H])(C([H])=O)C([H])(C([H])([H])[H])C([H])([H])[H],0.14483277
[H]N=C([H])N(C([H])=O)C([H])(C([H])([H])[H])C([H])([H])[H],0.18840277
[H]C(=O)N(C([H])=O)C([H])(C([H])([H])[H])C([H])([H])[H],0.16055045
[H]OC([H])(C([H])([H])[H])C([H])(C([H])=O)C([H])=O,0.14612267
[H]C(=O)C([H])(C([H])=O)N(C([H])([H])[H])C([H])([H])[H],0.14147388
[H]C([H])([H])N=C(C#N)N(C([H])([H])[H])C([H])([H])[H],0.18558042
[H]C(=O)C(=NC([H])([H])[H])N(C([H])([H])[H])C([H])([H])[H],0.12431562
[H]N(C(=NC([H])([H])[H])C(=O)C([H])([H])[H])C([H])([H])[H],0.14234484
[H]N([H])C(=O)C(=NC([H])([H])[H])N([H])C([H])([H])[H],0.17680468
[H]N(C(C(=O)[O-])=[N+]([H])C([H])([H])[H])C([H])([H])[H],0.16637155
[H]C#CC([H])(C(=O)C([H])([H])[H])C([H])([H])O[H],0.16499345
[H]OC([H])([H])C([H])(C#N)C(=O)C([H])([H])[H],0.16542341
[H]C#CC([H])(C(=O)C([H])([H])[H])C([H])([H])C([H])([H])[H],0.16486115
[H]C#CC([H])(C(=O)N([H])[H])C([H])([H])C([H])([H])[H],0.21353931
[H]C([H])([H])C(=O)C([H])(C#N)C([H])([H])C([H])([H])[H],0.1663936
[H]N([H])C(=O)C([H])(C#N)C([H])([H])C([H])([H])[H],0.21495048
[H]N(C([H])([H])[H])C([H])(C#N)C(=O)C([H])([H])[H],0.16766145
[H]N([H])C(=O)C([H])(C#N)N([H])C([H])([H])[H],0.21327838
[H]C#CC([H])(OC([H])([H])[H])C(=O)C([H])([H])[H],0.15496823
[H]C#CC([H])(OC([H])([H])[H])C(=O)N([H])[H],0.20262108
[H]C([H])([H])OC([H])(C#N)C(=O)C([H])([H])[H],0.1660408
[H]N([H])C(=O)C([H])(C#N)OC([H])([H])[H],0.20350306
[H]C#CC([H])(C(=O)N([H])[H])C([H])([H])O[H],0.21452786
[H]OC([H])([H])C([H])(C#N)C(=O)N([H])[H],0.21383697
[H]N([H])C(=O)C([H])(C#N)C([H])([H])N([H])[H],0.21481818
[H]C#CC([H])(C([H])([H])O[H])C([H])(C([H])([H])[H])C([H])([H])[H],0.24221113
[H]OC([H])([H])C([H])(C#N)C([H])(C([H])([H])[H])C([H])([H])[H],0.28034223
[H]C#CC([H])(C([H])([H])O[H])C([H])(O[H])C([H])([H])[H],0.24007599
[H]OC([H])([H])C([H])(C#N)C([H])(O[H])C([H])([H])[H],0.27367223
[H]C#CC([H])(C([H])([H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],0.24174809
[H]C#CC([H])(C([H])([H])C([H])([H])[H])C([H])(O[H])C([H])([H])[H],0.24142102
[H]C([H])([H])C([H])([H])C([H])(C#N)C([H])(C([H])([H])[H])C([H])([H])[H],0.28111764
[H]OC([H])(C([H])([H])[H])C([H])(C#N)C([H])([H])C([H])([H])[H],0.27842391
[H]C([H])([H])N(C([H])([H])[H])C([H])(C#N)C([H])([H])C([H])([H])[H],0.2385803
[H]N([H])C([H])([H])C([H])(C#N)N(C([H])([H])[H])C([H])([H])[H],0.24066398
[H]OC([H])([H])C([H])(C#N)N(C([H])([H])[H])C([H])([H])[H],0.24665045
[H]N(C([H])([H])[H])C([H])(C#N)C([H])(C([H])([H])[H])C([H])([H])[H],0.24212661
[H]N(C([H])([H])[H])C([H])(C#N)C([H])(N([H])[H])C([H])([H])[H],0.24403757
[H]OC([H])(C([H])([H])[H])C([H])(C#N)N([H])C([H])([H])[H],0.2453238
[H]C#CC([H])(OC([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],0.23492741
[H]C#CC([H])(OC([H])([H])[H])C([H])(O[H])C([H])([H])[H],0.23479144
[H]C([H])([H])OC([H])(C#N)C([H])(C([H])([H])[H])C([H])([H])[H],0.27305116
[H]N([H])C([H])(C([H])([H])[H])C([H])(C#N)OC([H])([H])[H],0.24614698
[H]OC([H])(C([H])([H])[H])C([H])(C#N)OC([H])([H])[H],0.27267999
[H]OC([H])([H])C([H])(C([H])=O)C(=O)C([H])([H])[H],0.15362688
[H]C(=O)C([H])(C(=O)C([H])([H])[H])C([H])([H])C([H])([H])[H],0.15050686
[H]C(=O)C([H])(C(=O)N([H])[H])C([H])([H])C([H])([H])[H],0.15557459
[H]N=C([H])N(C(=O)C([H])([H])[H])C([H])([H])C([H])([H])[H],0.1920042
[H]N=C([H])N(C(=O)N([H])[H])C([H])([H])C([H])([H])[H],0.21878711
[H]N=C(N(C([H])=O)C([H])([H])C([H])([H])[H])C([H])([H])[H],0.19265466
[H]C(=O)N(C(=O)C([H])([H])[H])C([H])([H])C([H])([H])[H],0.16374764
[H]C(=O)N(C(=O)N([H])[H])C([H])([H])C([H])([H])[H],0.20044185
[H]C(=O)C([H])(C(=O)C([H])([H])[H])N([H])C([H])([H])[H],0.15496088
[H]C(=O)C([H])(C(=O)N([H])[H])N([H])C([H])([H])[H],0.1633434
[H]C(=O)C([H])(OC([H])([H])[H])C(=O)C([H])([H])[H],0.14744932
[H]C(=O)C([H])(OC([H])([H])[H])C(=O)N([H])[H],0.15361586
[H]OC([H])([H])C([H])(C([H])=O)C(=O)N([H])[H],0.15600089
[H]OC([H])([H])C([H])(C([H])=O)C([H])(C([H])([H])[H])C([H])([H])[H],0.15798902
[H]OC([H])([H])C([H])(C([H])=O)C([H])(O[H])C([H])([H])[H],0.16057618
[H]C(=O)C([H])(C([H])([H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],0.15600824
[H]OC([H])(C([H])([H])[H])C([H])(C([H])=O)C([H])([H])C([H])([H])[H],0.15905476
[H]C(=O)N(C([H])([H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],0.20602774
[H]OC([H])([H])C([H])(C([H])=O)N(C([H])([H])[H])C([H])([H])[H],0.15519608
[H]C(=O)C([H])(OC([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],0.1495771
[H]OC([H])(C([H])([H])[H])C([H])(OC([H])([H])[H])C([H])=O,0.15071266
[H]OC([H])([H])C([H])(C(=O)C([H])([H])[H])C([H])([H])O[H],0.16427683
[H]C([H])([H])C(=O)C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],0.16331033
[H]N([H])C(=O)C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],0.21202156
[H]OC([H])([H])C([H])(C(=O)C([H])([H])[H])C([H])([H])C([H])([H])[H],0.1621417
[H]OC([H])([H])C([H])(C(=O)N([H])[H])C([H])([H])C([H])([H])[H],0.21199583
[H]C([H])([H])OC([H])(C(=O)C([H])([H])[H])C([H])([H])C([H])([H])[H],0.15896656
[H]N([H])C(=O)C([H])(OC([H])([H])[H])C([H])([H])C([H])([H])[H],0.2057999
[H]C([H])([H])C(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],0.21081618
[H]N([H])C(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],0.24423234
[H]C([H])([H])OC([H])(C(=O)[O-])C([H])([H])[N+]([H])([H])[H],0.1687823
[H]OC([H])([H])C([H])(OC([H])([H])[H])C(=O)C([H])([H])[H],0.15950677
[H]OC([H])([H])C([H])(OC([H])([H])[H])C(=O)N([H])[H],0.20478562
[H]OC([H])([H])C([H])(C(=O)N([H])[H])C([H])([H])O[H],0.21424489
[H]OC([H])([H])C([H])(C([H])([H])O[H])C([H])(C([H])([H])[H])C([H])([H])[H],0.25856458
[H]OC([H])([H])C([H])(C([H])([H])O[H])C([H])(O[H])C([H])([H])[H],0.2642644
[H]C([H])([H])C([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],0.32071871
[H]OC([H])(C([H])([H])[H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],0.26275768
[H]OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],0.26099003
[H]OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])(O[H])C([H])([H])[H],0.2616552
[H]C([H])([H])OC([H])(C([H])([H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],0.27383392
[H]OC([H])(C([H])([H])[H])C([H])(OC([H])([H])[H])C([H])([H])C([H])([H])[H],0.27375307
[H]OC([H])([H])C([H])(OC([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],0.26997157
[H]OC([H])([H])C([H])(OC([H])([H])[H])C([H])(O[H])C([H])([H])[H],0.24862756
[H]C#CC1(C#C[H])C([H])([H])C([H])([H])C1([H])[H],0.2344754
[H]C#CC1(C#N)C([H])([H])C([H])([H])C1([H])[H],0.23612544
[H]C#CC1(C#N)N([H])C([H])([H])C1([H])[H],0.22550489
[H]C#CC1(C#C[H])OC([H])([H])C1([H])[H],0.21988591
[H]C#CC1(C#N)OC([H])([H])C1([H])[H],0.22200635
[H]C#CC1(C#N)C([H])([H])N([H])C1([H])[H],0.23500826
[H]C#CC1(C#C[H])C([H])([H])OC1([H])[H],0.23594904
[H]C#CC1(C#N)C([H])([H])OC1([H])[H],0.23598579
[H]C1([H])C([H])([H])C(C#N)(C#N)C1([H])[H],0.26652081
[H]N1C([H])([H])C([H])([H])C1(C#N)C#N,0.22701161
[H]C1([H])OC(C#N)(C#N)C1([H])[H],0.23502664
[H]N1C([H])([H])C(C#N)(C#N)C1([H])[H],0.23658481
[H]C1([H])OC([H])([H])C1(C#N)C#N,0.2562163
[H]C#CC1(C([H])=O)C([H])([H])C([H])([H])C1([H])[H],0.15936345
[H]C(=O)C1(C#N)C([H])([H])C([H])([H])C1([H])[H],0.15899596
[H]C(=O)C1(C#N)N([H])C([H])([H])C1([H])[H],0.15838224
[H]C#CC1(C([H])=O)OC([H])([H])C1([H])[H],0.15280369
[H]C(=O)C1(C#N)OC([H])([H])C1([H])[H],0.15188129
[H]C(=O)C1(C#N)C([H])([H])N([H])C1([H])[H],0.15933038
[H]C#CC1(C([H])=O)C([H])([H])OC1([H])[H],0.15870196
[H]C(=O)C1(C#N)C([H])([H])OC1([H])[H],0.1578751
[H]C(=O)C1(C([H])=O)C([H])([H])C([H])([H])C1([H])[H],0.15455664
[H]C(=O)C1(C([H])=O)N([H])C([H])([H])C1([H])[H],0.14484747
[H]C(=O)C1(C([H])=O)OC([H])([H])C1([H])[H],0.14266456
[H]C(=O)C1(C([H])=O)C([H])([H])OC1([H])[H],0.14766614
[H]C([H])([H])C([H])([H])C1(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H],0.30363763
[H]C([H])([H])C([H])([H])C1(C([H])([H])C([H])([H])[H])OC([H])([H])C1([H])[H],0.27137539
[H]C([H])([H])C([H])([H])C1(C([H])([H])C([H])([H])[H])C([H])([H])OC1([H])[H],0.25960091
[H]C([H])([H])OC1(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H],0.27570079
[H]OC([H])([H])C1(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H],0.26090184
[H]OC([H])([H])C1(C([H])([H])C([H])([H])[H])OC([H])([H])C1([H])[H],0.26607247
[H]OC([H])([H])C1(C([H])([H])C([H])([H])[H])C([H])([H])OC1([H])[H],0.2616993
[H]C([H])([H])OC1(C([H])([H])C([H])([H])[H])C([H])([H])OC1([H])[H],0.26465762
[H]OC([H])([H])C1(OC([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H],0.27562729
[H]OC([H])([H])C1(OC([H])([H])[H])C([H])([H])OC1([H])[H],0.2658189
[H]OC([H])([H])C1(C([H])([H])O[H])C([H])([H])C([H])([H])C1([H])[H],0.26629664
[H]OC([H])([H])C1(C([H])([H])O[H])OC([H])([H])C1([H])[H],0.261714
[H]OC([H])([H])C1(C([H])([H])O[H])C([H])([H])OC1([H])[H],0.26721169
[H]C#CC1(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H],0.23796658
[H]C([H])([H])C([H])([H])C1(C#N)C([H])([H])C([H])([H])C1([H])[H],0.27481146
[H]N1C([H])([H])C([H])([H])C1(C#N)C([H])([H])C([H])([H])[H],0.23759909
[H]C#CC1(C([H])([H])C([H])([H])[H])OC([H])([H])C1([H])[H],0.2302823
[H]C([H])([H])C([H])([H])C1(C#N)OC([H])([H])C1([H])[H],0.25410689
[H]C#CC1(C([H])([H])C([H])([H])[H])C([H])([H])OC1([H])[H],0.23815768
[H]C([H])([H])C([H])([H])C1(C#N)C([H])([H])OC1([H])[H],0.26625254
[H]N(C([H])([H])[H])C1(C#N)C([H])([H])C([H])([H])C1([H])[H],0.23525448
[H]N1C([H])([H])C(C#N)(N([H])C([H])([H])[H])C1([H])[H],0.23955783
[H]C#CC1(N([H])C([H])([H])[H])C([H])([H])OC1([H])[H],0.23568812
[H]N(C([H])([H])[H])C1(C#N)C([H])([H])OC1([H])[H],0.24132547
[H]C#CC1(OC([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H],0.23089601
[H]C([H])([H])OC1(C#N)C([H])([H])C([H])([H])C1([H])[H],0.26413578
