smiles,isotropic_polarizability
O=CC1C2CC3OC3C12,72.02
O=CC1C2CN3CC3C12,75.49
O=CC1C2OC3CC3C12,73
O=CN1C2CC3CC3C12,75.57
O=CN1C2CC3NC3C12,71.94
O=CN1C2CC3OC3C12,67.93
O=CN1C2CN3CC3C12,73.9
O=CC1C2CC=CCC12,81.23
O=CC1C2CC=CCN12,78.33
O=CC1C2CN=COC12,69.7
O=CN1C2CC=CCC12,77.07
N=C1OCC2C(C=O)C12,71.41
N=C1OCC2C(C=O)N12,67.68
N=C1OCC2C1N2C=O,67.8
N=CN1C2COC(=O)C12,66.86
O=CC1C2CCC(=O)C12,72.94
O=CC1C2CCC(=O)N12,69.61
O=CC1C2CNC(=O)C12,69.43
O=CC1C2CNC(=O)N12,66.19
O=CC1C2COC(=O)C12,66.11
O=CC1C2COC(=O)N12,62.5
O=CC1C2N1CCC2=O,69.99
O=CC1C2NCC(=O)C12,70.36
O=CC1C2OCC(=O)C12,67.17
O=CN1C2CCC(=O)C12,69.62
O=CN1C2CNC(=O)C12,68.17
O=CN1C2COC(=O)C12,62.54
N=CN1C2CCC12C#N,78.17
O=CC1C2CCC12C#C,82.48
O=CC1C2CCC12C#N,75.85
O=CC1C2CNC12C#N,72.74
O=CC1C2COC12C#C,75.32
O=CC1C2NCC12C#N,72.76
O=CC1C2OCC12C#C,75.05
O=CC1N2CCC12C#C,79.22
O=CC1N2CCC12C#N,72.68
O=CN1C2CCC12C#C,79.28
O=CN1C2CCC12C#N,73.57
O=CC1C2CCC12C=O,76.24
O=C[C-]1C2C[NH2+]C12C=O,78.72
O=C[C-]1C2[NH2+]CC12C=O,75.45
O=CC1N2CCC12C=O,72.75
O=CN1C2CCC12C=O,72.13
O=CC1C2CCC1C2=O,73.35
O=C[C-]1C2C[NH2+]C1C2=O,74.28
O=CN1C2CCC1C2=O,70.11
O=CC1C2CCC1C=C2,78.47
O=CC1C2COC1C=C2,71.33
O=CN1C2CCC1C=C2,76.63
O=CC1C2CCC1CC2,80.92
O=CC1C2CCC1OC2,74.22
O=CC1C2COC1CO2,67.33
O=CC1C2COC1OC2,66.94
O=CN1C2CCC1CC2,79.28
N=C1C2CCC2N1C=O,75.67
N=C1C2NCC2N1C=O,72.4
N=C1C2OCC2N1C=O,68.82
N=CN1C2CCC2C1=O,76.76
N=CN1C2CNC2C1=N,77.54
N=CN1C2COC2C1=N,73.82
N=CN1C2COC2C1=O,69.7
O=CC1C2CCC2C1=O,73.48
O=CC1C2CCN2C1=O,69.86
O=C[C-]1C2C[NH2+]C2C1=O,78.99
O=CN1C2CCC2C1=O,71.44
O=CN1C2COC2C1=O,64.5
O=CC1C2C=CCCN12,79.22
O=CC1C2CCC=CC12,82.07
O=CC1C2COC=NC12,70.07
O=CC1C2OCC=CC12,75.23
O=CN1C2CCC=CC12,77.47
O=CC1C2CCCCC12,82.65
O=CC1C2CCCCN12,80.21
O=CC1C2CCCOC12,76.61
O=CC1C2CCOCC12,76.04
O=CC1C2COCCN12,73.19
O=CC1C2COCOC12,69.11
O=CC1C2OCCOC12,70.14
O=CN1C2CCCCC12,78.97
O=CN1C2CCOCC12,72.35
O=CC1C=C2CC3C1C23,80
O=CC1C=C2CC3C2N13,75.37
O=CC1C=C2CN3C1C23,76
O=CC1N=C2CC3C1N23,70.44
O=CC1N=C2NC3C1C23,71.7
O=CC1N=C2OC3C1C23,67.16
O=CN1C=C2CC3C1C23,81.54
N=C1N(C=O)C=CC1=O,70.3
N=CN1C=CC(=O)C1=N,75.91
N=CN1C=CC(=O)C1=O,70.51
O=CC1C=CC(=O)C1=O,66.6
C1=CN(C(=O)C1=O)C=O,65.12
O=CC1C=CC2CC1C2,80.71
O=CC1C=CC2CC1O2,73.19
O=CC1C=CC2CN1C2,76.26
O=CN1C=CC2CC1C2,80.16
O=CN1C=NC2CC1C2,75.34
O=CC1C=CC2CCC12,81.07
O=CC1C=CC2CCN12,76.6
O=CC1C=CC2COC12,73.06
O=CC1C=CC2OCC12,72.49
O=CN1C=CC2CCC12,80.72
O=CN1C=CC2OCC12,72.99
O=CN1C=NC2CCC12,75.54
O=CC1C=CC=CC=C1,83.33
C1=CC=CN(C=C1)C=O,83.44
O=CC1C=CCC11CC1,81.14
O=CC1C=CCC11CN1,78.16
O=CC1C=CCC11CO1,74.34
O=CC1N=COC11CC1,69.11
C1CC12CC=CN2C=O,80.89
C1CC12CN=CN2C=O,76.07
N=CN1C=NCC1C#C,80.01
N=CN1C=NCC1C#N,74.74
O=CC1C=CCC1C#C,79.92
O=CC1C=CCC1C#N,74.88
O=CC1N=CNC1C#C,71.53
O=CC1N=CNC1C#N,66.44
O=CC1N=COC1C#C,67.98
O=CC1N=COC1C#N,62.51
O=CN1C=CCC1C#C,79.47
O=CN1C=CCC1C#N,74.09
O=CN1C=NCC1C#C,74.53
O=CN1C=NCC1C#N,69.45
O=CC1C=CCC2CC12,81.22
O=CC1C=CCC2CN12,77.03
O=CC1C=CCC2NC12,78.05
O=CC1C=CCC2OC12,74.32
O=CC1C=CCN2CC12,77.49
O=CC1N=COC2CC12,68.79
O=CN1C=CCC2CC12,81.3
N=C1CCC=CN1C=O,79
N=C1CCN=CN1C=O,74.2
N=C1NCC=CN1C=O,76.17
N=C1OCC=CC1C=O,72.76
N=C1OCC=CN1C=O,72.37
N=CN1C=CCCC1=O,79.22
N=CN1C=CCNC1=O,76.49
N=CN1C=CCOC1=N,77.3
N=CN1C=CCOC1=O,71.92
N=CN1C=NCCC1=N,79.6
N=CN1C=NCCC1=O,74.23
O=CC1C=CCCC1=O,74.93
O=CC1C=CCNC1=O,71.78
O=CC1C=CCOC1=O,67.92
C1CC(=O)N(C=C1)C=O,73.73
C1C=CN(C(=O)N1)C=O,71.11
C1C=CN(C(=O)O1)C=O,67.08
C1CN=CN(C1=O)C=O,68.93
N=CN1C=NCCN=C1,80.5
O=CC1C=CCCC=C1,84.65
O=CC1C=CCOC=N1,71.15
C1CC=CN(C=C1)C=O,85.12
C1CN=CN(C=C1)C=O,79.87
C1CN=CN(C=N1)C=O,75.01
N=C1NC(CC1=O)C=O,68.85
N=C1OC(CC1=O)C=O,64.64
C1C(CC(=O)C1=O)C=O,66.64
O=CC1CC(=O)C(=O)N1,64.29
O=CC1CC(=O)C(=O)O1,59.31
C1C(=O)C(=O)CN1C=O,64.26
N=C1NC(C=O)C11CO1,69.6
N=C1OC(C=O)C11CC1,71.57
N=C1OC(C=O)C11CN1,68.37
O=CC1CC(=O)C11CC1,75.21
O=CC1CC(=O)C11CN1,72.33
O=CC1NC(=O)C11CC1,70.84
O=CC1NC(=O)C11CN1,68.04
O=CC1NC(=O)C11CO1,64.11
O=CC1OC(=O)C11CC1,66.59
C1CC12C(=O)CN2C=O,73.23
N=C1NC(C=O)C1C#N,68.27
N=C1OC(C=O)C1C#C,69.31
N=C1OC(C=O)C1C#N,64.78
N=CN1CC(=O)C1C#C,75.51
N=CN1CC(=O)C1C#N,70.53
O=CC1CC(=O)C1C#C,72.91
O=CC1CC(=O)C1C#N,68.39
O=CC1NC(=O)C1C#C,68.87
O=CC1OC(=O)C1C#C,64.55
O=CN1CC(=O)C1C#C,70.9
O=CN1CC(=O)C1C#N,66.41
N=C1CC(C=O)N1C=O,69.59
N=C1OC(C=O)C1C=O,64.86
N=CN1C(CC1=N)C=O,74.69
N=CN1C(CC1=O)C=O,70.82
O=CC1CC(=O)N1C=O,65.55
O=CC1NC(=O)C1C=O,64.5
N=C1NC(C=O)C2OC12,67.42
N=C1OC(C=O)C2CC12,70.79
N=C1OC(C=O)C2CN12,67.67
N=C1OC(C=O)C2NC12,67.43
N=C1OC(C=O)C2OC12,63.84
O=CC1CC(=O)C2CC12,73.33
O=CC1CC(=O)C2CN12,68.88
O=CC1CC(=O)C2NC12,69.79
O=CC1CC(=O)C2OC12,66.02
O=CC1CC(=O)N2CC12,69.78
O=CC1NC(=O)C2CC12,69.15
O=CC1NC(=O)C2NC12,65.67
O=CC1NC(=O)C2OC12,62.08
O=CC1NC(=O)N2CC12,65.62
O=CC1OC(=O)C2CC12,65.42
O=CC1OC(=O)C2NC12,61.93
O=CC1OC(=O)C2OC12,58.38
O=CC1OC(=O)N2CC12,62.24
O=CN1CC(=O)C2CC12,71.27
N=C1CC(=O)CN1C=O,67.95
N=C1CC(C=O)C(=O)N1,69.02
N=C1CC(C=O)C(=O)O1,64.3
N=C1CN(C=O)C(=O)N1,67.18
N=C1CN(C=O)C(=O)O1,62.31
N=C1NC(=N)C(O1)C=O,67.11
N=C1NC(=O)C(O1)C=O,62.31
N=C1NC(=O)CC1C=O,68.61
N=C1NC(=O)CN1C=O,66.92
N=C1NC(=O)NC1C=O,64.93
N=C1NC(C=O)C(=O)N1,66.45
N=C1OC(=O)CC1C=O,63.98
[NH2+]=C1OC(=O)O[C-]1C=O,63.13
N=CN1CC(=N)NC1=O,72.22
N=CN1CC(=N)OC1=O,67.24
N=CN1CC(=O)CC1=N,74.65
N=CN1CC(=O)CC1=O,69.32
N=CN1CC(=O)NC1=N,72.14
N=CN1CC(=O)NC1=O,66.68
O=CC1CC(=O)NC1=O,63.62
C1C(=O)CN(C1=O)C=O,64.11
C1C(=O)NC(=O)N1C=O,61.76
N=C1CC=CC(O1)C=O,72.23
O=CC1CC(=O)CC=C1,76
O=CC1CC(=O)NC=C1,72.75
O=CC1CC(=O)NC=N1,68.23
O=CC1CC(=O)OC=N1,63.75
O=CC1NC(=O)CC=C1,72.34
O=CC1NC(=O)NC=C1,68.87
O=CC1OC(=O)CC=C1,67.27
O=CC1OC(=O)NC=C1,64.61
C1C=CN(CC1=O)C=O,74.76
C1C(=O)CN(C=N1)C=O,69.91
C1C(=O)NC=CN1C=O,72.49
N=C1C(CN1C=O)C#C,75.64
N=C1C(CN1C=O)C#N,70.43
N=CN1CC(C#C)C1=O,77.43
N=CN1CC(C#N)C1=O,72.11
O=CN1CC(C#C)C1=O,71.99
O=CN1CC(C#N)C1=O,66.8
O=CC1CC(C1)C1CC1,84.62
O=CC1CC(C1)C1CO1,76.58
O=CC1CC(C1)N1CC1,81.7
O=CC1CC(O1)C1CC1,76.91
O=CC1CC(O1)C1CN1,72.8
O=CC1CC(O1)C1CO1,69.35
C1CC1C2CN(C2)C=O,82.66
O=CN1CC(C1)C1CO1,75.36
C1CN1C2CN(C2)C=O,79.88
N=C1C(CN1C=O)C=O,70.23
N=CN1CC(C=O)C1=O,72.1
O=CC1CN(C=O)C1=O,66.84
O=CC1CC(C=O)C=C1,76.74
O=CC1CN(C=O)C=C1,75.4
O=CC1CN(C=O)C=N1,69.97
O=CC1NC(C=O)C=C1,72.95
O=CC1OC(C=O)C=C1,68.26
O=CC1CC(C=C1)C#C,81.66
O=CC1CC(C=C1)C#N,76.06
O=CC1NC(C=C1)C#N,72.55
O=CC1OC(C=C1)C#C,74.18
O=CC1OC(C=C1)C#N,68.72
O=CN1CC(C=C1)C#C,81.04
O=CN1CC(C=C1)C#N,75.52
O=CN1CC(N=C1)C#C,75.74
O=CN1CC(N=C1)C#N,70.28
O=CC1CC(CC#C)C1,83.1
O=CC1CC(CC#C)O1,74.67
O=CC1CC(CC#N)C1,77.33
O=CC1CC(CC#N)N1,73.17
O=CC1CC(CC#N)O1,69.53
C#CCN1CC(C1)C=O,79.87
C1C(CN1CC#N)C=O,74.83
C#CCC1CN(C1)C=O,80.66
C1C(CN1C=O)CC#N,75.54
N=CN1CC1(C#C)C#C,82.11
N=CN1CC1(C#C)C#N,76.27
N=CN1CC1(C#N)C#N,71.14
O=CC1CC1(C#C)C#C,80.82
O=CC1CC1(C#C)C#N,74.94
O=CC1CC1(C#N)C#N,69.76
O=CC1NC1(C#C)C#C,77.28
O=CC1NC1(C#C)C#N,71.55
O=CC1NC1(C#N)C#N,66.42
O=CC1OC1(C#C)C#C,73.58
O=CC1OC1(C#C)C#N,67.81
O=CC1OC1(C#N)C#N,62.77
C#CC1(CN1C=O)C#C,77.18
O=CN1CC1(C#C)C#N,71.58
C1C(N1C=O)(C#N)C#N,66.65
N=CN1CC1(C=O)C#C,75.86
N=CN1CC1(C=O)C#N,70.64
O=CC1CC1(C=O)C#C,75.46
O=CC1CC1(C=O)C#N,69.6
O=CC1NC1(C=O)C#C,72
O=CC1NC1(C=O)C#N,66.52
O=CC1OC1(C=O)C#C,68.09
O=CC1OC1(C=O)C#N,62.34
O=CN1CC1(C=O)C#C,71.12
O=CN1CC1(C=O)C#N,66.11
N=CN1CC1(C=O)C=O,70.76
O=CC1CC1(C=O)C=O,69.24
O=CC1NC1(C=O)C=O,66.04
O=CC1OC1(C=O)C=O,62.02
C1C(N1C=O)(C=O)C=O,65.84
O=CC1CC11C2CC1C2,82.49
O=CC1CC11C2CC1O2,75.05
O=CC1CC11C2CN1C2,78.82
O=CC1NC11C2CC1C2,78.55
O=CC1NC11C2CC1O2,71.34
O=CC1OC11C2CC1C2,74.82
O=CC1OC11C2CC1N2,71.93
O=CC1OC11C2CC1O2,67.66
O=CN1CC11C2CC1C2,78.78
O=CN1CC11C2CC1O2,71.47
N=C1CC2(CC2C=O)O1,73.64
O=CC1CC11CC(=O)C1,75.39
O=CC1CC11CC(=O)N1,73.11
O=CC1CC11CC(=O)O1,68.25
O=CC1NC11CC(=O)C1,71.47
O=CC1OC11CC(=O)C1,67.91
C1C(=O)CC12CN2C=O,71.76
O=CC1CC11CC2CC12,82.02
O=CC1CC11CC2CN12,78.07
O=CC1CC11CC2NC12,78.77
O=CC1CC11CC2OC12,74.58
O=CC1CC11CN2CC12,78.22
O=CC1CC11OC2CC12,74.7
O=CC1NC11CC2CC12,78.31
O=CC1NC11CC2NC12,75.03
O=CC1NC11CC2OC12,70.86
O=CC1NC11CN2CC12,74.66
O=CC1OC11CC2CC12,74.66
O=CC1OC11CC2NC12,70.8
O=CC1OC11CC2OC12,67.15
O=CC1OC11CN2CC12,71.04
O=CN1CC11CC2CC12,77.99
O=CN1CC11CC2NC12,74.72
O=CN1CC11CC2OC12,70.67
O=CN1CC11CN2CC12,74.3
O=CC1CC11CC=CC1,82.3
O=CC1CC11CN=CO1,70.98
O=CC1NC11CC=CC1,78.47
O=CC1OC11CC=CC1,74.88
O=CN1CC11CC=CC1,78.7
N=C1NCC11OC1C=O,69.41
N=C1OCC11CC1C=O,72.27
N=C1OCC11CN1C=O,69.09
N=C1OCC11NC1C=O,68.75
N=C1OCC11OC1C=O,65.1
N=CN1CC11COC1=O,68.88
O=CC1CC11CCC1=O,76.66
O=CC1CC11CNC1=O,72.7
O=CC1CC11COC1=O,68.03
O=CC1CC11NCC1=O,73.18
O=CC1CC11OCC1=O,69.83
O=CC1NC11CCC1=O,73.14
O=CC1NC11CNC1=O,68.99
O=CC1NC11COC1=O,64.5
O=CC1OC11CCC1=O,69.37
O=CC1OC11CNC1=O,65.46
O=CC1OC11COC1=O,60.97
O=CN1CC11CCC1=O,72.82
O=CN1CC11CNC1=O,68.94
O=CN1CC11COC1=O,64.39
O=CC1CC11CCC=C1,84.59
O=CC1CC11COC=N1,72.27
O=CC1CC11OCC=C1,78.45
O=CC1NC11CCC=C1,81.24
O=CC1OC11CCC=C1,77.14
O=CN1CC11CCC=C1,81.02
O=CC1CC11CCCC1,84.42
O=CC1CC11CCCO1,78.15
O=CC1CC11CCOC1,77.12
O=CC1CC11COCO1,70.66
O=CC1NC11CCCC1,80.56
O=CC1NC11CCOC1,73.31
O=CC1OC11CCCC1,76.76
O=CC1OC11CCOC1,69.77
C1CCC2(C1)CN2C=O,80.6
O=CN1CC11CCOC1,73.41
O=CC1CC1C#CC#C,91.38
O=CC1CC1C#CC#N,83.81
O=CC1NC1C#CC#C,87.25
O=CC1NC1C#CC#N,79.56
O=CC1OC1C#CC#C,83.24
O=CC1OC1C#CC#N,75.54
O=CN1CC1C#CC#C,87.4
O=CN1CC1C#CC#N,79.92
N=C(C#N)N1CC1C=O,70.22
O=CC1CC1C(=O)C#C,75.97
O=CC1CC1C(=O)C#N,70.48
O=CC1CN1C(=O)C#C,71.35
O=CC1CN1C(=O)C#N,66
O=CC1NC1C(=O)C#C,72.37
O=CC1NC1C(=O)C#N,66.73
O=CC1OC1C(=O)C#C,68.07
O=CC1OC1C(=O)C#N,62.65
O=CN1CC1C(=O)C#C,73.14
O=CN1CC1C(=O)C#N,67.65
N=C(C=O)N1CC1C=O,69.94
O=CC1CC1C(=O)C=O,69.11
O=CC1CN1C(=O)C=O,65.31
O=CC1NC1C(=O)C=O,65.44
O=CC1OC1C(=O)C=O,61.33
O=CN1CC1C(=O)C=O,66.23
O=CC1CC1C1CCC1,85.06
O=CC1CC1C1CCO1,77.33
O=CC1CC1C1COC1,77.23
O=CC1CN1C1CCC1,82.51
O=CC1CN1C1COC1,74.72
O=CC1NC1C1CCC1,81.29
O=CC1NC1C1CCO1,73.42
O=CC1NC1C1COC1,73.44
O=CC1OC1C1CCC1,77.52
O=CC1OC1C1CCO1,69.68
O=CC1OC1C1COC1,69.7
O=CN1CC1C1CCC1,80.25
O=CN1CC1C1CCO1,74.44
O=CN1CC1C1COC1,72.49
O=CC1CC1CC1CC1,84.78
O=CC1CC1CC1CO1,78.3
O=CC1CC1CN1CC1,82.06
O=CC1CC1OC1CC1,77.37
O=CC1CN1CC1CC1,82.57
O=CC1CN1CC1CN1,78.43
O=CC1CN1CC1CO1,74.91
O=CC1NC1CC1CC1,81.16
O=CC1NC1CC1CO1,74.51
O=CC1NC1CN1CC1,78.38
O=CC1OC1CC1CC1,77.5
O=CC1OC1CC1CO1,70.88
O=CC1OC1CN1CC1,74.79
O=CN1CC1CC1CC1,81.44
O=CN1CC1CC1CO1,73.68
O=CN1CC1CN1CC1,78.55
O=CC1CC1CCC#C,83.92
O=CC1CC1CCC#N,78.82
O=CC1CC1NCC#N,75.2
O=CC1CC1OCC#C,74.6
O=CC1CC1OCC#N,70.24
O=CC1CN1CCC#C,81.35
O=CC1CN1CCC#N,76.25
O=CC1NC1CCC#C,80.25
O=CC1NC1CCC#N,75.14
O=CC1OC1CCC#C,76.48
O=CC1OC1CCC#N,71.39
O=CN1CC1CCC#C,79.98
O=CN1CC1CCC#N,74.95
O=CC1CC2(CC12)C#C,81.39
O=CC1CC2(CC12)C#N,75.86
O=CC1CC2(CN12)C#C,77.49
O=CC1CC2(CN12)C#N,71.39
O=CC1CC2(NC12)C#C,79.11
O=CC1CC2(NC12)C#N,73.03
O=CC1CC2(OC12)C#C,75.07
O=CC1CC2(OC12)C#N,69.05
O=CC1NC2(CC12)C#C,78.77
O=CC1NC2(CC12)C#N,72.5
O=CC1OC2(CC12)C#C,74.81
O=CC1OC2(CC12)C#N,68.56
O=CN1CC2(CC12)C#C,79.99
O=CN1CC2(CC12)C#N,73.96
O=CC1CC2(CC12)C=O,75.98
O=CC1CC2(CN12)C=O,71.28
O=CC1CC2(NC12)C=O,73.64
O=CC1CC2(OC12)C=O,69.03
O=CC1NC2(CC12)C=O,72.82
O=CC1OC2(CC12)C=O,68.84
O=CN1CC2(CC12)C=O,74.07
N=C1N(CC11CC1)C=O,77.89
N=C1N(CC11CN1)C=O,74.34
N=C1N(CC11CO1)C=O,70.34
N=CN1CC2(CC2)C1=O,79.72
N=CN1CC2(CN2)C1=O,75.93
N=CN1CC2(CO2)C1=N,75.56
N=CN1CC2(CO2)C1=O,71.93
O=CC1OC2(CC2)C1=O,69.59
C1CC12CN(C2=O)C=O,74.2
O=CN1CC2(CN2)C1=O,70.48
O=CN1CC2(CO2)C1=O,66.51
O=CC1CC2(CC2)C=C1,83.68
O=CC1CC2(CN2)C=C1,80.11
O=CC1CC2(CO2)C=C1,76.25
O=CC1OC2(CC2)C=C1,77.08
C1CC12CN(C=C2)C=O,83.81
C1CC12CN(C=N2)C=O,78.84
O=CN1CC2(CN2)C=C1,79.73
O=CN1CC2(CO2)C=C1,76.14
C1CC2(C1)CC(C2)C=O,84.39
O=CC1CC2(CCC2)O1,76.43
O=CC1CC2(CCO2)C1,77.73
C1C(CC12COC2)C=O,76.81
O=CC1CC2(COC2)N1,72.11
O=CC1CC2(COC2)O1,68.81
C1CC2(C1)CN(C2)C=O,82.11
C1COC12CN(C2)C=O,74.96
C1C2(CN1C=O)COC2,74.6
O=CC1CC23CC(C2)C13,81.49
O=CC1CC23CC(C2)N13,78.36
O=CC1CC23CC(O2)C13,74.45
O=CC1CC23CN(C2)C13,78.75
O=CC1NC23CN(C2)C13,75.09
O=CC1OC23CC(C2)C13,74.39
O=CC1OC23CN(C2)C13,71.17
O=CN1CC23CC(C2)C13,80.39
O=CN1CC23CC(O2)C13,72.19
O=CC1CC2=CCCC12,82.56
O=CC1CC2=CCOC12,74.78
O=CC1NC2=NCCC12,74.41
O=CC1OC2=NCCC12,69.88
O=CN1CC2=CCCC12,81.33
O=CC1CC2C(C#C)C12,78.65
O=CC1CC2C(C#C)N12,74.29
O=CC1CC2C(C#N)C12,72.38
O=CC1CC2C(C#N)N12,69.06
O=CC1CN2C(C#C)C12,74.31
O=CC1CN2C(C#N)C12,69.01
O=CC1NC2C(C#N)C12,69.54
O=CC1OC2C(C#C)C12,71.01
O=CC1OC2C(C#N)C12,65.52
O=CN1CC2C(C#C)C12,75.9
O=CN1CC2C(C#N)C12,71.14
N=C1NC2C(OC12)C=O,69.25
N=C1OC2C(CC12)C=O,71.22
N=C1OC2C(NC12)C=O,67.86
N=C1OC2C(OC12)C=O,64.59
O=CC1CC2C1CC2=O,72.56
O=CC1CC2C1NC2=O,68.92
O=CC1CC2C1OC2=O,65.01
O=CC1CC2N1CC2=O,68.99
O=CC1CN2C1CC2=O,69.15
O=CC1NC2C1CC2=O,69.47
O=CC1NC2C1NC2=O,65.19
O=CC1NC2C1OC2=O,61.84
O=CC1OC2C1CC2=O,65.94
O=CC1OC2C1NC2=O,62.72
O=CC1OC2C1OC2=O,58.25
O=CN1CC2C1CC2=O,71.69
O=CC1CC2C3C1CN23,74.5
O=CC1CC2C3CC1C23,78.58
O=CC1CC2C3CC1N23,73.76
O=CC1CC2C3CN1C23,74.22
O=CC1CC2C3OC1C23,71.13
O=CC1CN2C3CC1C23,74.64
O=CC1NC2C3OC1C23,67.71
O=CC1OC2C3CC1C23,71.18
O=CC1OC2C3OC1C23,63.83
O=CN1CC2C3C1CN23,72.75
O=CN1CC2C3CC1C23,76.66
O=CC1CC2C3CC2C13,80.14
O=CC1CC2C3CC2N13,75.77
O=CC1CC2C3CN2C13,76.57
O=CC1CC2C3OC2C13,72.18
O=CC1NC2C3OC2C13,68.45
O=CC1OC2C3CC2C13,72.26
O=CC1OC2C3NC2C13,68.87
O=CC1OC2C3OC2C13,64.61
O=CN1CC2C3CC2C13,78.43
O=CN1CC2C3OC2C13,70.34
O=CC1CC2C1C1CN21,75.99
O=CC1CC2C3CC3C12,78.14
O=CC1CC2C3CC3N12,74.43
O=CC1CC2C3CN3C12,74.63
O=CC1CC2C3NC3C12,75.25
O=CC1CC2C3OC3C12,71
O=CC1CN2C3CC3C12,74.92
O=CC1NC2C3CN3C12,71.66
O=CC1OC2C3CC3C12,71.46
O=CC1OC2C3CN3C12,68.05
O=CC1OC2C3NC3C12,68.34
O=CC1OC2C3OC3C12,63.96
O=CN1CC2C1C1CN21,73.36
O=CN1CC2C3CC3C12,76.94
O=CN1CC2C3NC3C12,73.45
O=CN1CC2C3OC3C12,69.63
O=CC1CC2C=CCC12,80.07
O=CC1CC2C=CCN12,77.04
O=CC1CC2N=COC12,67.86
O=CC1OC2C=CCC12,72.34
O=CN1CC2C=CCC12,78.92
N=C1OC2CC(C=O)C12,69.71
N=C1OC2CN(C=O)C12,68.62
O=CC1CC2CC(=O)C12,72.29
O=CC1CC2CC(=O)N12,68.92
O=CC1CC2NC(=O)C12,68.87
O=CC1CC2OC(=O)C12,64.79
O=CC1CN2CC(=O)C12,68.98
O=CC1NC2CC(=O)C12,69.8
O=CC1OC2CC(=O)C12,65.46
O=CN1CC2CC(=O)C12,71.83
O=CN1CC2NC(=O)C12,68
O=CN1CC2OC(=O)C12,63.82
O=CC1CC2CC(C1)O2,73.97
O=CC1CC2CC(C2)C1,82.44
O=CC1CC2CC(C2)O1,74.44
O=CC1CN2CC(C2)O1,71.6
O=CC1OC2CC(C2)O1,68.37
O=CN1CC2CC(C1)O2,72.58
O=CN1CC2CC(C2)C1,79.9
O=CC1CC2CC12C#C,80.87
O=CC1CC2CC12C#N,74.75
O=CC1CC2NC12C#C,77.86
O=CC1CC2NC12C#N,72.08
O=CC1CC2OC12C#C,73.77
O=CC1CC2OC12C#N,68.07
O=CC1CN2CC12C#C,77.09
O=CC1CN2CC12C#N,71.03
O=CC1NC2CC12C#C,77.48
O=CC1NC2CC12C#N,71.63
O=CC1OC2CC12C#C,73.77
O=CC1OC2CC12C#N,67.89
O=CN1CC2CC12C#C,78.89
O=CN1CC2CC12C#N,73.03
O=CC1CC2CC12C=O,74.76
O=CC1CC2NC12C=O,72.02
O=CC1CC2OC12C=O,67.91
O=CC1CN2CC12C=O,70.9
O=CC1NC2CC12C=O,72
O=CC1OC2CC12C=O,67.48
O=CN1CC2CC12C=O,72.82
O=CC1CC2CC1C2=O,72.81
O=CC1CC2NC1C2=O,69.6
O=CC1CC2OC1C2=O,65.66
O=CC1NC2CC1C2=O,69.27
O=CC1OC2CC1C2=O,65.83
O=CN1CC2CC1C2=O,71.51
O=CC1CC2CC1C=C2,79.65
O=CC1CC2OC1C=C2,70.98
O=CC1OC2CC1C=C2,71.89
O=CC1OC2OC1C=C2,64.41
O=CN1CC2CC1C=C2,77.3
N=C1C2CC2CN1C=O,74.69
N=C1C2NC2CN1C=O,71.3
N=C1C2OC2CN1C=O,67.45
N=C1N2CC2CN1C=O,71.02
N=CN1CC2CC2C1=O,75.78
N=CN1CC2CN2C1=O,71.99
N=CN1CC2NC2C1=O,72.34
N=CN1CC2OC2C1=O,68.36
O=CC1CC2CC2C1=O,72.61
O=CC1CC2CN2C1=O,68.83
O=C[C-]1[NH2+]C2CC2C1=O,75.08
O=CC1OC2CC2C1=O,66.02
O=CN1CC2CC2C1=O,70.62
O=CN1CC2CN2C1=O,66.92
O=CN1CC2NC2C1=O,67.18
O=CN1CC2OC2C1=O,63.32
O=CC1CC2CC2C=C1,81.93
O=CC1CC2NC2C=C1,78.3
O=CC1CC2OC2C=C1,74.3
O=CC1CN2CC2C=C1,78.05
O=CC1OC2CC2C=C1,74.52
O=CN1CC2CC2C=C1,80.85
O=CN1CC2CC2N=C1,76.18
O=CN1CC2NC2C=C1,77.7
O=CN1CC2OC2C=C1,73.68
O=CC1CC2CC3C1N23,73.85
O=CC1CC2CC3C2C13,77.46
O=CC1CC2CC3C2N13,73.85
O=CC1CC2CN3C2C13,73.72
O=CC1CC2OC3C2C13,70.86
O=CC1CN2CC3C1C23,74.01
O=CC1NC2CN3C2C13,70.42
O=CC1OC2CC3C2C13,70.92
O=CC1OC2CN3C2C13,67.16
O=CN1CC2CC3C2C13,76.6
O=CN1CC2OC3C2C13,69.34
O=CC1CC2CC=CC12,80.38
O=CC1CC2OC=NC12,67.91
O=CC1CN2CC=CC12,77.09
O=CC1OC2CC=CC12,73.25
O=CN1CC2CC=CC12,79.12
O=CC1CC2CC1CO2,74.1
O=CC1CC2CCC1C2,81.61
O=CC1CC2CCC1O2,73.45
O=CC1CC2COC1C2,74.75
O=CC1CC2COC1O2,66.41
O=CC1CC2OCC1O2,66.52
O=CC1OC2CC1CO2,66.91
O=CC1OC2CCC1C2,74.33
O=CC1OC2CCC1O2,66.9
O=CC1OC2COC1C2,67.43
O=CN1CC2CC1CO2,72.77
O=CN1CC2CCC1C2,79.69
O=CC1CC2CCC2=C1,84.02
O=CC1CC2CNC2=N1,74.43
O=CC1CC2COC2=N1,70.03
