smiles,f1-CAM
[H]C([H])([H])C1([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C1([H])C([H])([H])[H],0.0036
[H]OC1([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C1([H])C([H])([H])[H],0.0035
[H]OC1([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C1([H])C([H])([H])[H],0.003
[H]OC1([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C1([H])O[H],0.0014
[H]C([H])([H])C1([H])OC([H])([H])C([H])(C([H])([H])[H])C1([H])C([H])([H])[H],0.0224
[H]OC1([H])C([H])(C([H])([H])[H])OC([H])([H])C1([H])C([H])([H])[H],0.0141
[H]OC1([H])C([H])([H])OC([H])(C([H])([H])[H])C1([H])C([H])([H])[H],0.0115
[H]OC1([H])C([H])([H])OC([H])(C([H])([H])[H])C1([H])O[H],0.0048
[H]OC1([H])C([H])([H])C([H])([H])C([H])(O[H])C1([H])O[H],0.0014
[H]C([H])([H])C12C(=O)C([H])([H])C1([H])C([H])([H])C2([H])[H],0.0003
[H]N1C(=O)C2(C([H])([H])[H])C([H])([H])C([H])([H])C12[H],0.0028
[H]N=C1OC2([H])C([H])([H])C([H])([H])C12C([H])([H])[H],0.0095
[H]C([H])([H])C12C(=O)OC1([H])C([H])([H])C2([H])[H],0.002
[H]C1([H])C(=O)C2(C([H])([H])[H])N1C([H])([H])C2([H])[H],0.0004
[H]C([H])([H])C12C(=O)C([H])([H])C1([H])OC2([H])[H],0.0003
[H]N=C1OC2([H])C([H])([H])N([H])C12C([H])([H])[H],0.0018
[H]N1C([H])([H])C2([H])OC(=O)C12C([H])([H])[H],0.0013
[H]C([H])([H])C12OC([H])([H])C1([H])C([H])([H])C2=O,0.0004
[H]N=C1N([H])C2([H])C([H])([H])OC12C([H])([H])[H],0.021
[H]N1C(=O)C2(C([H])([H])[H])OC([H])([H])C12[H],0.0025
[H]N=C1OC2([H])C([H])([H])OC12C([H])([H])[H],0.0082
[H]C([H])([H])C12OC([H])([H])C1([H])OC2=O,0.002
[H]N=C1OC2([H])C([H])([H])C([H])([H])C12N([H])[H],0.007
[H]N([H])C12C(=O)OC1([H])C([H])([H])C2([H])[H],0.0012
[H]OC12C(=O)C([H])([H])C1([H])C([H])([H])C2([H])[H],0.0005
[H]OC12C(=O)N([H])C1([H])C([H])([H])C2([H])[H],0.0014
[H]N=C1OC2([H])C([H])([H])C([H])([H])C12O[H],0.0065
[H]OC12C(=O)OC1([H])C([H])([H])C2([H])[H],0.0008
[H]OC12C(=O)C([H])([H])C1([H])N([H])C2([H])[H],0.0005
[H]OC12C(=O)C([H])([H])C1([H])OC2([H])[H],0.0003
[H]OC1([H])C([H])([H])C2([H])C([H])([H])C([H])([H])C12C([H])([H])[H],0.0014
[H]OC1([H])C([H])([H])C2([H])OC([H])([H])C12C([H])([H])[H],0.0018
[H]OC1([H])C([H])([H])C2([H])C([H])([H])OC12C([H])([H])[H],0.0008
[H]C([H])([H])C1([H])C([H])([H])C2([H])C([H])([H])C([H])([H])C12C([H])([H])[H],0.0044
[H]OC12C([H])([H])C([H])([H])C1([H])C([H])([H])C2([H])C([H])([H])[H],0.0078
[H]C([H])([H])C1([H])C([H])([H])C2([H])C([H])([H])OC12C([H])([H])[H],0.0015
[H]C([H])([H])C1([H])C([H])([H])C2([H])OC([H])([H])C21C([H])([H])[H],0.0024
[H]OC12C([H])([H])OC1([H])C([H])([H])C2([H])C([H])([H])[H],0.0044
[H]C([H])([H])C1([H])OC2([H])C([H])([H])C([H])([H])C12C([H])([H])[H],0.0039
[H]OC12C([H])([H])C([H])([H])C1([H])OC2([H])C([H])([H])[H],0.0023
[H]C([H])([H])C1([H])OC2([H])C([H])([H])OC12C([H])([H])[H],0.0032
[H]C([H])([H])N1C([H])([H])C2([H])OC([H])([H])C12C([H])([H])[H],0.0065
[H]OC1([H])C([H])([H])C2([H])C([H])([H])C([H])([H])C12O[H],0.0016
[H]OC1([H])C([H])([H])C2([H])OC([H])([H])C12O[H],0.0023
[H]C#CC1([H])C([H])([H])C2([H])C([H])([H])C12C([H])([H])[H],0.0001
[H]C([H])([H])C12C([H])([H])C1([H])C([H])([H])C2([H])C#N,0.0013
[H]N1C([H])(C#N)C2(C([H])([H])[H])C([H])([H])C12[H],0.0022
[H]C#CC1([H])OC2([H])C([H])([H])C12C([H])([H])[H],0.0087
[H]C([H])([H])C12C([H])(C#N)OC1([H])C2([H])[H],0.011
[H]C([H])([H])C12N(C([H])([H])C1([H])C#N)C2([H])[H],0.0028
[H]C#CC1([H])C([H])([H])C2([H])N([H])C12C([H])([H])[H],0
[H]N1C2([H])C([H])([H])C([H])(C#N)C12C([H])([H])[H],0.0053
[H]C#CC1([H])C([H])([H])C2([H])OC12C([H])([H])[H],0
[H]C([H])([H])C12OC1([H])C([H])([H])C2([H])C#N,0.0061
[H]N1C([H])(C#N)C2(N([H])[H])C([H])([H])C12[H],0.0055
[H]N([H])C12C([H])(C#N)OC1([H])C2([H])[H],0.012
[H]C#CC1([H])C([H])([H])C2([H])C([H])([H])C12O[H],0.0003
[H]OC12C([H])([H])C1([H])C([H])([H])C2([H])C#N,0.0044
[H]C#CC1([H])N([H])C2([H])C([H])([H])C12O[H],0.0044
[H]OC12C([H])(C#N)N([H])C1([H])C2([H])[H],0.005
[H]C#CC1([H])OC2([H])C([H])([H])C12O[H],0.0124
[H]OC12C([H])(C#N)OC1([H])C2([H])[H],0.0159
[H]C(=O)C1([H])C([H])([H])C2([H])C([H])([H])C12C([H])([H])[H],0.0001
[H]C(=O)N1C([H])([H])C2([H])C([H])([H])C12C([H])([H])[H],0.0041
[H]C(=O)C1([H])OC2([H])C([H])([H])C12C([H])([H])[H],0.0004
[H]C(=O)C1([H])C([H])([H])N2C([H])([H])C21C([H])([H])[H],0.0004
[H]C(=O)C1([H])C([H])([H])C2([H])N([H])C12C([H])([H])[H],0.0003
[H]C(=O)C1([H])C([H])([H])C2([H])OC21C([H])([H])[H],0.0002
[H]OC12C([H])([H])C1([H])C([H])([H])C2([H])C([H])=O,0.0002
[H]OC12C([H])(C([H])=O)N([H])C1([H])C2([H])[H],0.0001
[H]OC12C([H])(C([H])=O)OC1([H])C2([H])[H],0.0008
[H]OC12C(=NC([H])([H])[H])N([H])C1([H])C2([H])[H],0.0019
[H]C([H])([H])N=C1OC2([H])C([H])([H])C12C([H])([H])[H],0.0051
[H]N([H])C12C(=NC([H])([H])[H])OC1([H])C2([H])[H],0.0045
[H]OC12C(=NC([H])([H])[H])OC1([H])C2([H])[H],0.0045
[H]OC([H])([H])C1([H])C([H])([H])C2([H])C([H])([H])C12C([H])([H])[H],0.0001
[H]OC([H])([H])C1([H])OC2([H])C([H])([H])C12C([H])([H])[H],0.0036
[H]OC([H])([H])C1([H])C([H])([H])N2C([H])([H])C21C([H])([H])[H],0.0011
[H]OC([H])([H])C1([H])C([H])([H])C2([H])N([H])C21C([H])([H])[H],0.0114
[H]OC([H])([H])C1([H])C([H])([H])C2([H])OC21C([H])([H])[H],0.0002
[H]C([H])([H])C([H])([H])C1([H])C([H])([H])C2([H])C([H])([H])C12C([H])([H])[H],0.0053
[H]OC12C([H])([H])C1([H])C([H])([H])C2([H])C([H])([H])C([H])([H])[H],0.0125
[H]C([H])([H])C([H])([H])C1([H])C([H])([H])C2([H])OC21C([H])([H])[H],0.0069
[H]C([H])([H])C([H])([H])C1([H])OC2([H])C([H])([H])C12C([H])([H])[H],0.0009
[H]OC12C([H])([H])C1([H])OC2([H])C([H])([H])C([H])([H])[H],0.0075
[H]C([H])([H])OC1([H])C([H])([H])C2([H])C([H])([H])C12C([H])([H])[H],0.01
[H]OC12C([H])([H])C1([H])C([H])([H])C2([H])OC([H])([H])[H],0.0038
[H]N1C2([H])C([H])([H])C([H])(OC([H])([H])[H])C12C([H])([H])[H],0.0091
[H]C([H])([H])OC1([H])C([H])([H])C2([H])OC12C([H])([H])[H],0.0279
[H]C([H])([H])OC1([H])C([H])([H])N2C([H])([H])C21C([H])([H])[H],0.0039
[H]OC([H])([H])C1([H])C([H])([H])C2([H])C([H])([H])C12O[H],0.0017
[H]OC([H])([H])C1([H])OC2([H])C([H])([H])C12O[H],0.0043
[H]C1=C([H])C2([H])C([H])([H])C2(C([H])([H])[H])C([H])([H])C1([H])[H],0.1676
[H]C1=C([H])C2([H])C([H])([H])C2(C([H])([H])[H])OC1([H])[H],0.0565
[H]C1=NC2([H])C([H])([H])C2(C([H])([H])[H])C([H])([H])O1,0.0186
[H]C1=C([H])C2([H])N([H])C2(C([H])([H])[H])C([H])([H])C1([H])[H],0.1265
[H]C1=C([H])C2([H])OC2(C([H])([H])[H])C([H])([H])C1([H])[H],0.1634
[H]OC12C([H])([H])C([H])([H])C([H])=C([H])C1([H])C2([H])[H],0.1582
[H]OC12C([H])([H])OC([H])=NC1([H])C2([H])[H],0.0184
[H]C1=C([H])C([H])([H])C2(C([H])([H])[H])C([H])([H])C2([H])C1([H])[H],0.1545
[H]C1=NC([H])([H])C2([H])C([H])([H])C2(C([H])([H])[H])O1,0.0047
[H]C1=NC([H])([H])C2(C([H])([H])[H])C([H])([H])C2([H])O1,0.0045
[H]C1=C([H])C([H])([H])C2(C([H])([H])[H])OC2([H])C1([H])[H],0.212
[H]OC12C([H])([H])C([H])=C([H])C([H])([H])C1([H])C2([H])[H],0.0115
[H]OC12C([H])([H])N=C([H])OC1([H])C2([H])[H],0.0042
[H]C1=C([H])C2(C([H])([H])[H])C([H])([H])C2([H])C([H])([H])C1([H])[H],0.1579
[H]C1=NC2(C([H])([H])[H])C([H])([H])C2([H])C([H])([H])O1,0.0158
[H]C1=C([H])C2(C([H])([H])[H])C([H])([H])C2([H])OC1([H])[H],0.1094
[H]C1=C([H])C2(C([H])([H])[H])N([H])C2([H])C([H])([H])C1([H])[H],0.0363
[H]C1=C([H])C2(C([H])([H])[H])OC2([H])C([H])([H])C1([H])[H],0.1444
[H]OC12C([H])=C([H])C([H])([H])C([H])([H])C1([H])C2([H])[H],0.1588
[H]OC12C([H])=C([H])C([H])([H])OC1([H])C2([H])[H],0.0526
[H]C([H])([H])C12C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])C2([H])[H],0.0112
[H]C([H])([H])C12OC([H])([H])C([H])([H])C([H])([H])C1([H])C2([H])[H],0.0053
[H]C([H])([H])C12C([H])([H])OC([H])([H])C([H])([H])C1([H])C2([H])[H],0.0186
[H]C([H])([H])C12C([H])([H])C([H])([H])OC([H])([H])C1([H])C2([H])[H],0.0105
[H]C1([H])OC([H])([H])C2([H])C([H])([H])C2(C([H])([H])[H])O1,0.005
[H]C([H])([H])C12C([H])([H])C([H])([H])C([H])([H])OC1([H])C2([H])[H],0.0254
[H]C([H])([H])C12OC([H])([H])C([H])([H])OC1([H])C2([H])[H],0.014
[H]C1([H])OC([H])([H])C2(C([H])([H])[H])C([H])([H])C2([H])O1,0.017
[H]C([H])([H])C12OC1([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H],0.0037
[H]N1C2([H])C([H])([H])OC([H])([H])C([H])([H])C12C([H])([H])[H],0.0098
[H]C([H])([H])C12OC1([H])C([H])([H])OC([H])([H])C2([H])[H],0.0059
[H]C([H])([H])C12N(C([H])([H])C([H])([H])OC1([H])[H])C2([H])[H],0.0053
[H]N1C2([H])C([H])([H])C([H])([H])OC([H])([H])C12C([H])([H])[H],0.0132
[H]C([H])([H])C12OC1([H])C([H])([H])C([H])([H])OC2([H])[H],0.0271
[H]OC12C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])C2([H])[H],0.0029
[H]OC12C([H])([H])OC([H])([H])C([H])([H])C1([H])C2([H])[H],0.0066
[H]OC12C([H])([H])C([H])([H])OC([H])([H])C1([H])C2([H])[H],0.0029
[H]OC12C([H])([H])C([H])([H])C([H])([H])OC1([H])C2([H])[H],0.0039
[H]OC12C([H])([H])OC([H])([H])OC1([H])C2([H])[H],0.0129
[H]C1=C2C([H])([H])C([H])([H])C2(C([H])([H])[H])C([H])([H])C1([H])[H],0.1699
[H]C1=C2C([H])([H])C([H])([H])C2(C([H])([H])[H])OC1([H])[H],0.1333
[H]C1=C2C([H])([H])OC2(C([H])([H])[H])C([H])([H])C1([H])[H],0.1279
[H]C([H])([H])C12C(=NC([H])([H])C1([H])[H])OC2([H])[H],0.0068
[H]OC12C(=C([H])C([H])([H])C1([H])[H])C([H])([H])C2([H])[H],0.1514
[H]OC12C(=NC([H])([H])C1([H])[H])N([H])C2([H])[H],0.0104
[H]OC12C(=NC([H])([H])C1([H])[H])OC2([H])[H],0.0048
[H]C1=C([H])C2([H])C([H])([H])OC2(C([H])([H])[H])C1([H])[H],0.1665
[H]C1=C([H])C2([H])C([H])([H])C([H])([H])C2(C([H])([H])[H])C1([H])[H],0.2094
[H]C1=NC2([H])C([H])([H])C([H])([H])C2(C([H])([H])[H])O1,0.0095
[H]C1=C([H])C2([H])OC([H])([H])C2(C([H])([H])[H])C1([H])[H],0.0095
[H]OC12C([H])([H])C([H])=C([H])C1([H])C([H])([H])C2([H])[H],0.1967
[H]OC12C([H])([H])OC1([H])C([H])=C([H])C2([H])[H],0.017
[H]C1=C([H])C2(C([H])([H])[H])C([H])([H])C([H])([H])C2([H])C1([H])[H],0.2153
[H]C1=NC2(C([H])([H])[H])C([H])([H])C([H])([H])C2([H])O1,0.0101
[H]C1=C([H])C2(C([H])([H])[H])C([H])([H])OC2([H])C1([H])[H],0.1791
[H]C1=C([H])C2(C([H])([H])[H])OC([H])([H])C2([H])C1([H])[H],0.0208
[H]OC12C([H])=C([H])C([H])([H])C1([H])C([H])([H])C2([H])[H],0.023
[H]OC12C([H])=C([H])C([H])([H])C1([H])OC2([H])[H],0.0472
[H]C([H])([H])C12C([H])([H])C([H])([H])C([H])([H])C1([H])C([H])([H])C2([H])[H],0.0152
[H]C([H])([H])C12OC([H])([H])C([H])([H])C1([H])C([H])([H])C2([H])[H],0.0081
[H]C([H])([H])C12C([H])([H])OC([H])([H])C1([H])C([H])([H])C2([H])[H],0.0261
[H]C([H])([H])C12C([H])([H])C([H])([H])OC1([H])C([H])([H])C2([H])[H],0.0073
[H]C1([H])OC2([H])C([H])([H])C([H])([H])C2(C([H])([H])[H])O1,0.0018
[H]C([H])([H])C12OC([H])([H])C1([H])C([H])([H])C([H])([H])C2([H])[H],0.001
[H]C([H])([H])C12OC([H])([H])C1([H])OC([H])([H])C2([H])[H],0.0031
[H]C([H])([H])C12C([H])([H])OC1([H])C([H])([H])C([H])([H])C2([H])[H],0.0015
[H]C([H])([H])C12OC([H])([H])C([H])([H])C1([H])OC2([H])[H],0.0007
[H]C([H])([H])C12C([H])([H])OC([H])([H])C1([H])OC2([H])[H],0.0014
[H]C([H])([H])C12OC([H])([H])C1([H])C([H])([H])OC2([H])[H],0.0021
[H]OC12C([H])([H])C([H])([H])C([H])([H])C1([H])C([H])([H])C2([H])[H],0.0094
[H]OC12C([H])([H])OC([H])([H])C1([H])C([H])([H])C2([H])[H],0.0092
[H]OC12C([H])([H])C([H])([H])OC1([H])C([H])([H])C2([H])[H],0.0093
[H]OC12C([H])([H])OC1([H])C([H])([H])C([H])([H])C2([H])[H],0.0087
[H]OC12C([H])([H])OC([H])([H])C1([H])OC2([H])[H],0.0062
[H]OC1([H])C2([H])C([H])=C([H])C([H])([H])C12C([H])([H])[H],0.0833
[H]OC1([H])C2([H])N=C([H])OC21C([H])([H])[H],0.014
[H]C1=C([H])C2([H])C([H])(C([H])([H])[H])C2(C([H])([H])[H])C1([H])[H],0.1146
[H]OC12C([H])([H])C([H])=C([H])C1([H])C2([H])C([H])([H])[H],0.1061
[H]C1=NC2([H])C([H])(C([H])([H])[H])C2(C([H])([H])[H])O1,0.01
[H]OC1([H])C2([H])C([H])=C([H])C([H])([H])C12O[H],0.0684
[H]OC1([H])C2([H])C([H])([H])C([H])=C([H])C12C([H])([H])[H],0.082
[H]OC1([H])C2([H])OC([H])=NC12C([H])([H])[H],0.0132
[H]C1=C([H])C2(C([H])([H])[H])C([H])(C([H])([H])[H])C2([H])C1([H])[H],0.1195
[H]OC12C([H])=C([H])C([H])([H])C1([H])C2([H])C([H])([H])[H],0.1044
[H]C1=NC2(C([H])([H])[H])C([H])(O1)C2([H])C([H])([H])[H],0.0072
[H]OC1([H])C2(O[H])C([H])=C([H])C([H])([H])C12[H],0.0807
[H]OC1([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C12C([H])([H])[H],0.0027
[H]OC1([H])C2([H])OC([H])([H])C([H])([H])C12C([H])([H])[H],0.0045
[H]OC1([H])C2([H])C([H])([H])OC([H])([H])C12C([H])([H])[H],0.0052
[H]OC1([H])C2([H])C([H])([H])C([H])([H])OC12C([H])([H])[H],0.009
[H]OC1([H])C2([H])OC([H])([H])OC12C([H])([H])[H],0.0071
[H]C([H])([H])C1([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C12C([H])([H])[H],0.0102
[H]OC12C([H])([H])C([H])([H])C([H])([H])C1([H])C2([H])C([H])([H])[H],0.0033
[H]C([H])([H])C1([H])C2([H])C([H])([H])C([H])([H])OC12C([H])([H])[H],0.0019
[H]C([H])([H])C1([H])C2([H])C([H])([H])OC([H])([H])C12C([H])([H])[H],0.0248
[H]OC12C([H])([H])OC([H])([H])C1([H])C2([H])C([H])([H])[H],0.0049
[H]C([H])([H])C1([H])C2([H])OC([H])([H])C([H])([H])C21C([H])([H])[H],0.0093
[H]OC12C([H])([H])C([H])([H])OC1([H])C2([H])C([H])([H])[H],0.0086
[H]C1([H])OC2([H])C([H])(C([H])([H])[H])C2(C([H])([H])[H])O1,0.0009
[H]C([H])([H])N1C2([H])C([H])([H])OC([H])([H])C12C([H])([H])[H],0.0161
[H]OC1([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C12O[H],0.0035
[H]OC1([H])C2([H])C([H])([H])OC([H])([H])C12O[H],0.0031
[H]OC1([H])C2([H])OC([H])([H])C([H])([H])C12O[H],0.007
[H]C#CC1([H])C2([H])C([H])([H])C([H])([H])C12C([H])([H])[H],0.0002
[H]C([H])([H])C12C([H])([H])C([H])([H])C1([H])C2([H])C#N,0.0006
[H]C#CC1([H])N2C([H])([H])C([H])([H])C21C([H])([H])[H],0.0162
[H]C([H])([H])C12N(C([H])([H])C1([H])[H])C2([H])C#N,0.0348
[H]N1C([H])([H])C2(C([H])([H])[H])C([H])(C#N)C12[H],0
[H]C#CC1([H])C2([H])OC([H])([H])C12C([H])([H])[H],0.0002
[H]C([H])([H])C12C([H])([H])OC1([H])C2([H])C#N,0.0022
[H]C#CC1([H])C2([H])C([H])([H])OC12C([H])([H])[H],0.0002
[H]C([H])([H])C12OC([H])([H])C1([H])C2([H])C#N,0.0007
[H]N1C([H])([H])C2(N([H])[H])C([H])(C#N)C12[H],0.0014
[H]N([H])C12C([H])([H])OC1([H])C2([H])C#N,0.0178
[H]C#CC1([H])C2([H])C([H])([H])C([H])([H])C12O[H],0.0003
[H]OC12C([H])([H])C([H])([H])C1([H])C2([H])C#N,0.0013
[H]OC12C([H])([H])N([H])C1([H])C2([H])C#N,0.0007
[H]C#CC1([H])C2([H])OC([H])([H])C12O[H],0.0004
[H]OC12C([H])([H])OC1([H])C2([H])C#N,0.0012
[H]C(=O)C1([H])C2([H])C([H])([H])C([H])([H])C12C([H])([H])[H],0.0001
[H]C(=O)N1C2([H])C([H])([H])C([H])([H])C12C([H])([H])[H],0.0079
[H]C(=O)C1([H])N2C([H])([H])C([H])([H])C21C([H])([H])[H],0
[H]C(=O)C1([H])C2([H])OC([H])([H])C21C([H])([H])[H],0.0001
[H]C(=O)C1([H])C2([H])C([H])([H])OC12C([H])([H])[H],0.0005
[H]OC12C([H])([H])C([H])([H])C1([H])C2([H])C([H])=O,0.0001
[H]OC([H])([H])C1([H])C2([H])C([H])([H])C([H])([H])C12C([H])([H])[H],0.0096
[H]OC([H])([H])C1([H])N2C([H])([H])C([H])([H])C21C([H])([H])[H],0.0024
[H]OC([H])([H])C1([H])C2([H])OC([H])([H])C21C([H])([H])[H],0.003
[H]OC([H])([H])C1([H])C2([H])C([H])([H])OC12C([H])([H])[H],0.0044
[H]C([H])([H])C([H])([H])C1([H])C2([H])C([H])([H])C([H])([H])C12C([H])([H])[H],0.0062
[H]OC12C([H])([H])C([H])([H])C1([H])C2([H])C([H])([H])C([H])([H])[H],0.0037
[H]C([H])([H])C([H])([H])C1([H])C2([H])C([H])([H])OC21C([H])([H])[H],0.0057
[H]C([H])([H])C([H])([H])C1([H])C2([H])OC([H])([H])C21C([H])([H])[H],0.0023
[H]OC12C([H])([H])OC1([H])C2([H])C([H])([H])C([H])([H])[H],0.0029
[H]C([H])([H])OC1([H])C2([H])C([H])([H])C([H])([H])C12C([H])([H])[H],0.0103
[H]OC12C([H])([H])C([H])([H])C1([H])C2([H])OC([H])([H])[H],0.0064
[H]C([H])([H])OC1([H])C2([H])C([H])([H])OC12C([H])([H])[H],0.0032
[H]OC12C([H])([H])N([H])C1([H])C2([H])OC([H])([H])[H],0.0018
[H]C([H])([H])OC1([H])C2([H])OC([H])([H])C12C([H])([H])[H],0.0023
[H]OC12C([H])([H])OC1([H])C2([H])OC([H])([H])[H],0.0014
[H]OC([H])([H])C1([H])C2([H])C([H])([H])C([H])([H])C12O[H],0.01
[H]OC([H])([H])C1([H])C2([H])OC([H])([H])C21O[H],0.0024
[H]OC1([H])C2([H])C([H])([H])C(=O)C12C([H])([H])[H],0.0005
[H]OC1([H])C2([H])N([H])C(=O)C12C([H])([H])[H],0.0031
[H]N=C1OC2([H])C([H])(O[H])C12C([H])([H])[H],0.0252
[H]OC1([H])C2([H])OC(=O)C12C([H])([H])[H],0.0046
[H]C([H])([H])C1([H])C2([H])C([H])([H])C(=O)C12C([H])([H])[H],0.0005
[H]OC12C(=O)C([H])([H])C1([H])C2([H])C([H])([H])[H],0.0003
[H]N1C(=O)C2(C([H])([H])[H])C1([H])C2([H])C([H])([H])[H],0.0029
[H]OC12C(=O)N([H])C1([H])C2([H])C([H])([H])[H],0.0053
[H]N=C1OC2([H])C([H])(C([H])([H])[H])C12C([H])([H])[H],0.0068
[H]N=C1OC2([H])C1(N([H])[H])C2([H])C([H])([H])[H],0.0036
[H]N=C1OC2([H])C1(O[H])C2([H])C([H])([H])[H],0.0067
[H]C([H])([H])C1([H])C2([H])OC(=O)C21C([H])([H])[H],0.0014
[H]N([H])C12C(=O)OC1([H])C2([H])C([H])([H])[H],0.0013
[H]OC12C(=O)OC1([H])C2([H])C([H])([H])[H],0.001
[H]C1([H])C(=O)C2(C([H])([H])[H])N1C2([H])C([H])([H])[H],0.0027
[H]C([H])([H])N1C2([H])C([H])([H])C(=O)C12C([H])([H])[H],0.0009
[H]OC1([H])C2([H])N([H])C(=O)C12N([H])[H],0.0012
[H]N=C1OC2([H])C([H])(O[H])C12N([H])[H],0.0066
[H]OC1([H])C2([H])OC(=O)C12N([H])[H],0.0022
[H]N=C1N([H])C2([H])C1(O[H])C2([H])N([H])[H],0.0079
[H]N=C1OC2([H])C([H])(N([H])[H])C12N([H])[H],0.0066
[H]N([H])C1([H])C2([H])OC(=O)C21N([H])[H],0.0031
[H]OC1([H])C2(O[H])C(=O)C([H])([H])C12[H],0.0005
[H]N=C1N([H])C2([H])C([H])(O[H])C12O[H],0.0083
[H]OC1([H])C2(O[H])C(=O)N([H])C12[H],0.0051
[H]N=C1OC2([H])C([H])(O[H])C12O[H],0.0445
[H]OC1([H])C2([H])OC(=O)C12O[H],0.0082
[H]OC1([H])C([H])([H])C2([H])C([H])(O[H])C12C([H])([H])[H],0.005
[H]C([H])([H])C1([H])C([H])([H])C2([H])C([H])(C([H])([H])[H])C12C([H])([H])[H],0.0002
[H]OC12C([H])(C([H])([H])[H])C([H])([H])C1([H])C2([H])C([H])([H])[H],0.0084
[H]OC1([H])C([H])([H])C2([H])C([H])(C([H])([H])[H])C12C([H])([H])[H],0.0032
[H]OC1([H])C([H])([H])C2([H])C([H])(C([H])([H])[H])C12O[H],0.003
[H]C([H])([H])C1([H])OC2([H])C([H])(C([H])([H])[H])C12C([H])([H])[H],0.013
[H]OC12C([H])(C([H])([H])[H])OC1([H])C2([H])C([H])([H])[H],0.0079
[H]OC1([H])C2([H])C([H])([H])C([H])(C([H])([H])[H])C12C([H])([H])[H],0.0018
[H]OC1([H])C2([H])C([H])([H])C([H])(C([H])([H])[H])C12O[H],0.0104
[H]OC1([H])C([H])([H])N2C([H])(C([H])([H])[H])C21C([H])([H])[H],0.0206
[H]OC1([H])C2([H])OC([H])(C([H])([H])[H])C12C([H])([H])[H],0.0079
[H]OC1([H])C2([H])OC([H])(C([H])([H])[H])C12O[H],0.0045
[H]OC1([H])C([H])([H])C2([H])N(C([H])([H])[H])C12C([H])([H])[H],0.0052
[H]OC1([H])C([H])([H])C2([H])C([H])(O[H])C12O[H],0.0048
[H]C1=C([H])C2([H])C([H])([H])C2(C([H])([H])[H])C1=O,0.0009
[H]C1=C([H])N2C([H])([H])C2(C([H])([H])[H])C1=O,0.0016
[H]C1=C([H])C2([H])N([H])C2(C([H])([H])[H])C1=O,0.0006
[H]C1=C([H])C2([H])OC2(C([H])([H])[H])C1=O,0.0003
[H]OC12C(=O)C([H])=C([H])C1([H])C2([H])[H],0.0017
[H]C([H])([H])C12C(=O)C([H])([H])C([H])([H])C1([H])C2([H])[H],0
[H]N1C(=O)C2(C([H])([H])[H])C([H])([H])C2([H])C1([H])[H],0.001
[H]N=C1OC([H])([H])C2([H])C([H])([H])C12C([H])([H])[H],0.0092
[H]C([H])([H])C12C(=O)OC([H])([H])C1([H])C2([H])[H],0.0008
[H]C1([H])OC2([H])C([H])([H])C2(C([H])([H])[H])C1=O,0.0004
[H]C([H])([H])C12C(=O)C([H])([H])C([H])([H])N1C2([H])[H],0.0003
[H]N1C2([H])C([H])([H])C([H])([H])C(=O)C12C([H])([H])[H],0.0005
[H]N1C(=O)C2(C([H])([H])[H])N([H])C2([H])C1([H])[H],0.0009
[H]N=C1OC([H])([H])C2([H])N([H])C12C([H])([H])[H],0.0118
[H]N1C2([H])C([H])([H])OC(=O)C12C([H])([H])[H],0.0019
[H]C([H])([H])C12OC1([H])C([H])([H])C([H])([H])C2=O,0.0001
[H]N1C(=O)C2(C([H])([H])[H])OC2([H])C1([H])[H],0.0002
[H]N=C1OC([H])([H])C2([H])OC12C([H])([H])[H],0.0042
[H]C([H])([H])C12OC1([H])C([H])([H])OC2=O,0.0004
[H]N([H])C12C(=O)OC([H])([H])C1([H])C2([H])[H],0.0014
[H]OC12C(=O)C([H])([H])C([H])([H])C1([H])C2([H])[H],0.0006
[H]OC12C(=O)N([H])C([H])([H])C1([H])C2([H])[H],0.0017
[H]N=C1OC([H])([H])C2([H])C([H])([H])C12O[H],0.0547
[H]OC12C(=O)OC([H])([H])C1([H])C2([H])[H],0.0011
[H]OC12C(=O)C([H])([H])N([H])C1([H])C2([H])[H],0.004
[H]OC12C(=O)C([H])([H])OC1([H])C2([H])[H],0.002
[H]N([H])C1=NC([H])([H])C2([H])OC12C([H])([H])[H],0.0031
[H]C1=C(C([H])([H])[H])C2(C([H])([H])[H])C([H])([H])C2([H])C1([H])[H],0.1694
[H]OC12C(C([H])([H])[H])=C([H])C([H])([H])C1([H])C2([H])[H],0.1473
[H]C1=C(C([H])([H])[H])C2(C([H])([H])[H])N([H])C2([H])C1([H])[H],0.0317
[H]C1=C(C([H])([H])[H])C2(C([H])([H])[H])OC2([H])C1([H])[H],0.114
[H]OC1([H])C([H])=C([H])C2([H])C([H])([H])C12C([H])([H])[H],0.071
[H]OC1([H])C([H])=C([H])C2([H])N([H])C12C([H])([H])[H],0.0193
