smiles,band_gap
CC12CC(O1)C1COC21,0.318
CC1(CC1)OCCC#C,0.3046
CC1CC=CC2NC12,0.242
CC1OC(=O)C(=O)C1C,0.1715
CCC(OC(N)=O)C#C,0.298
c1[nH]c(c(n1)CCO)O,0.2355
CNc1nnn(n1)C=O,0.1622
CCC1=CCC(C)CC1,0.2601
C1C2CC3OCC2OC13,0.3158
CC#Cc1coc(n1)N,0.2027
C(CC(=NO)CO)C#N,0.2469
CC1C(C#N)C1(O)C#C,0.263
COCCC1(CO1)C=O,0.2136
Cc1nc(cn1C=O)N,0.1604
CC1CC2CC(C)C1O2,0.319
c1c2cn[nH]c2[nH]n1,0.2321
OC12C3N=CN(C13)C2=N,0.2116
N#CC(C1CC1)N1CC1,0.2845
Cc1c(oc(n1)C)N,0.2349
N#CC1NCC11CN1,0.2606
C1CN1C1C2CCOC12,0.2973
c1nc(no1)N(=O)=O,0.2032
CC1CC=CCOC1C,0.2591
COC1C2NC2C11CN1,0.2982
CCC(C)OC=NC,0.2738
CCC12CCC1(O2)C=O,0.2175
CC(=O)C1=CCOCC1,0.1949
CCC12OCC1C2C#N,0.2837
c1coc2c1CC(=O)N2,0.1985
C#CC12CCC1N2,0.275
CC1CC1OCCO,0.3248
C#CC1NC1(C#C)C#N,0.2434
CC12C(O)C1NC2C=O,0.2137
CC(O)C(C)N(C)C=O,0.2641
CC(O)C(O)C1(O)CC1,0.3035
O=C1C2CC1(C=C2)C#N,0.2455
CCN(C)c1ccco1,0.2142
c1(c(onn1)N(=O)=O)N,0.1511
CCc1cnoc1,0.246
N#CCNC12CN(C1)C2,0.2632
N=C1CC2(CC2C#N)O1,0.2803
CC(C)(C=O)C1(CC1)O,0.2185
C1NC11CCCC11CO1,0.3047
Cc1cc(noc1=O)N,0.1675
O=CC1=CC2CN2CC1,0.1729
CC1(C(=O)C(O1)(C)C)C,0.218
CC12CC3C(CC1)C23,0.3388
OCC(=O)N1CC1C#C,0.2526
CC12CN3C4C3C1(O)C24,0.2876
c1c(c([nH]n1)CO)C=O,0.2068
O=C1CCCC1N1CC1,0.2118
OC1C2C1C(C#N)C2O,0.289
CC1CC1(O)CCCO,0.324
CCCC12C3C4C3N1C24,0.2808
CC(=N)OCC#N,0.2855
CC(O)CCCCCO,0.334
c1c(coc1C=O)C#N,0.1907
CC1(C)CC11CC2OC12,0.3269
CC1OCC2CC12,0.3382
CC1(C)OCC1(C)C=O,0.22
CC1C=CC2NC12C#N,0.2432
CC1(CO1)C(=O)NC=O,0.2147
Cc1c(oc(n1)NC)N,0.2276
OC1CCC2=C1N=CO2,0.2347
C1CC(C1)C1CN=CO1,0.2707
CC1(CCCCCO1)C,0.3176
CN=C(CC#N)OC=O,0.256
CC1OCC2OC2C=C1,0.2383
CCCC(C)C,0.3901
CC1(C)OC1(C)C#N,0.2977
C1CC23OC2CN=C3N1,0.2439
CC1OC(=O)C1CO,0.2781
OCC12C3OC1CC23O,0.2879
CC1=CC2C3OC(C1)C23,0.2363
ON=C1CN2CCCC12,0.2229
C1CC1N(C=O)C=O,0.2246
CC1CCOC1CO,0.3238
C1CC1OCCO,0.3413
CC1C(=O)NCC11CO1,0.271
CC1(C)OC1C(F)(F)F,0.3543
Cc1cccncc1=O,0.1541
C1COC(=O)C(=O)O1,0.211
CN1C2C(O)C1C2C=O,0.2069
COC1CCOC1C=O,0.2242
CC(C)C1NC(C)C1=O,0.2161
CC1(OCC11CN1)C=O,0.2086
COCC(COC)C#C,0.3086
CN=c1c(=O)ocno1,0.1992
CC1(CCC1)C2(CC2)C,0.3347
CC12C3CC1C3C2C#C,0.2996
CC1COCCC2CC12,0.314
CCOCC1(CCC1)O,0.3279
N=C1NN=NC=C1C#N,0.1483
CC(C1CO1)C(F)(F)F,0.3649
CC1C=CCNCC1=O,0.2049
C#CCC(=O)CC=O,0.2105
CCC1=CCCC11CO1,0.248
COc1c(cc([nH]1)O)O,0.2272
c1c(c2cn[nH]c2[nH]1)N,0.2087
CC(C=O)C(C)(C)C=O,0.2178
CC(O)C1C(C)C1(C)C,0.3227
CC12NC1CC2C#C,0.2777
N=C1OC2COC1C2,0.2726
O=COCC(C=O)C#C,0.2208
[O-]C(=O)CC12CC1C[NH2+]2,0.272
c1cnc(cn1)NC=O,0.1914
CN(C)c1cn[nH]c1N,0.2382
CC12CN1CCOC2,0.3068
c1cc(=O)onc1N,0.1625
C#CC1C=CC2CCN12,0.2283
C1C=C(C(=O)CO1)C=O,0.1537
CC1=CCOC(=N)C1O,0.2514
C#CCOc1ccc[nH]1,0.2094
CC12CCCCC1(C)O2,0.3345
CC1=NNC(=N)NC1=O,0.1819
CN(C)c1c[nH]c(n1)O,0.231
CC1=CCNC(C1)C#N,0.2529
C1C2CC3(CCC3)CC12,0.3478
Cc1cocc1N,0.2272
OCC1(CC(=O)O1)C#C,0.276
CC(O)C1COC1=O,0.2796
CC1C2C=CC1(C)C=C2,0.2156
O=C1CN2CC2C2CN12,0.2268
C1CC1C12CC1C1CC21,0.2837
CCC12CC(C1)C(C)O2,0.3216
CC12C3CCC(C13)C2=O,0.2355
Cc1[nH]c(c(n1)CO)O,0.2319
CCC1C(C)CC1C,0.3473
NC1=CN=C(O)C(=N)N1,0.1588
CCC(=O)NC(=O)C=O,0.1596
CC1(CNC(=O)O1)C#C,0.2813
C#CCCC(=O)C#C,0.1991
CN1CCCC(C1)C#N,0.268
CC12CN1C(=O)NC=C2,0.2112
CC1C(C)C1CCO,0.3371
CC(=O)C1(C)CC(=N)O1,0.2218
CCn1c(coc1=O)C,0.2374
Cc1cccc(c1N)N,0.2059
N=C1NC(=O)C2CC2O1,0.2406
NC(=O)C1(O)CCC=C1,0.2391
CCC1CC11CC(=N)O1,0.2753
C1C2C3C4OC1C4N23,0.2948
CCCC12CC(C1)C=C2,0.2387
C1C(=NO)C=CN1,0.1751
N=C1CC(=O)NCCO1,0.2535
NC(CC#N)C#C,0.2727
CC1CC2(COC2)C1=O,0.2096
CC(=O)N1CCN=C1N,0.2131
Cc1c(oc(n1)N)N,0.232
CC1OC11C2OC2C1O,0.3064
C1OC23C1C1C2C=CC31,0.223
O=C1COCC(C1)C#N,0.2107
OC1C2NC2C(O)C1O,0.3094
CC(=O)C1(CC1)C#N,0.2339
CC12CC3CC1C2C3O,0.3223
CC1C=CC2OC2C1O,0.2396
N=C1CC2CNC(=O)N12,0.2533
NC1=NC(=O)OC(=N)N1,0.2351
CCc1cccc(c1)N,0.2069
O=C1CC2N3CC2(C3)C1,0.2027
CC1C=CCOC1C=O,0.2282
COC1C2C(=O)CC12O,0.23
COC(=O)CC1CC1O,0.2382
CC12C3C=C4CC(C14)N23,0.1767
OCCC1C2OCOC12,0.3271
C1CC1C(=NO)C2CC2,0.2368
CC1=CC2(CO2)C2NC12,0.2316
CCC(C)C(=O)COC,0.2306
CC1CCC=CC1CO,0.2643
CC1CCC11CCC1=O,0.2106
CN1C2CC1C21CCO1,0.2951
NC1=CC(=N)OCC1O,0.1978
C#CC1CC1C#N,0.2756
CN1CC1(C)CC#C,0.2794
FC1=CC(=N)NN=C1F,0.1591
O=C1OC2C1C21CCC1,0.2729
N#CC12CNC3C1OC23,0.2575
CC1CC11CCCC1O,0.3172
CC12C3CN1C2(C3)C=O,0.2181
N#CC12OC1CCC=C2,0.2329
COCCCN1CC1C,0.3092
CC1(CC(=O)C#C)CO1,0.1992
C1=CN(C(=O)C1=O)C=O,0.1481
CCC#CC1CCOC1,0.2931
CN1CC2(CC2)C1C=O,0.1964
CC(C#C)C1CC1CO,0.3087
OC1CC2C3OCC1C23,0.2972
CC(=O)NCC(O)C#N,0.2551
C#CCC1=CCNC1=O,0.2237
CC12NC(CC1O)C2=O,0.2324
COC1C(O)CC1(C)O,0.316
Cc1cnn(c1)C=O,0.2112
CCC1COCC1=NO,0.2503
CCC(C)(C=O)C=O,0.2125
C(C1CO1)C1=CC=NN1,0.2565
OC1CCC2C1OC2=N,0.2891
CC1CC2OC(C)C=C12,0.2366
C1C(=O)COC(=O)CO1,0.2047
CC(=O)c1c[nH]nc1,0.2092
CC(C)(C)C1COC1=O,0.2795
CC1(CO)CC1(O)C=O,0.2178
CC1NC2C(C#N)C12O,0.2688
CCC1(CC1C#N)C=O,0.2198
C1CC1C(=O)C#N,0.2088
c1[nH]c2c(n1)NCC2,0.2079
COC1C=CCC1(C)C,0.2621
CC1(C)N=COC1CO,0.2676
CC1CNC(C)C(=O)O1,0.2389
CCOC(=O)C(O)C=O,0.2213
OC1C2CC(O2)C1C#C,0.2895
NC(=O)N1CCC1C#C,0.2731
N#CC12CCC1O2,0.2755
C#CCC1C2CC1O2,0.2895
C1OC2C3C4C3C(=C1)C24,0.2064
CC1CC(C#N)N1C=O,0.2642
Cn1cc(cc1O)C=O,0.1821
OC1C2CCC(=O)CC12,0.2278
C(C1CO1)C1=CNC=C1,0.2502
O=CC1C=CC2CN1C2,0.2006
CC1NC1C1(CC1)C#N,0.2908
CC(=O)C1(COC1)NC,0.2007
CN1CC1C1=NON=N1,0.1758
OC1C2C3NC3C12,0.2792
CC1OCC1(C)N1CC1,0.31
CN1CC1C1(C)CN1C,0.3043
CN(C)C(C=O)C1CO1,0.1962
C1OCC1C12CC(C1)O2,0.3148
OC1C2C3C2C2OC3C12,0.3045
CC1COC1COC=N,0.2768
CC1CC11CC(C)CO1,0.3055
CCC(=NO)CCOC,0.2532
CC1(CO)CC1OC=O,0.2707
C1C2CN3C4CCC12C34,0.306
OC12CC1OCCC2=O,0.218
CC1C2C3C4C(N14)C23O,0.2867
CC1C2CC2(C)C2CN12,0.3172
CC1NC(=O)C2(C)OC12,0.2534
CC(C)C1(CC1C)C#N,0.3148
Cc1c(nc([nH]1)C)C#C,0.2139
CCC(C)CNC=O,0.2829
CC1NC11C(O)CC1O,0.2928
CC1C2NC2(CO)C1O,0.2891
O=C1CC2CCC3C2C13,0.2217
CC1(C)CN1C1CC1O,0.3002
COCC(=O)NCC#N,0.2702
OC1=NNC(=N)C(=N)N1,0.1811
CC1OC2CCC1(C)O2,0.3218
CCCC(C)(C#C)C#C,0.2937
OC1CC(O)(C1)C=O,0.2242
COC1CC2(C)C(O)C12,0.3063
CC1C=CCC1CC#C,0.2636
NC1C(OC11CC1)C#N,0.2558
CC(C#C)C1=CNC=N1,0.253
CC12OC3C=CC1(C)C23,0.2209
CC(C)Oc1ccn[nH]1,0.2584
C(=O)n1c(=O)[nH]nn1,0.2106
CC1COC(=O)C1O,0.2759
COCC(C)C(=N)OC,0.2773
COc1nc(no1)O,0.2576
c1c(nc2n1CC2)CO,0.2509
OCC12CC1N1CC21,0.2862
CC12C3CC1OCC23O,0.2971
CC1CNC=CC(=O)C1,0.1837
CC12CC=CC1N2C=O,0.2384
CC1CC2C3CC3C=C12,0.2374
CC1C2CCC(C)OC12,0.3139
Cc1c([nH]nn1)C#C,0.2092
[O-]C(=O)C[NH2+]CC#C,0.2657
OC1CC11COC1C#N,0.2712
c1cn(nc1O)C2CC2,0.2384
C1CC11C2CC1N1CC21,0.3222
C(#N)c1c(n[nH]n1)N,0.1992
CNC1=NC=CC(=N)O1,0.1811
CN1CC2C1C(O)C2=O,0.1904
Cc1c[nH]c(=O)cc1F,0.1823
COC1C2C3C(O)C1N23,0.312
CC1(CC#C)CC2OC12,0.3026
Cc1cn[nH]c1OC=O,0.2279
CC1C(C)C1C(=O)C#C,0.2013
C1CC1(CO)O,0.306
CNC1=C(C)OC(=N)O1,0.2345
CC#CC1C(CO)N1C,0.2533
OC1C2CC11CCOC21,0.3201
CC(C)OC1C2COC12,0.3009
OC12CC(C1)C21CN1,0.3061
CC1(O)CN2N=NC=C12,0.2609
CC12C3C4C1C2(C#C)N34,0.2323
OCC(O)C(=O)C=O,0.1487
CC12C3CC1OC23CO,0.2995
C1CC11OCCC2CC12,0.3158
CC1C(O)C1C(N)C#N,0.2936
CCC1(CCC1)C=O,0.2256
OCC1C2CC2C11CN1,0.2944
COCC(O)C1(C)CO1,0.3387
C1CC1C(=O)OCC=O,0.2285
CC12CC=CC1(C)O2,0.2474
CC(C)OC1(COC1)C,0.3113
Cn1cnoc1=O,0.2452
O=CC1C2NC2C2NC12,0.2164
C1OC2C3OCC2C1O3,0.3287
N=COCC1=CNN=N1,0.2535
CCc1cocnc1=O,0.208
CC1C(CO)C1CC#N,0.3024
c1cncc(c1CO)F,0.2279
CCC(=O)OC(C)CO,0.2847
CC1OC1(C)CCCO,0.3344
O=C1OCC11CCO1,0.2447
CC12OCC1(C#N)C2O,0.2646
OCC1CCC(N1)C#N,0.27
CCCC1NC1COC,0.3236
c1ncoc(=O)c(=O)n1,0.182
CC12CN1C=CC2=O,0.1892
CC(C[NH3+])OCC([O-])=O,0.2713
CC(=O)C#CC(C)(C)C,0.2081
COC12CC1C1(C)NC21,0.2853
CCC(CC=O)C(C)O,0.2292
C#CC12CC3C1C=CC23,0.2187
CC(O)C1C2CCN12,0.3032
COc1cc[nH]c1C#C,0.192
CC1C(CC#C)OC1=N,0.2846
Cc1cc(co1)COC,0.2361
CCC(C#N)C#CC#C,0.2279
CN1C=CC2=C1ON=N2,0.1313
CNC1C(N)C1C#N,0.2475
CNc1cnc(cn1)O,0.1609
O=C1CCC1C1COC1,0.216
C1COC(=N1)CCC=O,0.2279
COC1CC(=O)C1C#N,0.2227
CCC1(O)C2C3CN2C13,0.3154
O=CC1OC2(CC12)C#N,0.2154
C#CC1=NCC2CN12,0.2062
OC1CCC=C1C#C,0.2107
CC1CC1C(=O)CC#C,0.2217
c1c(nn(c1N)C=O)N,0.1869
CCOc1c(nc[nH]1)C,0.243
CC1(O)COC1=O,0.2634
OC12CC3CC1COC23,0.3048
C1C(CN1C=O)C#N,0.2667
C1COC(=N1)C#N,0.2192
C1CC(=O)CCC=C1,0.225
CC(C)(C)OC(=O)N,0.3175
CC1CC(C1C)N1CC1,0.3062
COC1=NC2(C)CC2N1,0.2707
CCc1c[nH]cc1NC,0.2278
CCC(=O)C1CC1CO,0.2297
CC12OC3(C)C1CCC23,0.2987
CC1=COC=C1OC=N,0.2315
CN1CCC(O)C1C=O,0.2073
CC(C)c1nc(on1)N,0.252
Cc1nc(no1)CO,0.2527
CC1=C2C=CCC2CC1,0.19
CCN=C(COC)OC,0.2551
CC(C)C(C)CCO,0.3412
CNC(=O)N1CCC=C1,0.2137
CCC(=O)C(=NC)N,0.1914
CCN(C)C(=O)C(=O)N,0.2046
c1c(n2cnoc2n1)N,0.2042
CN1C(CO)C11CCC1,0.2851
NC1=NCC2=C1N=NO2,0.1545
O=CN1C2CCC1CC2,0.2703
C1C(N=CO1)(C=O)C=O,0.1853
C1COC(=N1)C=O,0.1868
CC1=[NH+]C=C(N1)C([O-])=O,0.1534
c1c(nc(o1)N)CCO,0.2354
C1C2OC3C2OCOC13,0.3144
CN1N=NC(F)=CC1=O,0.1832
C#Cc1[nH]c(c(n1)O)O,0.1732
CC1CCC2CN2C1=O,0.2461
O=C1CCCCNC=C1,0.1802
OC1CC11OC(=O)C=C1,0.2019
NC1=NC2CC1(O)C2=O,0.2137
OC1=NOC(=C1)C1CO1,0.2318
CC#Cc1nc(no1)O,0.1997
CNC(=O)NC(C)CO,0.2958
O=CC12CC3C1CCN23,0.2059
C1NC2C3CC=CC12O3,0.2178
OC1C2NC(=O)COC12,0.2482
N=COC(CC=O)C=O,0.2068
OC(C#N)C12CC1CN2,0.2518
CC1CC2CC2(O)C1O,0.3056
CC(CCO)N1CC1,0.3094
CC1CC1(CC#C)C=O,0.2249
CC12CCC1C(O)CC2,0.3189
CC(CC#N)C=O,0.2308
Cc1cc(no1)CC#N,0.2439
CCCOCCC(=O)C,0.2347
CN1C(C#N)C11CCC1,0.2594
CC(C)C(C)(CO)C=O,0.2241
CNC1=C(C)OC(=N)N1,0.2218
COCC(C)C1CN1C,0.307
CN1CCNC=CC1=O,0.2049
CC1C2CC3CC1N23,0.2954
CC12OCC1(O)C2O,0.2653
CC(C(N)C#N)C1CN1,0.2793
COc1c[nH]cc1C#N,0.2158
OCC12NC3=NCC1C23,0.1699
CCC12CC(O)C1(C)N2,0.2932
CCNc1c(con1)N,0.2249
CC1(NC1CC#C)C#C,0.2709
Cc1c(n[nH]c1C#N)C,0.2196
OC1C2CC3C2CCC13,0.3349
CC12C3CC1(CC23)C=O,0.2171
CCC1=CC(=O)C(O)C1,0.1922
c1c(c(c([nH]1)C#N)N)O,0.195
CC(=O)n1cc(cn1)N,0.1777
C1OC1C1CC2CN12,0.3144
C1C=CC(=NCC#N)O1,0.2116
C(C(=O)c1nnon1)O,0.1846
CC(C)C(=O)C(C)C,0.2264
CC1C2(O)CC1(O)C=C2,0.2401
CC12NC1C1OC21CO,0.2759
CCC1(CC1)C(=O)C,0.2314
CC(C)(C)C1(CC1)OC,0.3097
CC12CCC=C1C1OC21,0.2306
OCCCC1C2CC1O2,0.3097
CCC1(COC1)N2CC2,0.3054
N#CC12NCC3OC1C23,0.2415
Cc1noc2n1ccn2,0.212
CC1(CC1(C#N)C#N)C,0.285
C#CC#Cc1cnoc1,0.1876
O=C1OC2CCC12C#C,0.261
Cc1ccncc1C,0.2302
CN1N=CC=C1OC=N,0.2307
CC1=CCN(CC1)C=O,0.256
NC1=C(F)C=NOC1=N,0.1636
CC(=N)OC1=CNC=N1,0.2346
OC12CC1N1CC1C2=O,0.1932
C1C2C3C4C1C1C2C3C41,0.3291
O=C1CNC=CC(=O)N1,0.1885
O=C(C1CC1)C1CCO1,0.2187
O=CC1C2CN3CC2C13,0.2033
O=COC1C=CC2NC12,0.2255
C1CC2OC=NCC2=C1,0.2514
CC1C(O)CC1(O)C#C,0.2776
CC(O)(CO)C#CCO,0.2785
C#CC12C3CN1CC2O3,0.232
CC1CC2(C1)CC2,0.3518
CC1OCC(CCO)=C1,0.2467
CC#CCC1(CC1)C#C,0.2898
OC(C#N)C12CC1OC2,0.2582
c1[nH]c2c(n1)C(=O)OC2,0.2344
CC1(C)OCC2OC12,0.3378
CC1C2CC2C2CCC12,0.331
Cc1ncccn1,0.2082
CC1C=C(C)CC1=O,0.2226
OCC1CC=C(C1)C#C,0.2097
[O-]C(=O)C12CC3C1[NH2+]C23,0.2601
Cc1ccc(cn1)C#N,0.2092
COC1C2OC1C2OC,0.305
CCC1C2CC(O2)C1O,0.3204
COC12C3CN(C13)C2=N,0.2483
O=C1CC2(CNC12)C#N,0.2018
CC(C=O)C1C(C)N1C,0.1982
C(=O)C(=O)C(=O)C(=O)N,0.1216
CN1C2C1C(C#N)C2N,0.2641
CC(C=O)C#CCC#N,0.2204
NC1C(O)CC1(N)C#N,0.2718
CC1CC2OCC1CO2,0.3188
CC1C2CC2OC1(C)C,0.3013
CC1(C)CCC(O1)C#C,0.2913
C1OC2CCC=CCC12,0.2583
OCC#CC1OCC1O,0.2688
CC1NC11C2NC2C1O,0.2971
CC(NCC(N)=O)C#N,0.256
OCC1COC1CC#C,0.2929
CC1=C(F)N=NOC1=N,0.1612
OC1(C2CO2)C2CCC12,0.3117
CCc1nc(cn1C)O,0.2218
N=C1NC(=O)CC11CO1,0.2455
OC1(C#C)C2C3CC1N23,0.2743
CCC1OCC1C(N)=O,0.2612
CC1C2CCC1(C)CC2,0.3529
CCC1C2N(C)C1C2=O,0.2475
OCCC12OC1C1NC21,0.2786
CN1CCOCC1C=O,0.2005
CC1(C#C)C(O)C1C=O,0.2135
CCC12CC3C(OC1)C23,0.3054
c1c(ocn1)CCC#N,0.2412
C#CCn1cccc1O,0.2196
CCCC1CC1O,0.3337
O=CC1C2OC2C11CC1,0.215
OCCC12NC1C1OC21,0.2742
CC12C3C4N3C1CC24O,0.2841
CCC1COC(=O)C1C,0.2737
CC12CC1(CC#N)CC2,0.2952
CC1CC=CCOC1=N,0.2525
c1c2c(c[nH]1)onn2,0.1748
CCC(C)C12CCC1O2,0.3266
CC1C2CC3(C#C)C2N13,0.268
CN1CC1C1=CN=CO1,0.229
O=C1NC2C1CNC2=O,0.2514
CC([NH3+])C1=N[N-]N=N1,0.2655
CC1OC2CC(C)(C)C12,0.3074
CC1(CC1)OCCOC,0.3313
OC1C2OC2(C#C)C1=O,0.1992
c1[nH]c2c(n1)CCOC2,0.243
CC1OC2C3CN3C12,0.2851
CC1C2C3OC1C23C=O,0.2157
CC1(O)C2C(=N)OC12C,0.2714
CC12OC1COC2=O,0.2524
COCC1C2COC12,0.3154
c1c(nc([nH]1)O)OC=O,0.2179
CCn1c(c(cn1)O)O,0.239
Cc1cnn2c1OCC2,0.2416
NC1=C(O)OC(=N)N=C1,0.1572
c1cc(cnc1)F,0.2262
CC1C2NC(C)(C#N)C12,0.2568
CC1CCNC(=O)OC1,0.2869
O=CN1C=NC2CC12,0.2133
O=COC1OC2CC1C2,0.2727
CN=C1OC(C)C2NC12,0.2574
CC1CCCC1C(C)=O,0.2304
C1OC1C12CC(O1)C=C2,0.2354
CC1C2C(C)C(=O)C12O,0.2142
CC1(CC1)C1CCC1=O,0.2198
N#CC1OC11C2CC1N2,0.247
CC1C(O)CC(O)C1=O,0.2214
Cc1cnn(c1N)C,0.2392
CC(C#C)C1(CN1)C=O,0.2219
CN1C2C3CC2(C3)C1=O,0.2549
CC#CCC1NC1C#N,0.2651
CC(O)C(C#N)C1CC1,0.3088
CC1C(CC#N)OC1=O,0.2805
CCc1cc(co1)O,0.2234
CNC1=CC(=O)COC1,0.1927
CC12OC1C1NC1C=C2,0.2396
C1CC23CC(C2)COC13,0.3299
OC1C2CC2(C#C)C1O,0.2699
C#CC1CC2=CC=NN12,0.252
COc1c([nH]c(=O)[nH]1)O,0.2268
CC12OCC1NC2C#C,0.2642
N=COC1=NNN=N1,0.2296
COC1CCCCCC1,0.3212
O=CN1C2C=CC1C=C2,0.1956
c1c(onc1N)C(=O)N,0.1971
c1c(c([nH]c(=O)n1)N)F,0.1715
C(C=O)NC(=N)C#N,0.199
CC12CC(O1)C=CC2O,0.2384
CN1C(=N)NC=CC1=O,0.1971
OCC1(CO)NC1C#C,0.2808
CC12CC1C1(CC1)CC2,0.3291
N=CN1CC1(C=O)C=O,0.1913
O1N=NC2=C1ON=N2,0.1794
C#CC12CC(C1)COC2,0.2913
CN=C1OC(N)=CC=N1,0.1651
CC1=CC(O)C2(C)NC12,0.2378
O=CC1COCCCO1,0.215
c1c(c2c(o1)OCO2)N,0.2106
CC1(CC1)OC(=O)NC,0.3131
CC1C2COC12,0.3148
OC1C2OCC3C2C13O,0.3198
CC1COCC2(CN2)C1,0.3155
OCC1C2CC1(O2)C#C,0.2534
N=C1NC2COC12,0.2515
CC12C3OC1C3C2C#N,0.2747
CC1C2CC3C2OCC13,0.3268
CC(C)N1CC1CC#N,0.2621
OC1COCC1=O,0.2183
CCC12COC(C1)C=C2,0.2463
CC(=O)NC(=NC)OC,0.2347
CC1C=CC2C3CC1C23,0.2448
COCC12CC(N1)C2=O,0.2473
CC1C2C(=O)CC12C,0.2301
O=C1CCC2CCC=C12,0.182
CC(C)CC1OCC1O,0.306
CCCC([NH3+])C([O-])=O,0.2682
CCCc1c[nH]c(n1)O,0.2529
CC1[NH2+]CC1(C)C([O-])=O,0.2764
OC1C(O)C11COCO1,0.2676
O=C1OC2COC3C2C13,0.2616
COCC1CNC1=O,0.2808
OCCC1CN1CC#C,0.2678
OC1C2CC3(O)C2CC13,0.3159
FC1=COC(=O)OC1=N,0.2082
CC1=CCC2COC1C2,0.2492
Cc1c(c(n(n1)C)C)O,0.2298
OC12COCC1C2C#C,0.285
C1CC1NC(=N)C=O,0.1699
CCOC1CCOC1,0.3267
N=COCCCC=O,0.23
CC(CO)C1(CO1)C#C,0.2827
C1CC12CC(=O)NC=C2,0.2058
Cc1c(c(c[nH]1)O)O,0.2283
CN=CN1C2CC1C2=O,0.2256
c1c[nH]c(c1N)CC=O,0.161
Cc1c(c(c[nH]1)O)C#N,0.2044
OC1C(CC1C#N)C=O,0.2295
CC(O)C1NC1CCO,0.3168
CCC12CCC1C2O,0.3163
C(=O)C(=O)C(=N)N,0.1409
CN=COc1cc[nH]n1,0.2359
CC(C#N)C(=O)C1CN1,0.2242
CCCC(CC=O)C=O,0.2186
CC12CCC(CC1=O)O2,0.2141
Cc1c(oc(n1)O)C#C,0.1965
CCc1conc1C#C,0.2258
CC(=N)NC(=O)C1CC1,0.2312
CCC(=O)c1ccn[nH]1,0.2028
Cn1c2c(cn1)CCC2,0.2451
O=C1OCC=CC2NC12,0.2259
CC1=NNC(N)=CC1=N,0.1813
N=C1OC2C=CCNC12,0.2255
CC1CC2(O)C3CC2C13,0.3294
COCC1NCCC1=O,0.2126
O=C1CN2CC3(CC3)C12,0.2026
CN1C(CO)C1CC=O,0.2018
CC1CC(=N)OC1CO,0.2835
CC(=O)N1C2C3OC2C13,0.2508
C1CC12CCOCOC2,0.3228
COC=Nc1conn1,0.1995
CC1(C)C2CCCC1O2,0.3134
CC(C)(c1[nH]ccn1)O,0.2515
OC1CCC(=N)NC1=O,0.243
CC1(C)CC(O)C(O)C1,0.2957
CC1OC(C)(C=O)C1=O,0.192
c1cn[nH]c1CN2CC2,0.2582
C1C2COCOC=NC12,0.2376
CC(C)OC(=O)C#N,0.2465
CC1C2CC1(C2)NC=O,0.2732
CC1(O)CC2OCC12,0.3104
c1c[nH]c(c1N)C=O,0.1711
CC(=O)C12CC1(O)CO2,0.2115
CCCc1cocc1C,0.2413
COc1c(cno1)C#C,0.2159
CC12CC3CC(CC1)C23,0.3435
c1c(n2c([nH]1)ncn2)N,0.2363
CC12OCCC1C1CC21,0.3198
CC1N2C3C(C2=O)C13O,0.2394
CC(=O)C1(C)COC1=N,0.2259
OCC1CC1C#CC#N,0.2252
N#CC12CC(CC1)O2,0.2718
c1c([nH]nc1N)CC#N,0.2261
CCCC1(C)CC1(C)C,0.3285
O=CNC1C2CCCC12,0.2712
CC1=NC2C(CC2=O)O1,0.2046
C#CC1(COC1)C#C,0.2771
CC1=NC(=N)OC(N)=N1,0.1974
CN=COCC(=O)N,0.2472
Cc1c(nco1)COC,0.238
O=C1NC(C#C)C1C#C,0.2612
CC1C2OC2(C=O)C1C,0.215
O=C1CC2CC(C2)C=C1,0.1846
C1CN(C(=O)N1)CC=O,0.2045
CC(C)(C=O)C=O,0.2149
C#CC(=O)c1cocn1,0.1904
COC1CC(C)OC1C,0.3229
CC12OCC1C2C#C,0.278
C#CC1C2CC1C2C#C,0.2907
OC1CC(C#C)C11CO1,0.2876
O=C(C#N)C1CCN1,0.1594
c1coc2c1OCC2,0.2101
CC1CN(C=N1)C(N)=O,0.2306
CN1CC23CC(O)(C2)C13,0.285
CC1(CC1)C1CC(=N)O1,0.2899
N=COCC1CC2CC12,0.2818
CN1CC11C2CC1C2=O,0.2382
CC12C3NC3C1(C)C2O,0.2875
CC1OCC1C(C)(C)C,0.3036
OC1C2OC1C1CC2O1,0.2792
CC12C3COC1C(=O)N23,0.2253
CCn1c(=O)[nH]nc1O,0.258
CC1C(O)CC1CC#N,0.3121
CC12CN1C=NCC2=O,0.2
c1c(c2n(n1)CC2)N,0.2268
c1c(c(cnn1)O)O,0.2031
CC(=O)C1OC1C(C)=O,0.205
CN1C2C1C1C(O)CC21,0.2939
COCC1(O)CC=CC1,0.2647
OCC1CC(=O)N2CC12,0.2412
O=C1NC=NCC2CN12,0.2435
NC(C#C)C(F)(F)F,0.2934
CC12CC(C1)OC2C=O,0.2118
O=C1NC2CN3C2CC13,0.2349
CCOC(=N)C(C)O,0.2929
OCC1(CO)CC1C#C,0.2823
CC1CC11CC2(CC2)C1,0.3362
O=CC1N=C2NC3C1C23,0.1663
NC12CC1(CO)OC2=N,0.2596
O=C(C#N)C1CC2CC12,0.1888
CNCC(=O)C#N,0.1552
CC1=CC2C3OC2(C)C13,0.2241
