smiles,heat_capacity
NC(C#N)(C#N)C1CN1,32.182
NC(C#N)(C#N)C1CO1,31.288
C#CC(C#C)(C1CC1)O,36.209
OC(C#C)(C#C)C1CN1,35.185
OC(C#C)(C#C)C1CO1,34.015
OC(C#C)(C#N)C1CC1,34.494
OC(C#C)(C#N)C1CN1,33.118
OC(C#C)(C#N)C1CO1,31.993
C1CC1C(C#N)(C#N)O,32.455
OC(C#N)(C#N)C1CN1,31.197
OC(C#N)(C#N)C1CO1,30.852
CC(=O)C#CC(O)C#C,34.923
CC(=O)C#CC(O)C#N,32.996
CC(C#C)C#CC(C)=O,36.302
CC(C#C)C#CC(N)=O,36.119
CC(C#N)C#CC(C)=O,34.293
CC(C#N)C#CC(N)=O,34.045
NC(=O)C#CC(O)C#C,34.752
NC(=O)C#CC(O)C#N,32.719
NC(C#C)C#CC(N)=O,35.542
[NH3+]C(C#C)C#CC([O-])=O,33.415
NC(C#N)C#CC(N)=O,33.526
CC(C#C)C#CC1CC1,36.25
CC(C#C)C#CC1CN1,35.206
CC(C#C)C#CC1CO1,34.481
CC(C#N)C#CC1CC1,34.17
CC(C#N)C#CC1CN1,33.162
CC(C#N)C#CC1CO1,32.418
NC(C#N)C#CC1CC1,33.662
NC(C#N)C#CC1CN1,32.647
NC(C#N)C#CC1CO1,31.918
OC(C#C)C#CC1CC1,34.845
OC(C#C)C#CC1CN1,33.843
OC(C#C)C#CC1CO1,33.095
OC(C#N)C#CC1CC1,32.84
OC(C#N)C#CC1CN1,31.826
OC(C#N)C#CC1CO1,31.096
CC(C#C)C#CCC#C,36.904
CC(C#C)C#CCC#N,34.801
CC(C#N)C#CCC#C,34.823
CC(C#N)C#CCC#N,32.76
NC(C#N)C#CCC#C,34.327
NC(C#N)C#CCC#N,32.275
OC(C#C)C#CCC#C,35.511
OC(C#C)C#CCC#N,33.392
OC(C#N)C#CCC#C,33.499
OC(C#N)C#CCC#N,31.449
CC(C#C)C#CCC=O,35.801
CC(C#N)C#CCC=O,33.757
OC(C#C)C#CCC=O,34.451
OC(C#N)C#CCC=O,32.47
CC(=O)C(=O)C(O)C#C,34.513
CC(C#C)C(=O)C(C)=O,36.106
CC(C#C)C(=O)C(N)=N,36.279
CC(C#C)C(=O)C(N)=O,35.3
CC(C#N)C(=O)C(N)=N,34.257
NC(=N)C(=O)C(O)C#C,34.703
NC(=N)C(=O)C(O)C#N,32.801
NC(=O)C(=O)C(O)C#C,33.835
CC(C#C)C(=O)C1CC1,35.647
CC(C#C)C(=O)C1CN1,34.469
CC(C#C)C(=O)C1CO1,34.083
CC(C#C)C(=O)N1CC1,34.615
CC(C#N)C(=O)C1CC1,33.585
CC(C#N)C(=O)C1CN1,32.434
CC(C#N)C(=O)C1CO1,32.002
CC(C#N)C(=O)N1CC1,32.533
NC(C#C)C(=O)N1CC1,34.084
NC(C#N)C(=O)N1CC1,31.947
OC(C#C)C(=N)N1CC1,33.66
OC(C#C)C(=O)C1CC1,33.767
OC(C#C)C(=O)C1CN1,32.753
OC(C#C)C(=O)C1CO1,32.186
OC(C#C)C(=O)N1CC1,32.802
OC(C#N)C(=N)N1CC1,31.606
OC(C#N)C(=O)C1CC1,31.773
OC(C#N)C(=O)C1CN1,30.787
OC(C#N)C(=O)C1CO1,30.22
OC(C#N)C(=O)N1CC1,30.73
CC(C#C)C(=O)CC#C,36.466
CC(C#C)C(=O)CC#N,34.432
CC(C#N)C(=O)CC#C,34.385
OC(C#C)C(=O)CC#C,34.69
OC(C#C)C(=O)CC#N,32.766
OC(C#N)C(=O)CC#C,32.674
CC(C#C)C(=N)NC=O,34.455
CC(C#C)C(=O)CC=O,35.197
CC(C#C)C(=O)NC=N,34.628
CC(C#C)C(=O)NC=O,33.83
CC(C#C)C(=O)OC=N,33.915
CC(C#N)C(=N)NC=O,32.508
CC(C#N)C(=O)CC=O,33.114
CC(C#N)C(=O)NC=N,32.691
CC(C#N)C(=O)NC=O,31.899
CC(C#N)C(=O)OC=N,31.896
NC(C#C)C(=N)NC=O,33.912
NC(C#C)C(=O)NC=N,34.328
NC(C#C)C(=O)NC=O,33.339
NC(C#C)C(=O)OC=N,33.48
NC(C#N)C(=N)NC=O,32.053
NC(C#N)C(=O)NC=N,32.276
NC(C#N)C(=O)NC=O,31.472
NC(C#N)C(=O)OC=N,31.392
OC(C#C)C(=N)NC=O,32.969
OC(C#C)C(=O)CC=O,33.48
OC(C#C)C(=O)NC=N,33.077
OC(C#C)C(=O)NC=O,32.133
OC(C#C)C(=O)OC=N,32.43
OC(C#N)C(=N)NC=O,31.044
OC(C#N)C(=O)NC=N,31.171
OC(C#N)C(=O)NC=O,30.261
OC(C#N)C(=O)OC=N,30.473
CC(C#C)C(C#C)C#C,37.628
CC(C#C)C(C#C)C#N,35.461
CC(C#C)C(C#N)C#N,33.489
CC(C#N)C(C#C)C#C,35.502
CC(C#N)C(C#C)C#N,33.453
NC(C#C)C(C#C)C#N,35.113
NC(C#N)C(C#C)C#C,34.827
NC(C#N)C(C#C)C#N,33.134
OC(C#C)C(C#C)C#C,36.048
OC(C#C)C(C#C)C#N,34.261
OC(C#N)C(C#C)C#C,33.914
OC(C#N)C(C#C)C#N,32.274
CC(C#C)C(C)(C)C#C,41.236
CC(C#C)C(C)(C)C#N,39.144
CC(C#C)C(C)(N)C#N,38.734
CC(C#C)C(C)(O)C#C,40.103
CC(C#C)C(C)(O)C#N,38.028
CC(C#N)C(C)(C)C#C,39.125
CC(C#N)C(C)(C)C#N,37.099
CC(C#N)C(C)(N)C#C,38.657
CC(C#N)C(C)(N)C#N,36.672
CC(C#N)C(C)(O)C#C,38.011
CC(C#N)C(C)(O)C#N,35.996
CC(C)(C#C)C(N)C#N,38.749
CC(C)(C#C)C(O)C#C,40.069
CC(C)(C#C)C(O)C#N,37.978
CC(C)(C#N)C(N)C#C,38.681
CC(C)(C#N)C(N)C#N,36.719
CC(C)(C#N)C(O)C#C,37.972
CC(C)(C#N)C(O)C#N,35.938
CC(N)(C#C)C(N)C#N,38.366
CC(N)(C#C)C(O)C#N,37.627
CC(N)(C#N)C(N)C#C,38.301
CC(N)(C#N)C(N)C#N,36.458
CC(N)(C#N)C(O)C#C,37.544
CC(N)(C#N)C(O)C#N,35.622
CC(O)(C#C)C(N)C#N,37.255
CC(O)(C#C)C(O)C#C,39.019
CC(O)(C#C)C(O)C#N,36.875
CC(O)(C#N)C(N)C#C,37.159
CC(O)(C#N)C(N)C#N,35.37
CC(O)(C#N)C(O)C#C,36.916
CC(O)(C#N)C(O)C#N,34.834
CC(C#C)C(C)(C)C=O,39.983
CC(C#C)C(C)(O)C=O,38.823
CC(C#N)C(C)(C)C=O,37.89
CC(C#N)C(C)(O)C=O,36.847
CC(C)(C=O)C(O)C#C,38.876
CC(C)(C=O)C(O)C#N,36.815
CC(O)(C=O)C(O)C#C,37.625
CC(O)(C=O)C(O)C#N,34.4
CC(=O)C(O)C(O)C#C,36.657
CC(=O)C(O)C(O)C#N,34.577
CC(C#C)C(C)C(C)=O,39.766
CC(C#C)C(C)C(N)=O,38.957
CC(C#C)C([NH3+])C([O-])=O,35.919
CC(C#C)C(O)C(C)=O,37.923
CC(C#C)C(O)C(N)=O,37.511
CC(C#C)N(C)C(C)=O,38.53
CC(C#C)N(C)C(N)=O,38
CC(C#N)C(C)C(C)=O,37.676
CC(C#N)C(C)C(N)=O,36.88
CC(C#N)C(N)C(N)=O,36.468
CC(C#N)C(O)C(C)=O,35.841
CC(C#N)C(O)C(N)=O,35.235
CC(C#N)N(C)C(C)=O,36.539
CC(C#N)N(C)C(N)=O,35.97
CC(C([NH3+])C#C)C([O-])=O,35.474
CC(C(N)C#N)C(N)=O,35.848
CC(C(O)C#C)C(C)=O,38.527
CC(C(O)C#C)C(N)=O,37.333
CC(C(O)C#N)C(C)=O,36.467
CC(C(O)C#N)C(N)=O,36.094
NC(=O)C(O)C(O)C#C,35.374
NC(=O)C(O)C(O)C#N,33.419
NC(C#C)C(N)C(N)=O,37.227
NC(C([NH3+])C#C)C([O-])=O,35.243
[NH3+]C(C#C)C(O)C([O-])=O,33.968
NC(C#N)C(N)C(N)=O,35.993
NC(C#N)C(O)C(N)=O,34.717
[NH3+]C(C(O)C#C)C([O-])=O,33.819
NC(C(O)C#N)C(N)=O,34.752
CC(C#C)C(C)C1CC1,39.607
CC(C#C)C(C)C1CO1,37.852
CC(C#C)C(C)N1CC1,38.508
CC(C#C)C(O)C1CC1,38.501
CC(C#C)C(O)C1CN1,36.775
CC(C#C)C(O)C1CO1,35.912
CC(C#N)C(C)C1CC1,37.513
CC(C#N)C(C)C1CN1,36.369
CC(C#N)C(C)C1CO1,35.757
CC(C#N)C(C)N1CC1,36.435
CC(C#N)C(N)C1CN1,35.87
CC(C#N)C(O)C1CC1,36.389
CC(C#N)C(O)C1CN1,35.296
CC(C#N)C(O)C1CO1,33.764
CC(C#N)N(C)C1CC1,36.696
CC(C(N)C#N)C1CC1,37.152
CC(C(N)C#N)C1CN1,35.994
CC(C(N)C#N)C1CO1,35.364
CC(C(N)C#N)N1CC1,35.889
CC(C(O)C#C)C1CC1,38.435
CC(C(O)C#C)C1CO1,36.616
CC(C(O)C#C)N1CC1,36.931
CC(C(O)C#N)C1CC1,36.403
CC(C(O)C#N)C1CN1,35.129
CC(C(O)C#N)C1CO1,34.088
CC(C(O)C#N)N1CC1,34.794
NC(C#N)C(N)C1CC1,36.556
NC(C#N)C(N)C1CN1,35.482
NC(C#N)C(N)C1CO1,34.513
NC(C#N)C(O)C1CC1,35.587
NC(C#N)C(O)C1CN1,34.678
NC(C#N)C(O)C1CO1,33.131
NC(C(O)C#N)C1CN1,34.594
NC(C(O)C#N)C1CO1,32.967
OC(C#C)C(O)C1CC1,36.623
OC(C#C)C(O)C1CN1,35.675
OC(C#C)C(O)C1CO1,34.264
OC(C#N)C(O)C1CC1,34.535
OC(C#N)C(O)C1CN1,33.615
OC(C#N)C(O)C1CO1,32.038
CC(C#C)C(C=O)C#C,36.526
CC(C#C)C(C=O)C#N,34.483
CC(C#N)C(C=O)C#C,34.441
CC(C#N)C(C=O)C#N,32.501
OC(C#C)C(C=O)C#C,35.159
OC(C#C)C(C=O)C#N,33.13
OC(C#N)C(C=O)C#C,32.329
OC(C#N)C(C=O)C#N,31.207
CC(C#C)C(C=O)C=O,35.167
CC(C#C)N(C=N)C=N,35.549
CC(C#C)N(C=N)C=O,34.429
CC(C#C)N(C=O)C=O,33.842
CC(C#N)C(C=O)C=O,33.139
CC(C#N)N(C=N)C=N,33.469
CC(C#N)N(C=N)C=O,32.454
CC(C#N)N(C=O)C=O,31.937
OC(C#C)C(C=O)C=O,33.926
OC(C#N)C(C=O)C=O,31.915
CC(C#C)C1(C)CC1C,40.506
CC(C#C)C1(C)CC1O,39.319
CC(C#C)C1(C)CN1C,39.706
CC(C#C)C1(C)OC1C,39.182
CC(C#C)C1(O)CC1C,39.439
CC(C#C)C1(O)CC1O,37.919
CC(C#N)C1(C)CC1C,38.448
CC(C#N)C1(C)CC1O,37.201
CC(C#N)C1(C)CN1C,37.566
CC(C#N)C1(C)NC1C,37.667
CC(C#N)C1(C)OC1C,37.126
CC(C#N)C1(N)CC1O,36.542
CC(C#N)C1(O)CC1C,37.345
CC(C#N)C1(O)CC1O,35.855
CC1(CC1O)C(N)C#N,36.766
CC1(CC1O)C(O)C#C,38.183
CC1(CC1O)C(O)C#N,36.044
CC1CC1(C)C(N)C#N,38.104
CC1CC1(C)C(O)C#C,39.377
CC1CC1(C)C(O)C#N,37.374
CC1CC1(N)C(N)C#N,37.71
CC1CC1(O)C(N)C#N,36.599
CC1CC1(O)C(O)C#C,38.039
CC1CC1(O)C(O)C#N,35.85
CC1NC1(C)C(N)C#N,37.229
CC1NC1(C)C(O)C#C,38.563
CC1NC1(C)C(O)C#N,36.563
CC1OC1(C)C(N)C#N,36.628
CC1OC1(C)C(O)C#C,37.472
CC1OC1(C)C(O)C#N,35.882
CN1CC1(C)C(N)C#N,36.88
CN1CC1(C)C(O)C#C,38.541
CN1CC1(C)C(O)C#N,35.506
NC(C#N)C1(N)CC1O,36.207
NC(C#N)C1(O)CC1O,35.042
NC1(CC1O)C(O)C#N,35.247
OC(C#C)C1(O)CC1O,36.096
OC(C#N)C1(O)CC1O,34.76
CC(C#C)C1(C)CCC1,39.008
CC(C#C)C1(C)CCO1,37.398
CC(C#C)C1(C)COC1,37.078
CC(C#C)C1(O)CCC1,37.878
CC(C#C)C1(O)COC1,36.031
CC(C#N)C1(C)CCC1,36.869
CC(C#N)C1(C)CCO1,35.278
CC(C#N)C1(C)COC1,35.044
CC(C#N)C1(N)COC1,34.625
CC(C#N)C1(O)CCC1,35.71
CC(C#N)C1(O)COC1,33.952
CC1(CCC1)C(N)C#N,36.434
CC1(CCC1)C(O)C#C,37.783
CC1(CCC1)C(O)C#N,35.691
CC1(CCO1)C(N)C#N,34.591
CC1(CCO1)C(O)C#C,35.668
CC1(CCO1)C(O)C#N,34.109
CC1(COC1)C(N)C#N,34.575
CC1(COC1)C(O)C#C,35.884
CC1(COC1)C(O)C#N,33.827
NC(C#N)C1(N)CCC1,35.76
NC(C#N)C1(N)COC1,34.072
NC(C#N)C1(O)CCC1,35.321
NC(C#N)C1(O)COC1,33.137
NC1(COC1)C(O)C#N,33.447
OC(C#C)C1(O)CCC1,36.434
OC(C#C)C1(O)COC1,34.515
OC(C#N)C1(O)CCC1,34.223
OC(C#N)C1(O)CNC1,33.259
OC(C#N)C1(O)COC1,32.432
CC(C#C)C1(CC1)C#C,37.376
CC(C#C)C1(CC1)C#N,35.134
CC(C#C)C1(CN1)C#C,36.197
CC(C#C)C1(CN1)C#N,34.088
CC(C#C)C1(CO1)C#C,35.564
CC(C#C)C1(CO1)C#N,33.511
CC(C#N)C1(CC1)C#C,35.277
CC(C#N)C1(CC1)C#N,33.092
CC(C#N)C1(CN1)C#C,34.18
CC(C#N)C1(CN1)C#N,32.154
CC(C#N)C1(CO1)C#C,33.468
CC(C#N)C1(CO1)C#N,31.49
NC(C#C)C1(CC1)C#N,34.643
NC(C#C)C1(CN1)C#N,33.658
NC(C#C)C1(CO1)C#N,32.981
NC(C#N)C1(CC1)C#C,34.77
NC(C#N)C1(CC1)C#N,32.656
NC(C#N)C1(CN1)C#C,33.816
NC(C#N)C1(CN1)C#N,31.753
NC(C#N)C1(CO1)C#C,32.965
NC(C#N)C1(CO1)C#N,30.996
OC(C#C)C1(CC1)C#C,36.157
OC(C#C)C1(CC1)C#N,33.87
OC(C#C)C1(CN1)C#C,34.909
OC(C#C)C1(CN1)C#N,32.898
OC(C#C)C1(CO1)C#C,34.283
OC(C#C)C1(CO1)C#N,32.273
OC(C#N)C1(CC1)C#C,33.848
OC(C#N)C1(CC1)C#N,31.798
OC(C#N)C1(CN1)C#C,32.997
OC(C#N)C1(CN1)C#N,30.912
OC(C#N)C1(CO1)C#C,31.987
OC(C#N)C1(CO1)C#N,30.06
CC(C#C)C1(CC1)C=O,35.982
CC(C#C)C1(CN1)C=O,34.917
CC(C#C)C1(CO1)C=O,34.284
CC(C#N)C1(CC1)C=O,33.849
CC(C#N)C1(CN1)C=O,32.932
CC(C#N)C1(CO1)C=O,32.22
OC(C#C)C1(CC1)C=O,34.613
OC(C#C)C1(CN1)C=O,33.179
OC(C#C)C1(CO1)C=O,32.552
OC(C#N)C1(CC1)C=O,31.961
OC(C#N)C1(CN1)C=O,31.797
OC(C#N)C1(CO1)C=O,30.741
CC(C#C)C12CC(C1)C2,34.57
CC(C#C)C12CC(C1)O2,33.642
CC(C#C)C12CN(C1)C2,33.737
CC(C#N)C12CC(C1)C2,32.452
CC(C#N)C12CC(C1)O2,31.555
CC(C#N)C12CN(C1)C2,31.666
NC(C#N)C12CC(C1)C2,32.045
NC(C#N)C12CC(C1)N2,31.33
NC(C#N)C12CC(C1)O2,31.071
NC(C#N)C12CN(C1)C2,31.165
OC(C#C)C12CC(C1)C2,33.293
OC(C#C)C12CC(C1)O2,32.408
OC(C#C)C12CN(C1)C2,32.483
OC(C#N)C12CC(C1)C2,31.213
OC(C#N)C12CC(C1)N2,30.2
OC(C#N)C12CC(C1)O2,30.069
OC(C#N)C12CN(C1)C2,30.461
CC(C#C)C12CC1CC2,35.543
CC(C#C)C12CC1CO2,34.052
CC(C#C)C12CC1OC2,33.997
CC(C#C)C12CCC1N2,34.698
CC(C#C)C12CCC1O2,34.202
CC(C#N)C12CC1CC2,33.436
CC(C#N)C12CC1CO2,31.975
CC(C#N)C12CC1OC2,31.9
CC(C#N)C12CCC1N2,32.611
CC(C#N)C12CCC1O2,32.139
CC(C#N)C12CN1CC2,32.554
NC(C#N)C12CC1CC2,32.971
NC(C#N)C12CC1CN2,32.185
NC(C#N)C12CC1CO2,31.438
NC(C#N)C12CC1OC2,31.475
NC(C#N)C12CCC1N2,32.119
NC(C#N)C12CCC1O2,31.703
NC(C#N)C12CN1CC2,32.053
OC(C#C)C12CC1CC2,34.402
OC(C#C)C12CC1CO2,32.528
OC(C#C)C12CC1OC2,32.88
OC(C#C)C12CCC1N2,32.846
OC(C#C)C12CCC1O2,32.514
OC(C#C)C12CN1CC2,32.766
OC(C#N)C12CC1CC2,32.122
OC(C#N)C12CC1CN2,31.412
OC(C#N)C12CC1CO2,30.702
OC(C#N)C12CC1OC2,30.623
OC(C#N)C12CCC1N2,31.424
OC(C#N)C12CCC1O2,30.935
OC(C#N)C12CN1CC2,31.295
CC(C#C)C1=CCCC1,35.594
CC(C#C)C1=CCOC1,34.008
CC(C#C)C1=NCCO1,32.877
CC(C#N)C1=CCCC1,33.489
CC(C#N)C1=CCOC1,31.951
CC(C#N)C1=NCCO1,30.799
NC(C#C)C1=NCCO1,32.413
NC(C#N)C1=CCCC1,33.021
NC(C#N)C1=CCOC1,31.458
NC(C#N)C1=NCCN1,31.421
NC(C#N)C1=NCCO1,30.282
OC(C#C)C1=CCCC1,34.243
OC(C#C)C1=CCOC1,32.657
OC(C#C)C1=NCCN1,32.532
OC(C#C)C1=NCCO1,31.344
OC(C#N)C1=CCCC1,32.316
OC(C#N)C1=CCOC1,30.777
OC(C#N)C1=NCCN1,30.487
OC(C#N)C1=NCCO1,29.315
CC(C#C)C1C(C)C1C,40.265
CC(C#C)C1C(C)C1O,38.551
CC(C#C)C1C(C)N1C,39.439
CC(C#C)C1C(O)C1O,37.123
CC(C#C)N1C(C)C1C,39.59
CC(C#N)C1C(C)C1C,38.126
CC(C#N)C1C(C)C1O,36.724
CC(C#N)C1C(C)N1C,37.368
CC(C#N)C1C(O)C1O,35.012
CC(C#N)N1C(C)C1C,37.498
CC1C(C(N)C#N)N1C,36.838
CC1C(C(O)C#C)N1C,38.192
CC1C(C(O)C#N)N1C,36.135
CC1C(C)C1C(N)C#N,37.694
CC1C(C)C1C(O)C#C,39.028
CC1C(C)C1C(O)C#N,36.934
CC1C(O)C1C(N)C#N,36.223
CC1C(O)C1C(O)C#C,37.614
CC1C(O)C1C(O)C#N,35.559
NC(C#N)C1C(O)C1O,34.22
OC(C#C)C1C(O)C1O,35.884
OC(C#N)C1C(O)C1O,33.884
CC(C#C)C1C2CC1C2,34.199
CC(C#C)C1C2CC1O2,33.205
CC(C#N)C1C2CC1C2,32.058
CC(C#N)C1C2CC1O2,31.105
CC(C#N)C1C2CN1C2,31.282
CC(C#N)N1C2CC1C2,31.697
NC(C#N)C1C2CC1C2,31.552
NC(C#N)C1C2CC1O2,30.581
NC(C#N)C1C2CN1C2,30.779
OC(C#C)C1C2CC1C2,32.931
OC(C#C)C1C2CC1O2,31.947
OC(C#C)C1C2CN1C2,32.189
OC(C#N)C1C2CC1C2,30.849
OC(C#N)C1C2CC1O2,29.885
OC(C#N)C1C2CN1C2,30.103
CC(C#C)C1C2CCC12,35.134
CC(C#C)C1C2COC12,33.548
CC(C#C)N1C2CCC12,34.343
CC(C#N)C1C2CCC12,33.01
CC(C#N)C1C2CCN12,32.193
CC(C#N)C1C2COC12,31.417
CC(C#N)N1C2CCC12,32.279
NC(C#N)C1C2CCC12,32.591
NC(C#N)C1C2CCN12,31.707
NC(C#N)C1C2COC12,31.04
OC(C#C)C1C2CCC12,33.858
OC(C#C)C1C2CCN12,32.983
OC(C#C)C1C2COC12,32.192
OC(C#N)C1C2CCC12,31.798
OC(C#N)C1C2CCN12,30.988
OC(C#N)C1C2COC12,30.132
CC(C#C)C1CC(=N)O1,33.775
CC(C#C)C1CC(=O)C1,35.304
CC(C#C)C1CC(=O)N1,34.386
CC(C#C)C1CC(=O)O1,32.736
CC(C#C)N1CC(=O)C1,34.158
CC(C#N)C1CC(=N)O1,31.787
CC(C#N)C1CC(=O)C1,33.234
CC(C#N)C1CC(=O)N1,32.295
CC(C#N)C1CC(=O)O1,30.759
CC(C#N)N1CC(=O)C1,32.212
NC(C#N)C1CC(=N)O1,31.215
NC(C#N)C1CC(=O)N1,31.989
NC(C#N)C1CC(=O)O1,30.253
OC(C#C)C1CC(=N)O1,32.733
OC(C#C)C1CC(=O)C1,34.024
OC(C#C)C1CC(=O)N1,33.262
OC(C#C)C1CC(=O)O1,31.725
OC(C#N)C1CC(=N)O1,30.704
OC(C#N)C1CC(=O)C1,32.031
OC(C#N)C1CC(=O)N1,31.228
OC(C#N)C1CC(=O)O1,29.698
CC(C#C)C1CC(C)C1,38.644
CC(C#C)C1CC(C)O1,36.878
CC(C#C)C1CC(O)C1,37.441
CC(C#C)N1CC(O)C1,36.166
CC(C#N)C1CC(C)C1,36.531
CC(C#N)C1CC(C)O1,34.769
CC(C#N)C1CC(O)C1,35.323
CC(C#N)N1CC(C)C1,35.528
CC(C#N)N1CC(O)C1,34.213
CC1CC(C1)C(N)C#N,35.877
CC1CC(C1)C(O)C#C,37.365
CC1CC(C1)C(O)C#N,35.324
CC1CC(O1)C(N)C#N,34.227
CC1CC(O1)C(O)C#C,35.784
CC1CC(O1)C(O)C#N,33.724
CN1CC(C1)C(O)C#N,34.179
NC(C#N)C1CC(O)C1,34.716
OC(C#C)C1CC(O)C1,35.065
OC(C#N)C1CC(O)C1,33.832
CC(C#C)C1CC1(C)C,40.574
CC(C#C)C1CC1(C)O,39.486
CC(C#C)C1OC1(C)C,39.16
CC(C#C)N1CC1(C)C,39.833
CC(C#N)C1CC1(C)C,38.483
CC(C#N)C1CC1(C)O,37.392
CC(C#N)C1NC1(C)C,37.663
CC(C#N)C1OC1(C)C,37.095
CC(C#N)N1CC1(C)C,37.796
CC1(C)CC1C(N)C#N,37.853
CC1(C)CC1C(O)C#C,39.351
CC1(C)CC1C(O)C#N,37.292
CC1(C)NC1C(N)C#N,37.282
CC1(C)NC1C(O)C#C,38.609
CC1(C)NC1C(O)C#N,36.501
CC1(C)OC1C(N)C#N,36.473
CC1(C)OC1C(O)C#C,38.041
CC1(C)OC1C(O)C#N,35.946
CC1(O)CC1C(N)C#N,36.725
CC1(O)CC1C(O)C#C,38.243
CC1(O)CC1C(O)C#N,36.197
CC(C#C)C1CC1C#C,36.961
CC(C#C)C1CC1C#N,34.75
CC(C#C)C1NC1C#C,35.951
CC(C#C)C1NC1C#N,33.858
CC(C#C)C1OC1C#C,35.184
CC(C#C)C1OC1C#N,33.132
CC(C#C)N1CC1C#C,36.022
CC(C#C)N1CC1C#N,33.889
CC(C#N)C1CC1C#C,34.792
CC(C#N)C1CC1C#N,32.673
CC(C#N)C1NC1C#C,33.846
CC(C#N)C1NC1C#N,31.812
CC(C#N)C1OC1C#C,33.094
CC(C#N)C1OC1C#N,31.114
CC(C#N)N1CC1C#C,33.925
CC(C#N)N1CC1C#N,31.879
NC(C#N)C1CC1C#C,34.287
NC(C#N)C1CC1C#N,32.187
NC(C#N)C1NC1C#C,33.274
NC(C#N)C1NC1C#N,31.47
NC(C#N)C1OC1C#C,32.499
NC(C#N)C1OC1C#N,30.622
OC(C#C)C1CC1C#C,35.679
OC(C#C)C1CC1C#N,33.507
OC(C#C)C1NC1C#C,34.134
OC(C#C)C1NC1C#N,32.109
OC(C#C)C1OC1C#C,33.569
OC(C#C)C1OC1C#N,31.581
OC(C#N)C1CC1C#C,33.546
OC(C#N)C1CC1C#N,31.454
OC(C#N)C1NC1C#C,32.026
OC(C#N)C1NC1C#N,30.069
OC(C#N)C1OC1C#C,31.457
OC(C#N)C1OC1C#N,29.544
CC(C#C)C1CC1C=O,35.674
CC(C#C)C1CN1C=O,34.384
CC(C#C)C1NC1C=O,34.865
CC(C#C)C1OC1C=O,33.918
CC(C#C)N1CC1C=O,34.825
CC(C#N)C1CC1C=O,33.619
CC(C#N)C1CN1C=O,32.411
CC(C#N)C1NC1C=O,32.824
CC(C#N)C1OC1C=O,31.866
CC(C#N)N1CC1C=O,32.659
NC(C#N)C1CN1C=O,32.163
OC(C#C)C1CC1C=O,34.279
OC(C#C)C1CN1C=O,33.295
OC(C#C)C1NC1C=O,33.054
OC(C#C)C1OC1C=O,32.552
OC(C#N)C1CC1C=O,32.42
OC(C#N)C1CN1C=O,31.388
OC(C#N)C1NC1C=O,30.964
OC(C#N)C1OC1C=O,30.164
CC(C#C)C1CC2CC12,35.232
CC(C#C)C1CC2OC12,33.735
CC(C#C)C1OC2CC12,33.765
CC(C#N)C1CC2CC12,33.109
CC(C#N)C1CC2CN12,32.318
CC(C#N)C1CC2NC12,32.333
CC(C#N)C1CC2OC12,31.602
CC(C#N)C1CN2CC12,32.155
CC(C#N)C1OC2CC12,31.681
CC(C#N)N1CC2CC12,32.388
NC(C#N)C1CC2CC12,32.629
NC(C#N)C1CC2CN12,31.918
NC(C#N)C1CC2NC12,31.95
NC(C#N)C1CC2OC12,31.213
NC(C#N)C1CN2CC12,31.65
NC(C#N)C1NC2CC12,31.956
NC(C#N)C1OC2CC12,31.146
OC(C#C)C1CC2CC12,33.993
OC(C#C)C1CC2CN12,33.168
OC(C#C)C1CC2NC12,33.21
OC(C#C)C1CC2OC12,32.454
OC(C#C)C1CN2CC12,32.972
OC(C#C)C1OC2CC12,31.948
OC(C#N)C1CC2CC12,31.906
OC(C#N)C1CC2CN12,31.125
OC(C#N)C1CC2NC12,31.133
OC(C#N)C1CC2OC12,30.4
OC(C#N)C1CN2CC12,30.933
OC(C#N)C1NC2CC12,30.446
OC(C#N)C1OC2CC12,29.845
CC(C#C)C1CC=CC1,35.384
CC(C#C)C1CN=CO1,32.435
CC(C#N)C1CC=CC1,33.276
CC(C#N)C1CN=CO1,30.429
CC(C#N)N1CC=CC1,32.585
NC(C#N)C1CC=CC1,32.696
NC(C#N)C1CN=CO1,29.864
OC(C#C)C1CC=CC1,33.989
OC(C#C)C1CN=CO1,31.344
OC(C#N)C1CC=CC1,31.936
OC(C#N)C1CN=CO1,29.285
CC(C#C)C1CCC1=O,35.141
CC(C#C)C1CNC1=O,34.328
CC(C#C)C1COC1=N,33.767
CC(C#C)C1COC1=O,32.684
CC(C#C)C1NCC1=O,34.324
CC(C#C)C1OCC1=O,33.393
CC(C#C)N1CCC1=O,33.763
CC(C#N)C1CCC1=O,33.05
CC(C#N)C1CNC1=O,32.254
CC(C#N)C1COC1=N,31.727
CC(C#N)C1COC1=O,30.669
CC(C#N)C1NCC1=O,32.256
CC(C#N)C1OCC1=O,31.36
CC(C#N)N1CCC1=O,31.785
NC(C#N)C1CNC1=O,31.394
NC(C#N)C1COC1=N,30.906
NC(C#N)C1COC1=O,30.018
OC(C#C)C1CCC1=O,33.912
OC(C#C)C1CNC1=O,33.059
OC(C#C)C1COC1=N,32.522
OC(C#C)C1COC1=O,31.447
OC(C#C)C1NCC1=O,32.411
OC(C#C)C1OCC1=O,31.734
OC(C#N)C1CCC1=O,31.847
OC(C#N)C1CNC1=O,31.006
OC(C#N)C1COC1=N,30.491
OC(C#N)C1COC1=O,29.437
