smiles,u0_atom
[H]C1=NOC(=O)C1([H])C([H])([H])[H],1.259660933
[H]ON1C(=O)C([H])(C([H])([H])[H])C1([H])[H],0.752460548
[H]ON1C([H])=NC([H])(C([H])([H])[H])C1([H])[H],0.452043584
[H]N1C([H])([H])C1([H])C1(OC1([H])[H])C([H])([H])[H],-0.080999121
[H]N([H])C([H])([H])C1([H])OC([H])([H])C1([H])C([H])([H])[H],-0.770351966
[H]N([H])C([H])([H])C1([H])OC1(C([H])([H])[H])C([H])([H])[H],-0.780850409
[H]C1=NN2C([H])([H])C2([H])C([H])=C1[H],0.837121063
[H]C([H])([H])C1(C#N)C([H])([H])OC1([H])[H],0.421849346
[H]OC1([H])C([H])(C([H])([H])[H])C1([H])C([H])([H])N([H])[H],-0.771024943
[H]OC1([H])C([H])(C([H])([H])[H])C1(N([H])[H])C([H])([H])[H],-0.755905392
[H]OC1([H])C([H])(C#N)C1([H])C([H])([H])[H],0.412921183
[H]C([H])([H])C1([H])C([H])([H])OC1([H])C#N,0.428309926
[H]C1OC([H])=C(C=1N([H])[H])C([H])([H])[H],0.320140078
[H]N([H])C1([H])C([H])([H])OC([H])([H])C1([H])C([H])([H])[H],-0.842225917
[H]C1OC([H])([H])C([H])(C=1C([H])([H])[H])N([H])[H],-0.231207603
[H]N([H])C1([H])C([H])([H])OC1(C([H])([H])[H])C([H])([H])[H],-0.767749788
[H]OC([H])([H])C1(C([H])([H])[H])C([H])([H])C1([H])N([H])[H],-0.77483848
[H]C1([H])N2C([H])([H])C3([H])C([H])([H])C3([H])C21[H],0.063107702
[H]C([H])([H])C([H])([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],-2.333004723
[H]N1C([H])([H])C([H])([H])OC([H])([H])C1([H])C([H])([H])[H],-0.824997704
[H]OC([H])([H])C1(N([H])C([H])([H])C1([H])[H])C([H])([H])[H],-0.768063844
[H]OC1([H])C([H])([H])N(C([H])([H])[H])C1([H])C([H])([H])[H],-0.741279357
[H]C1OC(=C([H])C=1C([H])([H])[H])N([H])[H],0.294208028
[H]OC([H])([H])C1(C([H])([H])[H])C([H])([H])N([H])C1([H])[H],-0.746169657
[H][N][C]1OC([H])([H])C(=C([H])[H])N1[H],0.869513693
[H]C1=NN([H])C([H])(C([H])([H])[H])C([H])([H])O1,0.367113878
[H][N][C]1OC([H])([H])C([H])(N1[H])C([H])([H])[H],0.250195328
[H]C1=NN=C([H])C2([H])C([H])([H])C12[H],0.783731549
[H][N][C]1OC([H])=C(N1[H])C([H])([H])[H],0.872743983
[H]C1=NOC(O1)(C([H])([H])[H])C([H])([H])[H],0.719394941
[H]C1=NOC([H])(C([H])([H])[H])C([H])([H])O1,0.760850329
[H]C1OC(=O)N([H])C=1C([H])([H])[H],1.092583159
[H]C([H])=C1N([H])C(=O)OC1([H])[H],1.097383729
[H]N1C(=O)OC([H])([H])C1([H])C([H])([H])[H],0.476091298
[H]C1ON=C(C=1C([H])([H])[H])C([H])([H])[H],0.378060971
[H]C([H])([H])C1=NOC([H])([H])C1([H])C([H])([H])[H],-0.146906009
[H]C1ON=C(C=1C([H])([H])[H])N([H])[H],0.933132459
[H]N1C2([H])C([H])([H])C1([H])C1([H])C([H])([H])C21[H],-0.309542134
[H]N=C1C(=C([H])[H])C([H])([H])ON1[H],1.096306966
[H]N=C1N([H])OC([H])([H])C1([H])C([H])([H])[H],0.445538139
[H]C1ON([H])C(=O)C=1C([H])([H])[H],1.269800454
[H]C([H])=C1C(=O)N([H])OC1([H])[H],1.340732237
[H]N1OC([H])([H])C([H])(C1=O)C([H])([H])[H],0.693418026
[H]C1=NOC([H])([H])C(=C([H])[H])C1([H])[H],0.536300313
[H]C1=NOC([H])([H])C([H])(C([H])([H])[H])C1([H])[H],-0.107155496
[H]C1=NOC([H])([H])C(=C([H])[H])N1[H],1.053864545
[H]C1=NOC([H])([H])C([H])(N1[H])C([H])([H])[H],0.428713712
[H]C1=NOC([H])([H])C(O1)=C([H])[H],1.411305099
[H]N1C2([H])C([H])([H])C1([H])C1([H])N([H])C21[H],0.296855071
[H]C1=NOC([H])([H])C([H])(O1)C([H])([H])[H],0.762016822
[H]N1C([H])(C([H])([H])[H])C1([H])C1([H])OC1([H])[H],-0.075884495
[H]OC([H])([H])C([H])([H])C1([H])N([H])C1([H])C([H])([H])[H],-0.776274165
[H]OC([H])([H])C1(N([H])C1([H])C([H])([H])[H])C([H])([H])[H],-0.773851447
[H]N1C([H])(C(=O)C([H])([H])[H])C1([H])C([H])([H])[H],-0.202359319
[H]C(=O)C([H])([H])C1([H])N([H])C1([H])C([H])([H])[H],-0.178401335
[H]O[N][C]([H])C1([H])N([H])C1([H])C([H])([H])[H],0.515438024
[H]N([H])C(=O)C1([H])N([H])C1([H])C([H])([H])[H],0.261456478
[H]OC(=O)C1([H])N([H])C1([H])C([H])([H])[H],0.583049787
[H]OC([H])([H])C1([H])C([H])([H])N([H])C1([H])C([H])([H])[H],-0.743388018
[H]N1C2([H])C([H])([H])N3C([H])([H])C3([H])C12[H],0.234537395
[H]OC([H])([H])C1([H])C([H])([H])C1(N([H])[H])C([H])([H])[H],-0.775601187
[H]OC1(C([H])([H])[H])C([H])([H])C1(N([H])[H])C([H])([H])[H],-0.790361818
[H]OC1(C([H])([H])[H])C([H])([H])N([H])C1([H])C([H])([H])[H],-0.780356892
[H]C(=O)C1([H])C([H])([H])N([H])C1([H])C([H])([H])[H],-0.147175199
[H]N1C([H])([H])C2([H])OC2([H])C1([H])C([H])([H])[H],-0.165480176
[H]OC1([H])C([H])([H])C([H])([H])N([H])C1([H])C([H])([H])[H],-0.851692461
[H]OC1([H])C([H])([H])C([H])([H])C1(N([H])[H])C([H])([H])[H],-0.808532199
[H]C([H])([H])N1C([H])([H])C(=O)C1([H])C([H])([H])[H],-0.167499107
[H]OC1([H])C([H])(N([H])C1([H])C([H])([H])[H])C([H])([H])[H],-0.777261198
[H]N1C2([H])C([H])([H])C3([H])N([H])C3([H])C12[H],0.199766913
[H]N1C([H])(C(=O)C1([H])C([H])([H])[H])C([H])([H])[H],-0.214562637
[H]N1C([H])([H])C([H])([H])C(=O)C1([H])C([H])([H])[H],-0.292627977
[H]ON1C(=NC([H])([H])C1([H])[H])C([H])([H])[H],0.435622943
[H]N([H])C1(C([H])([H])[H])C([H])([H])OC([H])([H])C1([H])[H],-0.847744329
[H]OC1([H])C([H])([H])C(N([H])[H])(C([H])([H])[H])C1([H])[H],-0.783811508
[H]N1OC([H])([H])C([H])([H])N=C1C([H])([H])[H],0.448364642
[H]N1C(=O)C([H])([H])N=C1C([H])([H])[H],0.763273046
[H]N1C2([H])C([H])([H])C2([H])C2([H])C([H])([H])C12[H],0.045027052
[H]OC1([H])C([H])(N([H])[H])C1(N([H])[H])C([H])([H])[H],-0.189079238
[H]N1C(=O)C(N([H])[H])(C([H])([H])[H])C1([H])[H],0.288016639
[H]C1=NC([H])(C(=O)N1[H])C([H])([H])[H],0.784718582
[H]N=C1N([H])C(OC1([H])[H])=C([H])[H],0.888401916
[H]N1C(=O)C([H])(C([H])([H])[H])C1([H])C([H])([H])[H],-0.310259976
[H]C1=NN([H])C2(C1([H])[H])C([H])([H])C2([H])[H],0.158849907
[H]N([H])C1([H])C(=O)N([H])C1([H])C([H])([H])[H],0.303629707
[H]OC1([H])C([H])(O[H])C1(N([H])[H])C([H])([H])[H],0.121163191
[H]N([H])C1(C(=O)OC1([H])[H])C([H])([H])[H],0.604674783
[H]OC1([H])C(=O)N([H])C1([H])C([H])([H])[H],0.593548229
[H]C([H])=C1C([H])=C([H])C(=O)N1[H],0.841831903
[H]C1OC([H])([H])C(C=1[H])(N([H])[H])C([H])([H])[H],-0.223715125
[H]C1C(=O)N([H])C([H])(C=1[H])C([H])([H])[H],0.232877385
[H]C1=NC([H])([H])C2(N1[H])C([H])([H])C2([H])[H],0.08020132
[H]C([H])=C1OC([H])([H])C(=O)N1[H],1.138569926
[H]C1=NOC([H])([H])C1(N([H])[H])C([H])([H])[H],0.441500276
[H]OC1C([H])=C([H])N([H])C=1C([H])([H])[H],0.26724408
[H]OC1C([H])=NN([H])C=1C([H])([H])[H],0.861796889
[H]N1C([H])([H])C([H])(C1([H])[H])C1([H])C([H])([H])C1([H])[H],-0.966547215
[H]OC1([H])C(=NN([H])C1([H])[H])C([H])([H])[H],0.364107913
[H]OC1([H])C([H])=NN=C1C([H])([H])[H],1.006262634
[H]C1=NN=C(C1=O)C([H])([H])[H],1.608532246
[H]OC1([H])C([H])=NN([H])C1([H])C([H])([H])[H],0.374830681
[H]C([H])([H])C1=NN=C(O1)C([H])([H])[H],0.860540665
[H]N1N=C(OC([H])([H])C1([H])[H])C([H])([H])[H],0.360563567
[H]C1=NN=C(OC1([H])[H])C([H])([H])[H],1.004333433
[H]C1=NN=C(C([H])([H])[H])C([H])([H])O1,1.007473992
[H]N1N=C(C([H])([H])[H])C([H])([H])C1=O,0.836986468
[H]C([H])([H])[C]1O[N]N=C1C([H])([H])[H],0.975574879
[H]N1C([H])([H])C1([H])C([H])([H])C1([H])C([H])([H])C1([H])[H],-0.986512201
[H]C([H])([H])C([H])([H])C1(C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H],-2.247222579
[H]C([H])([H])C1=NOC2([H])C([H])([H])C12[H],0.522795906
[H]C([H])=C1C(=NOC1([H])[H])C([H])([H])[H],0.470303695
[H]C1ON=C(C=1N([H])[H])C([H])([H])[H],0.960814249
[H]N([H])C1([H])C(=NOC1([H])[H])C([H])([H])[H],0.424630984
[H]OC1C(=NOC=1[H])C([H])([H])[H],1.283843242
[H]OC1([H])C(=NOC1([H])[H])C([H])([H])[H],0.742814543
[H]C([H])([H])C1=NOC([H])([H])C([H])([H])C1([H])[H],-0.131337806
[H]C1C(=NOC([H])([H])C=1[H])C([H])([H])[H],0.507137973
[H]C([H])([H])C1=NOC([H])([H])C([H])([H])O1,0.753133525
[H]C1([H])N(C1([H])[H])C([H])([H])C1([H])C([H])([H])C1([H])[H],-0.958292029
[H]C1([H])ON=C(C([H])([H])[H])C([H])([H])O1,0.781174236
[H]C([H])([H])C1=NOC(=O)C1([H])[H],1.231126705
[H]C([H])([H])C1=NON=C1C([H])([H])[H],1.025823834
[H]N1C([H])([H])C1([H])C1([H])OC1([H])C([H])([H])[H],-0.091856484
[H]N([H])C([H])([H])C([H])([H])C1([H])OC1([H])C([H])([H])[H],-0.762769758
[H]N([H])C([H])([H])C1(OC1([H])C([H])([H])[H])C([H])([H])[H],-0.778876343
[H]C([H])([H])C1([H])OC1([H])C([H])([H])C#N,0.418798517
[H][C]([N]N([H])[H])C1([H])OC1([H])C([H])([H])[H],0.485737302
[H]N=C(N([H])[H])C1([H])OC1([H])C([H])([H])[H],0.350603507
[H]O[N][C]([H])C1([H])OC1([H])C([H])([H])[H],0.831423191
[H]N(C1([H])C([H])([H])C1([H])[H])C1([H])C([H])([H])C1([H])[H],-0.986871122
[H]N([H])C(=O)C1([H])OC1([H])C([H])([H])[H],0.618134325
[H]N([H])C([H])([H])C1([H])C([H])([H])OC1([H])C([H])([H])[H],-0.77142873
[H]OC1(C([H])([H])[H])C([H])([H])C1([H])C([H])([H])N([H])[H],-0.783811508
[H]N([H])C1(C([H])([H])[H])C([H])([H])OC1([H])C([H])([H])[H],-0.769275203
[H]C([H])([H])C1([H])OC([H])([H])C1([H])C#N,0.408973051
[H]N1C2([H])C([H])([H])OC([H])(C([H])([H])[H])C12[H],-0.151123332
[H]C([H])=C1OC([H])([H])C2([H])N([H])C12[H],0.472188031
[H]C1OC(=C(C=1[H])N([H])[H])C([H])([H])[H],0.313275712
[H]N([H])C1([H])C([H])([H])C([H])([H])OC1([H])C([H])([H])[H],-0.853531932
[H]OC1(C([H])([H])[H])C([H])([H])C([H])([H])C1([H])N([H])[H],-0.768826552
[H]N1C([H])([H])C2([H])C([H])([H])C([H])([H])C1([H])C2([H])[H],-1.157358647
[H]C1OC([H])(C([H])([H])[H])C([H])(C=1[H])N([H])[H],-0.234707084
[H]N([H])C1([H])C([H])(OC1([H])C([H])([H])[H])C([H])([H])[H],-0.768153575
[H]OC1(C([H])([H])[H])C([H])([H])N([H])C([H])([H])C1([H])[H],-0.857480064
[H]OC1(C([H])([H])[H])C([H])([H])C([H])(N([H])[H])C1([H])[H],-0.780805543
[H]C1=NOC([H])(OC1([H])[H])C([H])([H])[H],0.777001778
[H]OC1(C([H])([H])[H])C([H])(N([H])[H])C1([H])N([H])[H],-0.190245732
[H]N1C([H])([H])C([H])([H])C2([H])C([H])([H])C2([H])C1([H])[H],-1.065115923
[H]OC1([H])C([H])(N([H])[H])C1(O[H])C([H])([H])[H],0.114568016
[H]OC1(C(=O)N([H])C1([H])[H])C([H])([H])[H],0.596195272
[H]C1=NN=C([H])C(O1)=C([H])[H],1.631951848
[H]OC1(C([H])=NN=C1[H])C([H])([H])[H],1.020036231
[H]OC1(C([H])=NN([H])C1([H])[H])C([H])([H])[H],0.369940381
[H]C1=NN=C([H])C([H])(O1)C([H])([H])[H],1.017972435
[H]N([H])C1([H])C(=O)OC1([H])C([H])([H])[H],0.605033704
[H]C1=NOC([H])([H])OC1=C([H])[H],1.406953181
[H]OC1(C([H])=NOC1([H])[H])C([H])([H])[H],0.752505413
[H]C1=NOC([H])([H])OC1([H])C([H])([H])[H],0.792390521
[H]N1C([H])([H])C([H])([H])C2(C1([H])[H])C([H])([H])C2([H])[H],-1.076197612
[H]C1=NOC([H])(C([H])([H])[H])C1([H])C([H])([H])[H],-0.143900044
[H]C1=NOC([H])(C1=C([H])[H])C([H])([H])[H],0.483718371
[H]C1=NOC(=C1N([H])[H])C([H])([H])[H],0.959916946
[H]C1=NOC([H])(C([H])([H])[H])C1([H])N([H])[H],0.43454618
[H]OC1C([H])=NOC=1C([H])([H])[H],1.277606988
[H]OC1([H])C([H])=NOC1([H])C([H])([H])[H],0.751294054
[H]C1=NOC([H])(C([H])=C1[H])C([H])([H])[H],0.513374227
[H]C([H])([H])C1=NOC([H])(O1)C([H])([H])[H],0.710960295
[H]C1=NOC(=C1[H])C([H])([H])C([H])([H])[H],0.384342091
[H]C1=NOC(C([H])=C([H])[H])=C1[H],1.033047121
[H]N1C2([H])C([H])([H])C([H])([H])C1([H])C([H])([H])C2([H])[H],-1.165793293
[H]C#CC1ON=C([H])C=1[H],1.745595243
[H]C1=NOC([H])(C([H])=C([H])[H])C1([H])[H],0.523109962
[H]C#CC1([H])ON=C([H])C1([H])[H],1.232024008
[H]C1=NOC([H])(C1([H])[H])C([H])([H])C([H])([H])[H],-0.138605958
[H]C1ON=C(C=1[H])C([H])([H])C([H])([H])[H],0.389905368
[H]C([H])=C([H])C1=NOC([H])=C1[H],1.034168749
[H]C#CC1=NOC([H])=C1[H],1.752055823
[H]C([H])=C([H])C1([H])N([H])C(=O)C1([H])[H],0.360518702
[H]N1C(=O)C([H])([H])C1([H])C([H])([H])C([H])([H])[H],-0.302453442
[H]C(=O)N1C([H])([H])C1([H])C([H])=C([H])[H],0.488922727
[H]N1C2([H])C([H])([H])C([H])([H])C([H])([H])C1([H])C2([H])[H],-1.064981328
[H]C(=O)N1C([H])([H])C1([H])C([H])([H])C([H])([H])[H],-0.174094282
[H]C([H])=C([H])C1([H])C(=O)N([H])C1([H])[H],0.369805786
[H]OC1([H])C([H])(N([H])[H])C1([H])C([H])([H])C([H])([H])[H],-0.769185473
[H]N1C(=O)C([H])(C1([H])[H])C([H])([H])C([H])([H])[H],-0.296665839
[H]N([H])C([H])([H])C1(OC1([H])[H])C([H])([H])C([H])([H])[H],-0.765327071
[H]C1=N[N]O[C]1C([H])([H])C([H])([H])[H],0.995629596
[H]C1=N[N]O[C]1C([H])=C([H])[H],1.644155166
[H]N1C([H])([H])C([H])([H])C2([H])C([H])([H])C([H])([H])C12[H],-0.911049039
[H]C#C[C]1O[N]N=C1[H],2.361683318
[H]C1=NOC([H])=C1C([H])([H])C([H])([H])[H],0.40058327
[H]C1=NOC([H])=C1C([H])=C([H])[H],1.04098825
[H]C#CC1C([H])=NOC=1[H],1.747210388
[H]C1=NON=C1C([H])([H])C([H])([H])[H],1.046865583
[H]C1=NON=C1C([H])=C([H])[H],1.697365219
[H]C#CC1=NON=C1[H],2.415431753
[H]N1C([H])([H])C([H])([H])C2([H])C([H])([H])C1([H])C2([H])[H],-1.067583506
[H]OC([H])([H])C1(N([H])C1([H])[H])C([H])([H])C([H])([H])[H],-0.750970227
[H]C1=NOC([H])([H])C1([H])C([H])=C([H])[H],0.529705138
[H]C#CC1([H])C([H])=NOC1([H])[H],1.235613219
[H]C1=NOC([H])([H])C1=C([H])C([H])([H])[H],0.490448142
[H]C1=NOC([H])([H])C1([H])C([H])([H])C([H])([H])[H],-0.124697765
[H][C]1O[N]N=C1C([H])([H])C([H])([H])[H],1.003929646
[H][C]1O[N]N=C1C([H])=C([H])[H],1.650256824
[H]C#CC1=N[N]O[C]1[H],2.367964437
[H]OC([H])([H])C1([H])N([H])C1([H])C([H])([H])C([H])([H])[H],-0.769230338
[H]C(=O)C1([H])N([H])C1([H])C([H])=C([H])[H],0.491524905
[H]C1([H])N2C([H])([H])C([H])([H])C2([H])C([H])([H])C1([H])[H],-0.979827296
[H]C([H])([H])C([H])([H])C1(C([H])([H])C([H])([H])[H])C([H])([H])C1([H])[H],-2.247626365
[H]C(=O)C1([H])N([H])C1([H])C([H])([H])C([H])([H])[H],-0.172209946
[H]OC1([H])C([H])([H])N([H])C1([H])C([H])([H])C([H])([H])[H],-0.759763794
[H]C([H])=C([H])C1([H])C(=O)C([H])([H])N1[H],0.464919878
[H]OC1([H])C([H])([H])C1(N([H])[H])C([H])([H])C([H])([H])[H],-0.785022866
[H]N1C([H])([H])C(=O)C1([H])C([H])([H])C([H])([H])[H],-0.198411187
[H]N1C([H])([H])C([H])([H])C2(N([H])C2([H])[H])C1([H])[H],-0.484022656
[H]N([H])C1(C([H])([H])OC1([H])[H])C([H])([H])C([H])([H])[H],-0.75702702
[H]C1=NN=C(O1)C([H])([H])C([H])([H])[H],0.888850567
[H]C1=NN=C(O1)C([H])=C([H])[H],1.534684229
[H]C#CC1=NN=C([H])O1,2.263473531
[H]C([H])=C([H])C1=NOC([H])([H])C1([H])[H],0.486455145
[H]C#CC1=NOC([H])([H])C1([H])[H],1.21309092
[H]C1=NC([H])([H])C([H])([H])C2([H])N1C2([H])[H],0.120310753
[H]C([H])([H])C([H])([H])C1=NOC([H])([H])C1([H])[H],-0.146457357
[H]C([H])=C([H])C1=NOC([H])([H])O1,1.37734219
[H]C#CC1=NOC([H])([H])O1,2.118918056
[H]C1([H])ON=C(O1)C([H])([H])C([H])([H])[H],0.736488559
[H]N([H])C([H])([H])C1([H])OC1([H])C([H])([H])C([H])([H])[H],-0.758328109
[H]C([H])=C([H])C1([H])OC1([H])C#N,1.091910182
[H]C#CC1([H])OC1([H])C#N,1.800913958
[H]C([H])([H])C([H])([H])C1([H])OC1([H])C#N,0.427322893
[H]N([H])C1([H])C([H])([H])OC1([H])C([H])([H])C([H])([H])[H],-0.761962185
[H]OC1(C([H])([H])C([H])([H])[H])C([H])([H])C1([H])N([H])[H],-0.784080699
[H]C1=NN2C([H])([H])C2([H])C([H])([H])C1([H])[H],0.212015095
[H]OC1(C([H])([H])N([H])C1([H])[H])C([H])([H])C([H])([H])[H],-0.747381016
[H]C1=NOC([H])(O1)C([H])=C([H])[H],1.406863451
[H]C#CC1([H])ON=C([H])O1,2.129147308
[H]C1=NOC([H])(O1)C([H])([H])C([H])([H])[H],0.740391826
[H]O[N]C([H])=C([C]([H])C([H])([H])[H])C([H])([H])[H],-0.112359852
[H]C(=C(C(=O)N([H])[H])C([H])([H])[H])C([H])([H])[H],-0.337762306
[H]ON=C(C([H])=C([H])C([H])([H])[H])C([H])([H])[H],-0.117788534
[H]O[N][C]([H])C([H])([H])C([H])=C([H])C([H])([H])[H],-0.084094815
[H]C(=C([H])C([H])([H])C(=O)N([H])[H])C([H])([H])[H],-0.327039538
[H]ON=C(C(=C([H])[H])C([H])([H])[H])C([H])([H])[H],-0.095670021
[H]C1([H])N2C([H])([H])C([H])(C2([H])[H])C([H])([H])C1([H])[H],-1.031511935
[H]O[N][C]([H])C([H])([H])C(=C([H])[H])C([H])([H])[H],-0.084678062
[H]C([H])=C(C([H])([H])[H])C([H])([H])C(=O)N([H])[H],-0.330673614
[H]O[N][C]([H])C([H])(C([H])=C([H])[H])C([H])([H])[H],-0.06771904
[H]C([H])=C([H])C([H])(C(=O)N([H])[H])C([H])([H])[H],-0.314342704
[H]O[N]C([H])=C([H])[C](C([H])([H])[H])C([H])([H])[H],-0.115006895
[H]C(C(=O)N([H])[H])=C(C([H])([H])[H])C([H])([H])[H],-0.344492076
[H]O[N][C]([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],-0.725038177
[H]N([H])C(=O)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],-0.962285027
[H]ON=C(C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],-0.74235612
[H]O[N][C]([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],-0.725083042
[H]N1C([H])([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C12[H],-0.915759879
[H]N([H])C(=O)C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],-0.969194258
[H]C#CC([H])(C(=O)N([H])[H])C([H])([H])[H],0.390982131
[H]ON=C(C([H])([H])[H])C([H])([H])C([H])=C([H])[H],-0.089388902
[H]C#CC([H])([H])C(=NO[H])C([H])([H])[H],0.615442416
[H]ON=C(C#CC([H])([H])[H])C([H])([H])[H],0.581210316
[H]O[N][C]([H])C([H])([H])C#CC([H])([H])[H],0.604315862
[H]N([H])C(=O)C([H])([H])C#CC([H])([H])[H],0.359352209
[H]O[N]C([H])=C([H])[C]([H])C([H])([H])C([H])([H])[H],-0.104104667
[H]C(C(=O)N([H])[H])=C([H])C([H])([H])C([H])([H])[H],-0.337134194
[H]O[N]C([H])=C([C]([H])[H])C([H])([H])C([H])([H])[H],-0.097195436
[H]N1C([H])([H])C2([H])C([H])([H])C([H])([H])C2([H])C1([H])[H],-0.958202299
[H]C([H])=C(C(=O)N([H])[H])C([H])([H])C([H])([H])[H],-0.324841146
[H]ON=C(C([H])=C([H])[H])C([H])([H])C([H])([H])[H],-0.092125675
[H]O[N][C]([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],-0.723064111
[H]N([H])C(=O)C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],-0.96484234
[H]ON=C(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],-0.73571608
[H]O[N][C]([H])C#CC([H])([H])C([H])([H])[H],0.608308859
[H]N([H])C(=O)C#CC([H])([H])C([H])([H])[H],0.370747954
[H]ON=C(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],-0.739709077
[H]O[N][C]([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],-0.721404101
[H]N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],-0.967220192
[H]C1=C2C(=C([H])N1[H])C([H])([H])C2([H])[H],0.146467129
[H]C(=O)C(=C([H])[H])C([H])([H])C#N,0.971537017
[H]C(=O)N([H])C([H])([H])C([H])([H])C([H])=C([H])[H],-0.276431662
[H]OC([H])([H])C(=C([H])C([H])([H])[H])C([H])([H])N([H])[H],-0.803103517
[H]OC([H])([H])C([H])(C([H])=C([H])C([H])([H])[H])N([H])[H],-0.808307873
[H]C(=O)N([H])C([H])([H])C([H])=C([H])C([H])([H])[H],-0.284507387
[H]OC([H])([H])C([H])(C(=C([H])[H])C([H])([H])[H])N([H])[H],-0.804539201
[H]C(=O)N([H])C([H])([H])C(=C([H])[H])C([H])([H])[H],-0.281591153
[H]C1=NN([H])C2([H])C([H])([H])C([H])([H])C12[H],0.145524961
[H]C(=O)N([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],-0.93069997
[H]OC([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])N([H])[H],-1.444854451
[H]OC([H])([H])C([H])(N([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],-1.444136609
[H]C(=O)N([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],-0.928725903
[H]C(=O)C([H])(C([H])([H])[H])C([H])([H])C#N,0.329068241
[H]OC([H])([H])C([H])(C#CC([H])([H])[H])N([H])[H],-0.122544239
[H]C(=O)N([H])C([H])([H])C#CC([H])([H])[H],0.404307077
[H]C1=C([H])C2([H])N([H])C1([H])C([H])([H])C2([H])[H],-0.489316742
[H]C(=O)C(=C([H])N([H])[H])C([H])([H])C([H])([H])[H],-0.261805627
[H]OC([H])([H])C(N([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],-1.445841484
[H]C(=O)N([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],-0.930341048
[H]OC([H])([H])C([H])(C([H])([H])N([H])[H])C([H])([H])C([H])([H])[H],-1.439066848
[H]OC([H])([H])C([H])(N([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],-1.447097708
[H]C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],-0.92450858
[H]N=C(C([H])=C([H])C([H])([H])[H])N([H])O[H],0.467970708
[H]N=C(C(=C([H])[H])C([H])([H])[H])N([H])O[H],0.474879939
[H]ON=C(C([H])=C([H])N([H])[H])C([H])([H])[H],0.462003644
[H]N=C(N([H])O[H])C([H])(C([H])([H])[H])C([H])([H])[H],-0.165210985
[H]C1=C([H])C2([H])N([H])C2([H])C([H])([H])C1([H])[H],-0.473075562
[H]C([H])([H])C([H])([H])C1([H])C([H])([H])C([H])(C([H])([H])[H])C1([H])[H],-2.249645297
[H]ON=C(C([H])([H])[H])C([H])([H])C#N,1.023176791
[H]ON=C(C([H])([H])[H])C([H])([H])C([H])([H])N([H])[H],-0.161038527
[H]N=C(C#CC([H])([H])[H])N([H])O[H],1.176705293
[H]ON=C(C([H])([H])N([H])[H])C([H])([H])C([H])([H])[H],-0.149059535
[H]N=C(N([H])O[H])C([H])([H])C([H])([H])C([H])([H])[H],-0.161173122
[H]C([H])([H])ON=C(C([H])([H])[H])C([H])([H])C([H])([H])[H],-0.697984499
[H]N([H])C([H])([H])C([H])(OC([H])([H])[H])C([H])([H])C([H])([H])[H],-1.388683298
[H][C]([N]OC([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],-0.68062169
[H]C(=O)C([H])([H])C(C#N)=C([H])[H],0.987419276
[H]C(=O)C([H])(C#N)C([H])=C([H])[H],1.015415122
[H]N1C([H])([H])C([H])([H])C2([H])N([H])C2([H])C1([H])[H],-0.494745424
[H]C([H])=C([H])C([H])([H])C(=O)C#N,1.006980476
[H]C(=O)C(C#N)=C([H])C([H])([H])[H],0.968755378
[H]OC([H])([H])C(C#N)=C([H])C([H])([H])[H],0.382951271
[H]C(C(=O)C#N)=C([H])C([H])([H])[H],0.970908905
[H]OC([H])(C([H])=C([H])C([H])([H])[H])C([H])([H])N([H])[H],-0.811448433
[H]OC([H])(C#N)C([H])=C([H])C([H])([H])[H],0.400044889
[H]C([H])=C(C(=O)C#N)C([H])([H])[H],0.977145159
[H]OC([H])(C(=C([H])[H])C([H])([H])[H])C([H])([H])N([H])[H],-0.801443507
[H]OC([H])(C#N)C(=C([H])[H])C([H])([H])[H],0.402736797
[H]C(=O)C([H])=C(C#N)C([H])([H])[H],0.966018605
[H]N1C([H])([H])C([H])([H])C2([H])N([H])C([H])([H])C12[H],-0.261536436
[H]OC([H])([H])C([H])=C(C#N)C([H])([H])[H],0.379406925
